id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
5706,verified,llm,ג'וקר פיצה,Pizza Joker,0.500,367,OPERATIONAL,food,pizza_delivery,1-700-708-508,4.1,yes,"קלאוזנר 1, נתניה, Israel","Professor Yosef Klausner St, Netanya, Israel",yes,0.95,"Name matches (Hebrew 'ג'וקר' = 'Joker' transliteration), street matches (Klausner/קלאוזנר), city matches (Netanya/נתניה), unique name, distance 367m likely due to coordinate imprecision on house number 1",https://maps.google.com/?cid=333820350014721695&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1242,verified,llm,ויצמן,מסעדת ויצמן אשדוד,1.000,1461,OPERATIONAL,food,restaurant,08-852-2593,4.3,yes,"הבנאים 9, נמל אשדוד, Israel","HaBana'im St 9, Ashdod, Israel",yes,0.95,"Unique name 'Weizman' matches exactly (Hebrew ויצמן = English Weizman). Street and house number identical (HaBana'im St 9 / הבנאים 9). Distance of 1461m likely due to coordinate system differences, not actual location mismatch. Both in Ashdod port area.",https://maps.google.com/?cid=17577275907754434494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4339,verified,llm,שף סלט,Chef Salad,0.333,10,OPERATIONAL,food,restaurant,03-560-0215,4.5,yes,"יהודה הלוי 47, תל אביב, Israel","Yehuda ha-Levi St 47, Tel Aviv-Yafo, Israel",yes,0.95,"Name matches (Hebrew 'שף סלט' = English 'Chef Salad'), street and house number identical (Yehuda ha-Levi 47, Tel Aviv), minimal distance (10m), unique business name.",https://maps.google.com/?cid=5550153600981538575&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1224,uncertain,llm-uncertain,השיפודיה של שופן,Shufan,0.250,153,OPERATIONAL,food,restaurant,08-628-1291,4.2,yes,"נורדאו מקס 5, באר שבע, Israel","Max Nordau St 5, Be'er Sheva, Israel",yes,0.95,"Name matches (השיפודיה של שופן = Shufan's skewers restaurant), street and house number identical (Max Nordau St 5), same city (Be'er Sheva). Small distance variance (153m) likely due to coordinate precision. Chain restaurant with clear address alignment.",https://maps.google.com/?cid=8375641857879397048&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
67,uncertain,llm-uncertain,Resto,החשמונאים T Lab,0.222,0,OPERATIONAL,food,tea_house,054-307-7807,4.1,yes,"החשמונאים 105, תל אביב, Israel","HaHashmonaim St 103, Tel Aviv-Yafo, Israel",uncertain,0.35,"Same street (HaHashmonaim) and city (Tel Aviv), but house numbers differ (105 vs 103). Names are very different ('Resto' vs 'T Lab'). No clear translation/transliteration relationship. Could be adjacent businesses or data entry errors, but insufficient certainty.",https://maps.google.com/?cid=9231495710887091584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3743,no_match,llm-no,קפה עלית-אספרסו בר,Elite Cafe Espresso Bar,0.857,7369,OPERATIONAL,food,cafeteria,,2.2,yes,"חולון, Israel","HaRakevet St, Tel Aviv-Yafo, Israel",no,0.95,"Different cities (Holon vs Tel Aviv-Yafo), 7.4km apart. While 'קפה עלית' translates to 'Elite Cafe', the significant distance and different municipalities indicate these are separate locations, not a mislocation of the same business.",https://maps.google.com/?cid=17134248439097015422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5412,verified,regular,מקדונלד'ס,"McDonald""s",0.750,57,OPERATIONAL,food,fast_food_restaurant,054-336-0226,3.5,yes,"הקישון 9, יבנה, Israel","HaKishon St 9, Yavne, 8122002, Israel",,,,https://maps.google.com/?cid=13689513003226991145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4053,uncertain,llm-uncertain,פלאפל סוף הדרך,Falafel Sof HaDerech,0.455,797,OPERATIONAL,food,falafel_restaurant,08-929-3286,4.5,yes,"שד' הרצל 45, רמלה, Israel","72210, HaHagana 2, Ramla, Israel",uncertain,0.45,"Names match (Falafel Sof HaDerech = Falafel Sof HaDerech - direct transliteration), both in Ramla, same cuisine. However, streets differ significantly (Herzl St. vs. HaHagana St.) and distance is 797m apart, which is substantial. Could be same business relocated, or different locations of same name. Address discrepancy is too large to confirm without additional verification.",https://maps.google.com/?cid=7603212964799654267&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1193,uncertain,llm-uncertain,ביגה,Biga,0.667,2598,OPERATIONAL,food,bakery,08-854-3268,3.8,yes,"אשדוד, Israel","מתחם BIG FASHION אריאל שרון 1, Ashdod, Israel",uncertain,0.55,"Name matches (ביגה=Biga, unique name). Both in Ashdod. However, distance of 2.6km is significant, and our address is vague (city-only) while Google has a specific street address. Need verification that both refer to same business location.",https://maps.google.com/?cid=3175861701931579069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1618,flagged,rule,פיצה דון פדרו- אשדוד,פיצה דון פדרו אשדוד pizza don pedro,1.000,208,CLOSED_PERMANENTLY,food,pizza_restaurant,08-855-0042,4.1,yes,"שבט לוי 14, אשדוד, Israel","Shevet Levi St 14, Ashdod, Israel",,,,https://maps.google.com/?cid=11508468365132671515&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3506,verified,regular,מרכז המאפה,מרכז המאפה,1.000,54,OPERATIONAL,food,manufacturer,03-552-0782,3.8,yes,"אהוד קנמון 27, בת ים, Israel","Ehud Kinnamon St 27, Bat Yam, Israel",,,,https://maps.google.com/?cid=18128487446393984621&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4171,no_match,llm-no,לה פיצרייה,איטליאנו איילון,0.200,738,OPERATIONAL,food,italian_restaurant,03-616-0423,3.6,yes,"דרך אבא הלל סילבר 301, קניון איילון, רמת גן, Israel","חניון, Abba Hillel Silver Rd 301, Ramat Gan, Israel",no,0.85,"Different business names with no translation/transliteration match. 'לה פיצרייה' (La Pizzeria) vs 'איטליאנו איילון' (Italiano Ayalon) are distinct brand names, despite same address (301 Abba Hillel Silver Rd, Ramat Gan). The 738m distance and different names suggest two separate businesses, possibly in the same shopping center area.",https://maps.google.com/?cid=25226373462197841&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3487,verified,regular,קייטרינג שי ורוני,קייטרינג בוריס מטעמים,0.571,210,OPERATIONAL,food,catering_service,052-869-9004,3.5,yes,"היוזמים 11, אור יהודה, Israel","Ha-Melakha St 7, Or Yehuda, Israel",,,,https://maps.google.com/?cid=12922522092023382649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5883,verified,llm,פלאפל דבורה,Falafel Dvora,0.556,1703,OPERATIONAL,food,falafel_restaurant,04-637-2366,4,yes,"המייסדים 30, פרדס חנה-כרכור, Israel","Ha-Meyasdim St 29, Pardes Hanna-Karkur, Israel",yes,0.95,"Unique name 'Falafel Dvora' matches Hebrew 'פלאפל דבורה' (transliteration). Street name 'Ha-Meyasdim' matches 'המייסדים'. House numbers differ by 1 (30 vs 29), which is common data error. Same city. The 1.7km distance is likely a GPS/mapping error given perfect street and unique name alignment.",https://maps.google.com/?cid=14724700750294293413&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1805,verified,address-first,קפה סיאל,Siel Coffee,1.000,1168,OPERATIONAL,food,fast_food_restaurant,077-201-0704,3,yes,"שד' שז""ר 33, באר שבע, Israel","Sderot Shazar 31, Beersheba, Israel",,,,https://maps.google.com/?cid=12994874766005488053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1567,no_match,llm-no,הפלנצ'ה,בגחלים,0.000,255,OPERATIONAL,food,restaurant,08-688-1616,4,yes,"שד' העצמאות 42, קריית גת, Israel","Sderat Paz 33, Kiryat Gat, Israel",no,0.95,"Different street addresses (Ha'Atzma'ut St. 42 vs. Paz St. 33) with 255m distance, and different business names (הפלנצ'ה/Palanche vs. בגחלים/Bagahalim). No translation/transliteration match between names.",https://maps.google.com/?cid=12972676005171897742&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5294,verified,regular,פיצה פצץ,פיצה פצץ,1.000,11,OPERATIONAL,food,pizza_restaurant,02-627-7702,3.6,yes,"רכסים 15, צור הדסה, Israel","Rekhasim St 15, Tzur Hadassah, 9987500, Israel",,,,https://maps.google.com/?cid=6078948781938845794&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1475,uncertain,llm-uncertain,פלאפל צנעני,פלאפל כרמי סטאר סנטר אשדוד,0.500,696,OPERATIONAL,food,restaurant,,4.5,yes,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel","Jabotinski St 47, Ashdod, Israel",uncertain,0.35,"Both are falafel businesses in Star Center, Ashdod on Jabotinski St, but different names (צנעני vs כרמי) and house numbers (45 vs 47) create doubt. The 696m distance seems inconsistent with a 2-unit difference. Possible same business with name variation, or two different falafel shops in same mall.",https://maps.google.com/?cid=14750459759534115352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6217,verified,regular,בורגרים,Burgerim,0.833,12,OPERATIONAL,food,hamburger_restaurant,04-811-1997,4,yes,"הלל יפה 11, חדרה, Israel","Hillel Yafe St 11, Hadera, Israel",,,,https://maps.google.com/?cid=8918578124791676291&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4201,flagged,rule,כנען,Canaan,0.667,2695,CLOSED_PERMANENTLY,food,restaurant,03-746-0460,4.2,yes,"תל אביב, Israel","בית פסגות, אחד העם 14, תל אביב-יפו, Israel",,,,https://maps.google.com/?cid=7667737272632085215&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3533,verified,regular,מסטינג,מסטינג,1.000,56,OPERATIONAL,food,deli,055-911-1750,4.1,yes,"הרוקמים 26, חולון, Israel","Harokmim St 26, Holon, Israel",,,,https://maps.google.com/?cid=6911555852891684399&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6247,verified,llm,יענקל'ה בית קפה,Yankele,0.750,268,OPERATIONAL,food,cafe,09-956-7774,4.3,yes,"חבצלת השרון 36, הרצליה פיתוח, Israel","Khavatselet ha-Sharon St 36, Herzliya, Israel",yes,0.95,Hebrew name 'יענקל'ה' transliterates to 'Yankele'; street (Khavatselet ha-Sharon/חבצלת השרון) and house number (36) match exactly; distance of 268m is within margin of error for coordinate variations; unique business name confirms match,https://maps.google.com/?cid=4652714351369790211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1398,no_match,llm-no,סגה סושי,Manga,0.000,882,OPERATIONAL,food,restaurant,072-397-1710,3.4,yes,"שד' התמרים 12, קניון מול הים, אילת, Israel","Derech Pa'amei HaShalom 1, Eilat, Israel",no,0.95,"Different names (סגה סושי vs Manga), different streets (שד' התמרים vs Derech Pa'amei HaShalom), and 882m distance. No translation/transliteration match between names.",https://maps.google.com/?cid=11840608013713834485&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5377,verified,address-first,לימונצ'לו,לימונצ׳לו - limoncello,1.000,2769,OPERATIONAL,food,restaurant,054-600-0089,4,yes,"אשדוד, Israel","חוף הפרחים, אשדוד, Israel",,,,https://maps.google.com/?cid=169913004661725741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1791,uncertain,llm-uncertain,פיצה בר,פיצה בר נתיבות,0.167,3052,OPERATIONAL,food,pizza_restaurant,08-994-4454,3.6,yes,"שד' ירושלים 1, נתיבות, Israel","Sderot Yerushalayim 1, Netivot, Israel",yes,0.95,"Identical street (Sderot Yerushalayim) and house number (1) in same city (Netivot). Distance of 3km likely due to coordinate system differences, not a real discrepancy. Generic name 'Pizza Bar' with exact address match confirms same business.",https://maps.google.com/?cid=15880971086418772088&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2764,verified,address-first,קפה ריטואל,ריטואל - ביסטרו & קפה,1.000,464,OPERATIONAL,food,cafe,050-782-2256,4.3,yes,"פארק תעשיות בר-לב, Israel","הדולב 3, פארק תעשיות בר-לב, 2015600, Israel",,,,https://maps.google.com/?cid=4453333494362462069&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5397,verified,regular,פיצריית איטליקו זוהר,איטליקו זוהר - פיצה בגן יבנה | משלוחים בגן יבנה,0.667,6,OPERATIONAL,food,pizza_delivery,072-222-2013,4.2,yes,"העצמאות 5, גן יבנה, Israel","Ha-Atsma'ut St 5, Gan Yavne, Israel",,,,https://maps.google.com/?cid=1081151958036675618&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5021,verified,regular,1868,1868,1.000,26,OPERATIONAL,food,restaurant,02-622-2312,4.1,yes,"המלך דוד 10, ירושלים, Israel","King David St 10, Jerusalem, Israel",,,,https://maps.google.com/?cid=16938842514764441486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4863,verified,regular,ברדק,Bardak Pizza Bar,1.000,10,OPERATIONAL,food,pizza_restaurant,1599-599779,4.3,yes,"קרן היסוד 38, ירושלים, Israel","Keren HaYesod St 38, Jerusalem, Israel",,,,https://maps.google.com/?cid=1998441660596053301&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1481,no_match,rule,טוריקס,Yosef Samelo St 78,0.000,401,,other,,,,no,"יוסף סמלו 78, נתיבות, Israel","Yosef Samelo St 78, Netivot, Israel",,,,https://maps.google.com/?cid=5824071986333743948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5731,no_match,llm-no,רמי בצומת,WOLF,0.000,979,OPERATIONAL,food,hamburger_restaurant,04-850-3390,4.2,yes,"בנימינה, Israel","HaMelacha St 17, Binyamina-Giv'at Ada, Israel",no,0.95,Different business names ('רמי בצומת' vs 'WOLF') with no translation/transliteration relationship. Different street addresses (no street specified for A vs HaMelacha St 17 for B). 979m distance confirms these are separate locations.,https://maps.google.com/?cid=16345377912805522277&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6052,verified,llm,"מאפיית ברנולי בע""מ",Barnully Bakery,0.400,27547,OPERATIONAL,food,bakery,050-255-5558,4.7,yes,"שיזף 10, אבן יהודה, Israel","Sheizaf St 10, Even Yehuda, 4052440, Israel",yes,0.95,"Name matches (מאפיית ברנולי = Barnully Bakery - transliteration), street and house number identical (Sheizaf/שיזף 10), same city (Even Yehuda/אבן יהודה). Large distance_meters appears to be a data error; address components align perfectly.",https://maps.google.com/?cid=7990349148755159682&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3148,verified,regular,גולן גורמה,גולן גורמה - קונדיטוריה,1.000,69,OPERATIONAL,food,pastry_shop,054-483-8347,5,no,"אצ""ל 33, ראשון לציון, Israel","Etsel St 33, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=12423251202615049730&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2097,no_match,llm-no,סושי מן,Oshi Oshi,0.500,717,OPERATIONAL,food,sushi_restaurant,04-848-4884,3.4,yes,"פלימן משה 4, קניון חיפה, Israel","Flieman St 4, Haifa, Israel",no,0.85,"Different business names: 'סושי מן' (Sushi Man) vs 'Oshi Oshi'. Both are sushi restaurants at the same address (Flieman St 4, Haifa), but the names don't match by translation/transliteration. They appear to be distinct businesses, possibly in the same mall (Kanyon Haifa) or location.",https://maps.google.com/?cid=10457041365743610562&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5893,verified,address-first,הפיצה של שרון,הפיצה של שרון - Sharon's Pizza,1.000,337,OPERATIONAL,food,pizza_restaurant,052-201-0461,4.6,yes,"שבזי 37, אליכין, Israel","Shalom Shabazi St 37, Elyakhin, Israel",,,,https://maps.google.com/?cid=9565990058049523281&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4035,no_match,llm-no,שניצל קוקי,שניצל קומפני עתידים,0.571,6528,OPERATIONAL,food,restaurant,03-922-2484,4.2,yes,"ראול וולנברג 18, רמת החייל, תל אביב, Israel","Dvora HaNevi'a St 128, Tel Aviv-Yafo, Israel",no,0.95,"Different names (Schnitzel Cookie vs. Schnitzel Company Future), completely different addresses (Raoul Wallenberg St. vs. Dvora HaNevi'a St.), 6.5km apart in different Tel Aviv neighborhoods. No match.",https://maps.google.com/?cid=11177505599904057334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1344,verified,llm,מסעדת אבו,Abu Choo House,0.333,42,OPERATIONAL,food,restaurant,08-687-9687,4.4,yes,"בן יהודה 13, פרץ סנטר שדרות, Israel","Ben Yehuda St 13, Sderot, 80100, Israel",yes,0.92,"Exact street address match (Ben Yehuda 13, Sderot). 'Abu' in Hebrew listing matches 'Abu' in Google name. Minor distance (42m) and name variation ('Abu' vs 'Abu Choo House') are consistent with the same business. Both are food establishments.",https://maps.google.com/?cid=5496113303467651407&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4788,verified,llm,פלאפל דורון,Doron Falafel,0.077,24,OPERATIONAL,food,falafel_restaurant,02-566-4356,4.1,yes,"רחל אמנו 2, עמק רפאים, ירושלים, Israel","Rachel Imenu St 2, Jerusalem, Israel",yes,0.98,"Exact address match (Rachel Imenu St 2, Jerusalem) with direct Hebrew-English name translation (פלאפל דורון = Doron Falafel). Small distance variance (24m) is within acceptable range for coordinate variations.",https://maps.google.com/?cid=7927690170303697582&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1843,no_match,llm-no,בורגרס בר,Burgers Bar בורגרס בר,1.000,76073,OPERATIONAL,food,hamburger_restaurant,079-591-2242,4,yes,"ישע, Israel","Helkat Yeushua St 2, Bet Shemesh, 9965106, Israel",no,0.95,"A is listed in Yishai (ישע), B is in Bet Shemesh (בית שמש). These are different cities ~76km apart. Despite matching name (Burgers Bar), the cities don't match and distance is excessive for same business.",https://maps.google.com/?cid=13572530341293590002&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1304,uncertain,llm-uncertain,פיצה פרגו,Pizza Fargo,0.500,116,OPERATIONAL,food,pizza_restaurant,08-853-0044,4,yes,"אנפה 1, אילת, Israel","מרכז מור, Anafa 1, Eilat, Israel",yes,0.95,"Same business name (Pizza Fargo = פיצה פרגו), same street (Anafa 1) and city (Eilat). Distance of 116m and different building reference (Mor Center) is acceptable given coordinate inaccuracy. Chain name with matching street+number.",https://maps.google.com/?cid=822969347425066917&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6747,verified,regular,Pizza Spot,פיצה ספוט - pizza spot,1.000,237,OPERATIONAL,food,pizza_delivery,09-965-6622,3.9,yes,"כנרת 4, אלפי מנשה","Kinneret St 4, Alfei Menashe",,,,https://maps.google.com/?cid=15426027511600573351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1882,verified,regular,מיקי'ס,מיקי'ס,1.000,218,OPERATIONAL,food,restaurant,,,no,"יהושע הצורף 34, באר שבע, Israel","Yehoshu'a ha-Tsoref St 34, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=13350398783946461342&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4041,flagged,rule,חומוס יוסף כפר גנים,חומוס יוסף,1.000,2028,CLOSED_PERMANENTLY,food,middle_eastern_restaurant,03-552-6477,2.9,yes,"פתח תקווה, Israel","HaAtsmaut St 63, Petah Tikva, Israel",,,,https://maps.google.com/?cid=11363467007840637864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5793,verified,address-first,גונס,Goons - גונס פיצה ובירה,1.000,27980,OPERATIONAL,food,pizza_restaurant,09-775-5033,4.2,yes,"ככר העצמאות 8, נתניה, Israel","Kikar HaAtsmaut 8, Netanya, Israel",,,,https://maps.google.com/?cid=571437058566438615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4146,verified,llm,סבתות מבשלות,סבתות מבשלות,1.000,7713,OPERATIONAL,food,restaurant,055-983-2101,4.3,yes,"קלישר 1, שוק הכרמל, תל אביב, Israel","Kalischer St 1, Tel Aviv-Yafo, 6560354, Israel",yes,0.95,"Identical unique business name (סבתות מבשלות), same street (Kalischer/קלישר) and house number (1), same city (Tel Aviv). Large distance metric is a data artifact; coordinates are notoriously unreliable for this location in Carmel Market.",https://maps.google.com/?cid=2584186129804985406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1196,verified,address-first,רוזה אשדוד כשרות מהדרין מחפוד,Roza Ashdod - רוזה אשדוד,0.500,420,OPERATIONAL,food,restaurant,08-618-1717,4.2,no,"ז'בוטינסקי 45, סטאר סנטר, אשדוד, Israel","| Star center, Jabotinski St 45, Ashdod, 7721902, Israel",,,,https://maps.google.com/?cid=10473141702648758471&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6133,no_match,llm-no,Kana bar,Hacohen Bar,0.250,1165,OPERATIONAL,food,bar,050-717-1752,4.5,yes,"המייסדים 26, פרדס חנה-כרכור, Israel","Ha-Meyasdim St 47, Pardes Hanna-Karkur, Israel",no,0.95,Different names (Kana bar vs Hacohen Bar) with no translation/transliteration relationship. Same street but significantly different house numbers (26 vs 47) and 1165m distance apart. These appear to be different establishments.,https://maps.google.com/?cid=10449072213925285930&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1631,no_match,llm-no,טאג'ין,BABBI'S,0.000,546,OPERATIONAL,food,restaurant,08-856-9457,4.1,yes,"האורגים 22, נמל אשדוד, Israel","HaBana'im St 3, Ashdod, Israel",no,0.95,Different names (Tajine vs Babbi's) with no translation/transliteration relationship. Different streets (HaOrgim vs HaBana'im). 546m distance is substantial. No clear evidence these are the same business.,https://maps.google.com/?cid=13259125846053307802&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3427,verified,llm,ענק הסביח והסמבוסק,Bar Kochva - South American Sandwich,0.188,9,OPERATIONAL,food,restaurant,,4.5,yes,"בר כוכבא 27, פתח תקווה, Israel","Bar Kochva St 27, Petah Tikva, Israel",yes,0.95,"Street and house number match exactly (Bar Kochva 27, Petah Tikva). Hebrew name 'ענק הסביח והסמבוסק' translates to 'Giant Sandwich and Sambusak' which aligns with 'South American Sandwich' business type. Small 9m distance is within acceptable variance. Unique name with precise address match indicates same physical location.",https://maps.google.com/?cid=8659060397646485352&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3238,no_match,llm-no,טוסי,2C,0.000,1239,OPERATIONAL,food,fusion_restaurant,03-608-1990,3.8,yes,"דרך מנחם בגין 132, קניון עזריאלי, תל אביב, Israel","בניין עגול, דרך מנחם בגין 132, תל אביב-יפו, Israel",no,0.85,"Different business names (Tosy vs 2C) with no translation/transliteration relationship. While both are at Menachem Begin 132 in Tel Aviv, the distance of 1239 meters and different building references (Azrieli mall vs 'circular building') suggest different locations within the same address area. Names show no linguistic connection.",https://maps.google.com/?cid=14037443607451432172&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6978,verified,llm,פלאפל בריבוע - ראש העין,Falafel Square,0.231,1486,OPERATIONAL,food,fast_food_restaurant,03-901-4450,3.8,yes,"בזק 1, ראש העין","מרכז מסחרי לב אפר, מבצע בזק 1, ראש העין, 4863087, Israel",yes,0.92,Name matches (פלאפל בריבוע = Falafel Square translation). Street address 'בזק 1' matches exactly in both listings. City 'ראש העין' matches. Large distance is due to Google's commercial center location data; same street number and unique restaurant name confirm identity.,https://maps.google.com/?cid=13994051514820738595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5697,verified,regular,ברנס,מסעדת ברנס,1.000,57,OPERATIONAL,food,restaurant,054-773-1391,4.5,yes,"פרידלנדר 8, חדרה, Israel","Friedlander St 12, Hadera, Israel",,,,https://maps.google.com/?cid=9901565860617132698&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3415,verified,regular,סושיק 26,סושיק 26,1.000,225,OPERATIONAL,food,restaurant,,,no,"כהנמן 22, בני ברק, Israel","HaRav Kahanman St 22, Bnei Brak, Israel",,,,https://maps.google.com/?cid=5396468144436534462&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5073,uncertain,llm-uncertain,הפיצה של תיתוש,Pizza Papa Brazil,0.100,12,OPERATIONAL,food,pizza_delivery,02-535-9095,4.3,yes,"ברזיל 24, ירושלים, Israel","IL 9678405, ברזיל 24, ירושלים, Israel",uncertain,0.45,"Address matches perfectly (Brazil 24, Jerusalem), but names differ significantly: 'Mosquito's Pizza' vs 'Pizza Papa Brazil'. No clear translation/transliteration link between names. Distance of 12m suggests same location, but the name difference is substantial enough to warrant caution without additional confirmation.",https://maps.google.com/?cid=2560615303157101439&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
