id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
1783,no_match,no-candidate,לה שף,,,,,,,,,,"צה""ל 23, אשקלון, Israel",,,,,
1784,uncertain,llm-uncertain,קפה לנדוור,Landwer Cafe,0.667,2562,OPERATIONAL,food,cafe,08-637-8070,4,yes,"שד' משה סנה, אשדוד, Israel","ביג פאשן אריאל, שרון 1, Ashdod, Israel",uncertain,0.45,"Chain name match (Landwer Cafe/קפה לנדוור) and same city (Ashdod), but street addresses differ significantly (Moshe Sne vs Big Fashion Ariel, Sharon 1). Distance of 2562m is substantial. For chain establishments, we need clear street+house number match, which is absent here. Could be two different Landwer locations in Ashdod.",https://maps.google.com/?cid=10861556981859919913&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1785,flagged,rule,טעם העמק,Taste the valley Kiryat Gat,0.182,1384,CLOSED_PERMANENTLY,food,restaurant,,4.1,yes,"דרך הדרום, קריית גת, Israel","Derekh ha-Darom 9, Kiryat Gat, Israel",,,,https://maps.google.com/?cid=6866471420185849788&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1786,verified,llm,בית קפה מסעדה אופרה,Opera Cafe,0.500,1319,OPERATIONAL,food,cafe,08-610-3093,4.3,yes,"קנאים 27, קניון ערד, Israel","Ha-Kana'im St 27, Arad, Israel",yes,0.95,"Name matches (בית קפה מסעדה אופרה = Opera Cafe/Coffee House Restaurant). Street and house number match perfectly (קנאים 27 = Ha-Kana'im St 27). City matches (Arad). Large distance likely due to coordinate error in one database, but street address alignment is clear.",https://maps.google.com/?cid=7705399648670812798&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1787,verified,llm,פיצה פצץ ירוחם,Pizza,0.111,140,OPERATIONAL,food,pizza_delivery,08-659-5522,4,yes,"בורנשטיין 312, ירוחם, Israel","Tsvi Bornstein St 312, Yeruham, Israel",yes,0.95,"Street and house number match exactly (Bornstein/Bornstein St 312), city matches (Yeruham/ירוחם), and Hebrew name 'פיצה פצץ' translates to 'Pizza Bombs/Explosions'. The 140m distance is within acceptable margin for address coordinate variations. Generic Google name ('Pizza') combined with precise address match confirms this is the same pizzeria.",https://maps.google.com/?cid=3800319924178563364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1789,uncertain,llm-uncertain,פיצה האט,Pizza Hut,1.000,885,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.3,yes,"אילת, Israel","פנינת אילת, Eilat, Israel",uncertain,0.45,"Chain restaurant (Pizza Hut) with matching name (Hebrew 'פיצה האט' = 'Pizza Hut'). Both in Eilat. However, A has only city-level address while B specifies 'פנינת אילת' mall location. 885m distance is significant for chain verification. Need exact street+house number match for chains - this doesn't clearly meet that threshold.",https://maps.google.com/?cid=4690888822391408858&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1790,verified,regular,פיצה השכונתית,הפיצה השכונתית באר שבע,1.000,19,OPERATIONAL,other,point_of_interest,,,no,"עין גדי 14, באר שבע, Israel","Ein Gedi St 14, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=4597142298491853756&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1791,uncertain,llm-uncertain,פיצה בר,פיצה בר נתיבות,0.167,3052,OPERATIONAL,food,pizza_restaurant,08-994-4454,3.6,yes,"שד' ירושלים 1, נתיבות, Israel","Sderot Yerushalayim 1, Netivot, Israel",yes,0.95,"Identical street (Sderot Yerushalayim) and house number (1) in same city (Netivot). Despite large distance_meters value (likely GPS error), addresses perfectly match. Generic name 'Pizza Bar' is confirmed by clear address alignment.",https://maps.google.com/?cid=15880971086418772088&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1792,verified,llm,פיצה כמעט חינם,פיצה כמעט חינם,1.000,883,OPERATIONAL,food,pizza_restaurant,08-657-2637,3.9,yes,"שד' הנשיא 20, דימונה, Israel","Sderot HaNassi 20, Dimona, Israel",yes,0.95,"Identical unique business name (Pizza Almost Free) and matching street address (Sderot HaNassi 20, Dimona). Distance of 883m likely due to coordinate system differences, not actual location mismatch, given perfect name and address alignment.",https://maps.google.com/?cid=273418547932103761&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1793,flagged,rule,פינה בים,פינה בים,1.000,86,CLOSED_PERMANENTLY,food,restaurant,,4.4,yes,"הים 4, אילת, Israel","Ha-Yam St 4, Eilat, Israel",,,,https://maps.google.com/?cid=5228099762980186301&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1794,verified,regular,פיצה צ'יז Pizza Cheese,Cheese Pizza,1.000,88,OPERATIONAL,food,restaurant,08-677-6090,4.5,yes,"אדר 4, אשדוד, Israel","Adar St 4, Ashdod, Israel",,,,https://maps.google.com/?cid=6901296428496587089&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1795,uncertain,llm-uncertain,פלאפל אל הנגב,פלאפל אל הנגב - פלאפל בבאר שבע,1.000,794,OPERATIONAL,food,falafel_restaurant,050-211-0001,4.4,yes,"המדע 10, באר שבע, Israel","Oren Center, Yitzhack I. Rager Blvd 185, Be'er Sheva, Israel",uncertain,0.45,"Same unique business name and city (Be'er Sheva), but addresses differ significantly (794m apart, different streets: HaMada St vs Rager Blvd). Could indicate relocation, branch, or listing duplication. Need confirmation of current location.",https://maps.google.com/?cid=12645604881224370571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1796,uncertain,llm-uncertain,בורגראנץ',בורגראנץ' שדרות,1.000,278,OPERATIONAL,food,fast_food_restaurant,,1.3,no,"הרצל 31, שדרות, Israel","Simtat HaPlada 8, Sderot, Israel",uncertain,0.65,"Chain restaurant with matching name (Burgerantz) in same city (Sderot), but different street addresses (Herzel 31 vs Simtat HaPlada 8) with 278m distance. For chains, street+house number should clearly match; this does not. Could be same location with coordinate error, or different branches.",https://maps.google.com/?cid=8802770844425398626&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1797,verified,regular,"ג'קניס בע""מ",ג'קניס,1.000,96,OPERATIONAL,food,restaurant,08-637-6534,4.6,yes,"אנפה 1, אילת, Israel","Anafa St 1, Eilat, Israel",,,,https://maps.google.com/?cid=12515499320473992362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1798,verified,address-first,פלאפל בוארון נתיבות,פלאפל בוארון נתיבות,1.000,493,OPERATIONAL,food,falafel_restaurant,08-688-2299,4.4,yes,"יוסף סמלו 9, נתיבות, Israel","יוסף סמילו 9, נתיבות, Israel",,,,https://maps.google.com/?cid=7904210262220116094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1799,verified,regular,באזל בר שדרות,באזל בר מסעדה שדרות,1.000,96,OPERATIONAL,food,bar,054-505-4776,4,yes,"הרצל 3, שדרות, Israel","איילים, שדרות, Israel",,,,https://maps.google.com/?cid=10199902589217980584&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1800,no_match,llm-no,וויל וויל טוסט נקניק,שאט טוסט,0.500,1323,OPERATIONAL,food,restaurant,08-636-3777,4.4,yes,"בן יהודה 15, פרץ סנטר שדרות, Israel","Derech Jerusalem 32, Sderot, Israel",no,0.92,"Different streets (Ben Yehuda vs Derech Jerusalem), 1.3km apart, and different business names (Will Will Toast Hotdog vs Shalit Toast). No clear translation/transliteration match between names.",https://maps.google.com/?cid=11997760290424941257&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1801,flagged,rule,פיג'ויה,פיג'ויה,1.000,88,CLOSED_PERMANENTLY,food,restaurant,08-922-2150,4.6,yes,"יצחק בן צבי 10, באר שבע, Israel","Yitshak Ben Zvi St 10, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=13527765237830250205&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1802,no_match,llm-no,פיצה mix,Pizza Eilat,0.200,1287,OPERATIONAL,food,pizza_delivery,08-631-8989,4.7,yes,"המערב 7, אילת, Israel","Bnei Yisra'el St 6, Eilat, 88000, Israel",no,0.85,Different streets (המערב vs Bnei Yisra'el) and significant distance (1287m) despite same city. Generic name 'Pizza' doesn't confirm match without clear address alignment.,https://maps.google.com/?cid=3066828393888398709&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1803,verified,llm,פיצה סופר,פיצה סופר נתיבות,1.000,1856,OPERATIONAL,food,pizza_delivery,08-993-2860,4.4,yes,"שד' ירושלים 134, נתיבות, Israel","Sderot Yerushalayim 134, Netivot, Israel",yes,0.95,"Identical street (Sderot Yerushalayim/שד' ירושלים), identical house number (134), same city (Netivot/נתיבות), matching unique business name (Pizza Super). The 1856m distance discrepancy is likely due to coordinate system differences or geocoding error, not an actual location mismatch, given the perfect address alignment.",https://maps.google.com/?cid=937509999091155082&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1805,verified,address-first,קפה סיאל,Siel Coffee,1.000,1168,OPERATIONAL,food,fast_food_restaurant,077-201-0704,3,yes,"שד' שז""ר 33, באר שבע, Israel","Sderot Shazar 31, Beersheba, Israel",,,,https://maps.google.com/?cid=12994874766005488053&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1806,flagged,rule,בלינצ'ס קפה,בלינצ'ס קפה,1.000,171,CLOSED_TEMPORARILY,food,cafe,,5,yes,"יהודה הלוי 15, קניון לב אשדוד, Israel","Yehuda Halevi St 15, Ashdod, Israel",,,,https://maps.google.com/?cid=5993275035453922224&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1807,flagged,rule,שיפודים,שיפודים אשדוד,1.000,604,CLOSED_PERMANENTLY,food,barbecue_restaurant,1-700-700-026,3.8,yes,"האורגים 27, נמל אשדוד, Israel","HaOrgim St 27, Ashdod, Israel",,,,https://maps.google.com/?cid=9334427667693293941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1808,verified,regular,שניצל קוקוריקו,שניצל קוקוריקו,1.000,43,OPERATIONAL,food,restaurant,,,no,"העצמאות 93, אשדוד, Israel","Ha-Atsma'ut St 93, Ashdod, Israel",,,,https://maps.google.com/?cid=285261673393997590&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1809,verified,llm,פיצה גו go,פיצה גו,0.667,637,OPERATIONAL,food,pizza_delivery,08-644-4349,4,yes,"הרצל 97, באר שבע, Israel","Herzl St 97, Be'er Sheva, Israel",yes,0.95,"Unique business name matches (פיצה גו / Pizza Go), street and house number both clearly match (Herzl/הרצל 97), same city (Be'er Sheva/באר שבע). Distance discrepancy (637m) likely due to geocoding error, not a concern given exact address match.",https://maps.google.com/?cid=9011914403924542113&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1810,uncertain,llm-uncertain,פיצה פרגו,פיצה פרגו אשדוד,1.000,2346,OPERATIONAL,food,pizza_restaurant,08-992-2771,3.5,no,"הגדוד העברי 1, אשדוד, Israel","Mango St 3, Ashdod, Israel",uncertain,0.4,"Name matches perfectly (Pizza Pargo), but addresses differ significantly: our database shows Hagadud Haivri St 1, while Google shows Mango St 3 - different streets 2.3km apart. For a chain, need clear street+number match to confirm same location. Possible different branch or outdated address in one database.",https://maps.google.com/?cid=254784061217348058&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1811,verified,regular,האחים שופן שירותי קייטרינג,קייטרינג האחים שופן,1.000,66,OPERATIONAL,food,catering_service,053-532-0043,5,no,"החורש 22, באר שבע, Israel","Ha-Khoresh St 22, Be'er Sheva, 8410000, Israel",,,,https://maps.google.com/?cid=4235501240748784695&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1812,no_match,llm-no,דיאל קוקיס D.L Cookies,HEY COOKIE היי קוקי,0.273,1795,OPERATIONAL,food,bakery,077-450-4032,4.4,yes,"הדעת 102, באר שבע, Israel","Derech Metsada 35, Beersheba, Israel",no,0.95,"Different street addresses (Hadaat 102 vs Derech Metsada 35) in Beersheba, 1.8km apart. Different business names (D.L Cookies vs HEY COOKIE) with no translation/transliteration relationship. These are distinct locations.",https://maps.google.com/?cid=15088657226280245358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1813,flagged,rule,נלסון,"Nelson נלסון קפה, מטבח ובר",1.000,113,CLOSED_PERMANENTLY,food,restaurant,08-672-8833,4.4,yes,"ברל כצנלסון 13, אשקלון, Israel","15, כצנלסון, Berl Katsnelson St 13, Ashkelon, Israel",,,,https://maps.google.com/?cid=5312319839429452004&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1814,uncertain,llm-uncertain,שווארמה איציק המחודש,שיפודי איצ'י - Shipudey Itchi,0.412,326,OPERATIONAL,food,restaurant,08-655-5065,4.9,yes,"מרכז מסחרי רזין 5, אילת, Israel","Sderot HaTmarim 11, Eilat, 8801409, Israel",uncertain,0.35,"Name similarity (Itzhak/Itchi) suggests possible match, but addresses differ significantly: 'Razin 5' vs 'HaTmarim 11' are different streets ~326m apart. Without confirmation that these are the same business that moved or has multiple locations, cannot definitively match.",https://maps.google.com/?cid=3413386102662623629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1815,verified,llm,פיצה איטלינו,Pizza Italiano,0.750,379,OPERATIONAL,food,pizza_restaurant,08-645-0450,3.3,yes,"מבצע נחשון 60, באר שבע, Israel","Mivtsa Nakhshon St 60, Be'er Sheva, 8445739, Israel",yes,0.95,"Name matches (Hebrew 'פיצה איטלינו' = English 'Pizza Italiano'). Street and house number match exactly (Mivtsa Nakhshon 60). City matches (Be'er Sheva). Distance of 379m is likely due to coordinate precision issues, not a different location.",https://maps.google.com/?cid=17070921150603948565&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1816,verified,regular,פיצה האט,Pizza Hut,1.000,12,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.8,yes,"בעלי המלאכה 5, צים סנטר נתיבות, Israel","צים אורבן נתיבות, Ba'alei ha-Melakha St 5, Netivot, Israel",,,,https://maps.google.com/?cid=13917865207616952060&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1817,verified,llm,איציק שווארמה,איציק שווארמה ובשרים על האש,1.000,1744,OPERATIONAL,food,restaurant,08-868-6868,4.4,yes,"שד' לכיש 177, קריית גת, Israel","Sderot Lachish 177, Kiryat Gat, 82000, Israel",yes,0.95,"Unique business name 'איציק שווארמה' (Itzik Shawarma) matches exactly. Street (Sderot Lachish/שד' לכיש) and house number (177) match perfectly. City (Kiryat Gat) matches. Distance of 1744m is likely due to geocoding error on one listing, which is common. Google listing has expanded name ('ובשרים על האש'=and grilled meats) but refers to same business.",https://maps.google.com/?cid=14465976194346111303&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1818,verified,llm,ארליך,ארליך,1.000,441,OPERATIONAL,food,restaurant,050-855-8313,4.6,yes,"הרצל 19, אשקלון, Israel","Herzl St 19, Ashkelon, Israel",yes,0.95,"Identical unique name 'ארליך' (Arlich), matching street (Herzl/הרצל) and house number (19), same city (Ashkelon/אשקלון). Distance of 441m is likely due to coordinate precision differences, not a different location.",https://maps.google.com/?cid=9398555175650006915&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1819,no_match,llm-no,פלאפל נטו,פינת הפלאפל והשניצל,0.375,1110,OPERATIONAL,food,fast_food_restaurant,053-947-7709,4.9,yes,"דרך מנחם בגין 4, שדרות, Israel","Simtat HaPlada 8, Sderot, Israel",no,0.95,"Different business names (פלאפל נטו vs פינת הפלאפל והשניצל), different streets (דרך מנחם בגין vs Simtat HaPlada), and 1.1km distance apart in same city. These are clearly separate establishments.",https://maps.google.com/?cid=16492978230265211393&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1821,flagged,rule,האותנטית,האותנטית,1.000,1264,CLOSED_PERMANENTLY,food,restaurant,08-869-5875,4.3,yes,"דרך חברון 48, ביג באר שבע, Israel","Eliyahu Nawi St, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=6720787946010590216&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1822,verified,regular,שיפודי אל הנגב,שיפודי אל הנגב - שווארמה בבאר שבע | מסעדת בשרים,1.000,22,OPERATIONAL,food,restaurant,08-649-6562,4.6,yes,"שד' יצחק רגר 23, באר שבע, Israel","Yitzhack I. Rager Blvd 187, Be'er Sheva, Israel",,,,https://maps.google.com/?cid=2376142026501414957&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1823,verified,llm,הלגה טוסט נקניק & נקניקיות,הלגה טוסט נקניק,1.000,294,OPERATIONAL,food,fast_food_restaurant,08-951-5266,4.5,yes,"ההסתדרות 37, באר שבע, Israel","Ha-Histadrut St 37, Be'er Sheva, Israel",yes,0.95,"Unique business name match (Helga Toast Niqnik/נקניק). Street and house number identical (Ha-Histadrut/ההסתדרות 37). Same city (Be'er Sheva/באר שבע). 294m distance likely due to coordinate inaccuracy, not a barrier given exact street+number match. Minor name variation ('& נקניקיות' vs just the main name) is normal abbreviation.",https://maps.google.com/?cid=12979661726910321503&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1824,no_match,llm-no,שליס,שלומי בפיתה,0.333,772,OPERATIONAL,food,israeli_restaurant,050-433-3270,4.8,yes,"יוסף סמלו 8, נתיבות, Israel","Yosef Samelo St 29, Netivot, 8776145, Israel",no,0.95,"Different names (שליס vs שלומי בפיתה), different house numbers (8 vs 29) on same street, and 772m distance suggests different businesses.",https://maps.google.com/?cid=7471044360399996998&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1825,verified,llm,פיצה עגבניה,פיצה עגבניה אילת,1.000,703,OPERATIONAL,food,pizza_delivery,08-932-7747,3.5,yes,"אילת, Israel","דרך יותם 1-3 מרכז תיירות, מפלס תחתון ליד מלון קלאב הוטל, Eilat, Israel",yes,0.95,Unique name 'פיצה עגבניה' (Tomato Pizza) matches exactly between Hebrew and Google listings. Both are in Eilat. Distance of 703m is acceptable given A has only city-level address precision. Google provides specific street address (Derech Yotem 1-3) which is a real location in Eilat's tourism center.,https://maps.google.com/?cid=6605232144718358174&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1826,no_match,rule,בי 10,Derech HaShalom 907/10,0.200,557,,other,,,,no,"דרך השלום 907, דימונה, Israel","Derech HaShalom 907/10, Dimona, Israel",,,,"https://maps.google.com/?q=Derech+HaShalom+907/10,+Dimona,+Israel&ftid=0x150245ffa9a2cc31:0xdfd2cf65274cfeef&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
1827,verified,llm,חומוס סוף,Hummusuf,0.375,315,OPERATIONAL,food,restaurant,077-799-2120,4.7,yes,"המלאכה 5, אילת, Israel","HaMelacha St 6, Eilat, Israel",yes,0.95,"Name matches (חומוס סוף = Hummusuf, translation). Same street (המלאכה/HaMelacha) in same city (Eilat). House number differs by 1 (5 vs 6), which is a minor discrepancy common in database variations. Distance of 315m is reasonable for same-block addressing errors. Unique restaurant name strongly suggests same business.",https://maps.google.com/?cid=930986706802049828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1828,verified,regular,שווארמה פל פל אילת,Shawarma Pilpel,0.615,168,OPERATIONAL,food,fast_food_restaurant,08-637-1166,4.4,yes,"שד' התמרים 134, אילת, Israel","Sderot HaTmarim 16-20, Eilat, Israel",,,,https://maps.google.com/?cid=1806162779505938329&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1829,flagged,rule,אשכרה בשרים,Ashkarah Grill bar,0.500,106,CLOSED_PERMANENTLY,food,restaurant,,4.2,yes,"המלאכה 18, אילת, Israel","HaMelacha St 1, Eilat, 8850337, Israel",,,,https://maps.google.com/?cid=15950231908699034780&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1830,verified,llm,פיצה בריבוע,פיצה בריבוע,1.000,1755,OPERATIONAL,food,italian_restaurant,08-681-0808,3.9,yes,"שד' מלכי ישראל 178, ישפרו סנטר קרית גת, Israel","Sderot Malhei Israel 178, Kiryat Gat, Israel",yes,0.95,"Exact name match (Hebrew), same street (Sderot Malhei Israel/שד' מלכי ישראל), same house number (178), same city (Kiryat Gat/קרית גת). Large distance discrepancy (1755m) is likely due to coordinate errors in our database, not actual location mismatch. All textual identifiers align perfectly.",https://maps.google.com/?cid=15199473340447716897&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1831,verified,regular,פיצה מזל,פיצה מזל,1.000,23,OPERATIONAL,food,pizza_restaurant,08-633-0551,4.8,yes,"דוד וולפסון 1, אשדוד, Israel","David Wolffsohn St 1, Ashdod, Israel",,,,https://maps.google.com/?cid=2942884979780323594&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1832,uncertain,llm-uncertain,קפה עלית-אספרסו בר,קפה עלית אספרסו בר,1.000,2401,OPERATIONAL,food,cafe,,1.6,yes,"באר שבע, Israel","Be'er Sheva, Israel",yes,0.85,"Names match exactly (קפה עלית-אספרסו בר vs קפה עלית אספרסו בר - only hyphen difference). Both in Beer Sheva. Distance of 2.4km is large but we have city-level address only (no street), and the unique business name is a strong match. Treating as same location given constraint that our coordinates are often imprecise.",https://maps.google.com/?cid=4395224475640665925&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1833,verified,llm,Crema express,Crema Express,1.000,304,OPERATIONAL,food,coffee_shop,08-631-8457,4.6,yes,"שד' התמרים 13, אילת, Israel","Sderot HaTmarim 13, Eilat, 88100, Israel",yes,0.95,"Identical name (Crema Express), exact street match (Sderot HaTmarim/שד' התמרים), same house number (13), same city (Eilat/אילת). Distance of 304m likely due to geocoding variance for same address.",https://maps.google.com/?cid=15185075342429951591&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1834,verified,llm,בורקסטופ,Burekas Stop,0.625,1324,OPERATIONAL,food,restaurant,053-281-0448,4.5,yes,"טללים, Israel","Tlalim, 85545, Israel",yes,0.95,"Unique business name 'בורקסטופ' (Burekas Stop) matches perfectly in translation. Both listings reference Tlalim/Talilim, same city. Distance of 1.3km in a small town context with coordinate uncertainty is acceptable. Same food business type.",https://maps.google.com/?cid=3528047128316457862&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1835,uncertain,llm-uncertain,פיצה האט,פיצה האט - קרית גת,1.000,1346,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.8,yes,"דרך הדרום 3, קריית גת, Israel","מלכי ישראל 178 ישפרו סנטר, Kiryat Gat, Israel",uncertain,0.45,"Chain store with matching name (Pizza Hut), same city (Kiryat Gat), but different streets (Derech Haderrom vs. Malkhei Yisrael) and significant distance (1346m). For chains, street AND house number should clearly match - they don't here. Possible different franchise locations in same city.",https://maps.google.com/?cid=5793721391940316741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1836,no_match,llm-no,סיצילה,לוצ'נה באר שבע,0.273,1466,OPERATIONAL,food,italian_restaurant,053-718-8963,4.6,yes,"באר שבע, Israel","לאון אדרי 1, באר שבע, 8424617, Israel",no,0.95,Different business names (סיצילה vs לוצ'נה) with no translation/transliteration match. Both are unique restaurant names in Beer Sheva but appear to be distinct establishments. The 1.5km distance further supports these are different locations.,https://maps.google.com/?cid=13089319241950713824&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1837,verified,regular,גרג קיטשן,גרג קיטשן סניף גן העיר אשדוד,1.000,207,OPERATIONAL,food,cafe,08-867-5002,3.8,yes,"הגדוד העברי 1, אשדוד, Israel","גן העיר, הגדוד העברי 1, אשדוד, 7745511, Israel",,,,https://maps.google.com/?cid=4614424565595669467&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1838,flagged,rule,השבע,השבע שווארמה,1.000,54,CLOSED_PERMANENTLY,food,restaurant,08-852-4555,3.9,yes,"הבנאים 4, נמל אשדוד, Israel","HaBana'im St 4, Ashdod, Israel",,,,https://maps.google.com/?cid=18166963401548771943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1839,no_match,llm-no,בשרים במעשנה smokin meat,פרננדוס כרמי גת,0.235,3667,OPERATIONAL,food,restaurant,052-848-7718,4.6,yes,"קריית גת, Israel","אסתר המלכה 13, Kiryat Gat, 8224891, Israel",no,0.95,"Different business names with no translation/transliteration match ('בשרים במעשנה smokin meat' vs 'פרננדוס כרמי גת'). A is a smokehouse/meat restaurant, B appears to be a different establishment. Large distance (3.6km) in same city further supports these are different businesses.",https://maps.google.com/?cid=3465071447917870942&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
