id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
3367,flagged,rule,המטבח של ליאת,Nahalat Tsvi St 38,0.143,4,,other,,,,no,"נחלת צבי 38, פתח תקווה, Israel","Nahalat Tsvi St 38, Petah Tikva, Israel",,,,https://maps.google.com/?cid=7100396664354707007&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1356,uncertain,llm-uncertain,מאפה נאמן,מאפה נאמן אשדוד,1.000,1463,OPERATIONAL,food,bakery,054-202-5160,4.1,yes,"שד' מנחם בגין 1, מרכז צימר אשדוד, Israel","התחנה המרכזית, Ashdod, Israel",uncertain,0.45,"Same unique business name and city (Ashdod). However, addresses differ significantly: 'Menachem Begin Blvd 1, Tzimer Center' vs 'Central Bus Station' with 1463m distance. Could be a relocated business or the same chain with multiple locations. Without confirmation these are the same physical location, cannot definitively match.",https://maps.google.com/?cid=14680647809703139753&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3633,verified,regular,פיצה פרגו,פרגו פיצה במודיעין,1.000,50,OPERATIONAL,food,pizza_delivery,08-648-5051,4.1,yes,"רחל אמנו 1, מודיעין והסביבה, Israel","Lea Imenu St 1, Modi'in-Maccabim-Re'ut, 7176250, Israel",,,,https://maps.google.com/?cid=14399001177165385062&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2592,verified,llm,המאסטרו פיצרייה,המאסטרו פיצה במגדל העמק,0.500,257,OPERATIONAL,food,pizza_delivery,04-604-4040,4.5,yes,"דרך העמק 16, מגדל העמק, Israel","Derech HaEmek 16, Migdal HaEmek, Israel",yes,0.95,"Same business name (המאסטרו - Maestro), identical street address (Derech HaEmek 16, Migdal HaEmek). Minor name variation ('פיצרייה' vs 'פיצה' - both mean pizza/pizzeria). Distance of 257m likely due to geocoding imprecision on same address. Clearly the same pizza restaurant.",https://maps.google.com/?cid=2041404497187815006&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4685,verified,regular,Cofizz,Cofizz,1.000,19,OPERATIONAL,other,point_of_interest,,,no,"רוטשילד 30, בת ים, Israel","Rothschild St 30, Bat Yam, Israel",,,,https://maps.google.com/?cid=10711455372628445473&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6799,no_match,llm-no,ברדיצ'ב כרמל,Hummus Bardichev,0.100,1029,OPERATIONAL,food,fast_food_restaurant,04-657-4132,4.6,yes,"שדרות הנשיא 139, חיפה","Bikurim St 1, Haifa, Israel",no,0.95,"Different streets (Sderot HaNasi vs Bikurim) and 1km distance. Names match (Bardichev/Bradichev), but addresses are clearly distinct locations in Haifa.",https://maps.google.com/?cid=15942705392074477396&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3012,flagged,rule,דרך האוכל,דרך האוכל,1.000,76,CLOSED_PERMANENTLY,food,catering_service,04-812-1249,3.7,yes,"חניתה 16, חיפה, Israel","Khanita St 16, Haifa, Israel",,,,https://maps.google.com/?cid=365436595909216405&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6063,no_match,llm-no,מסעדת דניאל,Restaurant Daniel,1.000,1287,OPERATIONAL,food,restaurant,1-700-501-224,4.4,yes,"החרש 8, חדרה, Israel","Herbert Samuel St 57, Hadera, Israel",no,0.92,Different streets (החרש vs Herbert Samuel St) and 1287m distance apart. Both are named restaurants but at distinctly different locations in Hadera.,https://maps.google.com/?cid=6870908338123214889&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6911,verified,address-first,סוד | SUD,סוד/ SUD,1.000,1438,OPERATIONAL,food,bar,,4.5,no,"הדרום 6, ירושלים","Darom St 6, Jerusalem, Israel",,,,https://maps.google.com/?cid=16296644145921985438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4587,verified,regular,רולדין,Roladin,0.800,163,OPERATIONAL,food,dessert_restaurant,03-716-9749,3.9,yes,"לח""י 2, ראשון לציון, Israel","Yaldei Teheran St 7, Rishon LeZion, Israel",,,,https://maps.google.com/?cid=10869700644786779071&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3795,verified,llm,עמית בית מאפה,מאפיית עמית,1.000,2175,OPERATIONAL,food,bakery,03-506-7316,4.4,yes,"מרדכי מוטה גור 4, גבעת שמואל, Israel","Mota Gur St 4, Giv'at Shmuel, Israel",yes,0.95,"Name match: 'עמית בית מאפה' (Amit Bakery) = 'מאפיית עמית' (Amit Bakery) - same business, different Hebrew name order. Street and house number identical (Mota Gur St 4, Giv'at Shmuel). Distance of 2175m is likely due to coordinate offset in our database, not indicative of different locations given exact street/house match.",https://maps.google.com/?cid=7681275701040994799&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3471,verified,address-first,ILAN'S,ILAN'S - Gibor House,1.000,4525,OPERATIONAL,food,coffee_shop,03-575-2121,4,yes,"דרך מנחם בגין 7, מתחם הבורסה, רמת גן, Israel","Menachem Begin 7, Ramat Gan, 5268102, Israel",,,,https://maps.google.com/?cid=10474562834477544253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4544,verified,llm,ביגה,Biga קניון עזריאלי חולון,0.300,128,OPERATIONAL,food,restaurant,03-729-7896,3.4,yes,"גולדה מאיר 7, קניון חולון, Israel","Golda Me'ir St 7, Holon, Israel",yes,0.92,"Same business name (Biga), identical street address (Golda Me'ir 7), same city (Holon). Minor distance discrepancy (128m) likely due to coordinate imprecision. Google's reference to 'קניון עזריאלי חולון' (Azrieli mall Holon) vs our 'קניון חולון' (Holon mall) may indicate mall name variation or data inconsistency, but address and name match clearly.",https://maps.google.com/?cid=717684721635642318&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3667,no_match,llm-no,פסטליאנו,פסטיטו קניון עזריאלי מודיעין,0.417,19951,OPERATIONAL,food,italian_restaurant,08-850-5556,4.6,yes,"עמק זבולון 24, קייזר סנטר, Israel","Lev ha-Ir St 2, Modi'in-Maccabim-Re'ut, 71721, Israel",no,0.95,"Different locations: Listing A is in Emek Zvulun, Kaiser Center (Kiryat Bialik area); Listing B is in Modi'in on Lev ha-Ir St. Distance of ~20km confirms these are different physical locations. Different names (Pasteliano vs Pastito) further support this.",https://maps.google.com/?cid=9305931072210416995&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6905,verified,address-first,פדרה ומדרה,פדרה ומדרה - padre and madre,1.000,1463,OPERATIONAL,food,italian_restaurant,054-306-0966,4.7,yes,"בן גוריון 1045 (פרץ סנטר), דימונה","פרץ סנטר 1 מרכז פרץ סנטר, דימונה, Israel",,,,https://maps.google.com/?cid=13638077104347027230&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1450,no_match,llm-no,בורגראנץ' אשקלון,Burgeranch,0.429,311,OPERATIONAL,food,fast_food_restaurant,072-246-0900,3,yes,"דרך אליהו נאוי 12, ביג באר שבע, Israel","Shahal St 29, Be'er Sheva, Israel",no,0.85,"Different streets (Eliyahu Naovi vs Shahal), different house numbers (12 vs 29), and listing A says 'Ashkelon' while listing B says 'Be'er Sheva' - these are different cities entirely. 311m distance is significant. Chain name alone insufficient without street/number match.",https://maps.google.com/?cid=1665673559123005101&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3817,flagged,rule,עלים ירוקים,עלים ירוקים,1.000,189,CLOSED_PERMANENTLY,food,restaurant,,,no,"בר כוכבא 27, פרדס כץ, בני ברק, Israel","Bar Kochva St 27, Bnei Brak, Israel",,,,https://maps.google.com/?cid=6787990239871610991&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3390,flagged,llm-no,בראבו,boxstyle - בוקסטייל תבלינים וקטניות מיוחדים מוצרי סולתם פתרונות אחסון למטבח לבית ולחדר רחצה,0.061,94,OPERATIONAL,food,food_store,054-252-0525,3.7,yes,"ישעיהו 1, בני ברק, Israel","Rabi Akiva St 18, Bnei Brak, Israel",no,0.95,"Different business types: 'Bravo' (restaurant) vs 'BoxStyle' (spices, legumes, storage solutions - not a food establishment). Different streets and house numbers (Yeshayahu 1 vs Rabi Akiva 18). Names completely unrelated.",https://maps.google.com/?cid=1598788367888752822&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5518,verified,llm,גוג'ו,Gojo Restaurant,0.250,10,OPERATIONAL,food,ethiopian_restaurant,08-996-4644,4.7,yes,"טלר 32, רחובות, Israel","Israel Teller St 32, Rehovot, Israel",yes,0.95,"Hebrew name 'גוג'ו' (Gojo) matches Google's 'Gojo Restaurant'. Address matches: both at Teller St 32, Rehovot. Distance of 10m is negligible (normal GPS variation). Unique restaurant name confirms identity.",https://maps.google.com/?cid=13741653700432176501&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4914,verified,llm,ביסטרו חלבי יודה,Yuda Bistro Dairy,0.364,9,OPERATIONAL,food,cafe,02-582-0999,4,yes,"ההגנה 21, ירושלים, Israel","Ha-Hagana St 21, Jerusalem",yes,0.98,"Name matches (Hebrew 'יודה' = English 'Yuda'), address matches exactly (ההגנה 21 = Ha-Hagana St 21, Jerusalem), distance is negligible (9m), both refer to same dairy bistro",https://maps.google.com/?cid=355429313282239181&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5121,flagged,rule,אהטנט,אהטנט בר ומסעדה אתיופית,1.000,190,CLOSED_PERMANENTLY,food,restaurant,,4.5,yes,"אגריפס 78, מחנה יהודה, ירושלים, Israel","Agripas St 78, Jerusalem, Israel",,,,https://maps.google.com/?cid=12209503106048140350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2641,no_match,llm-no,הסביח,מרכז הדיו והסלולר - דיו למדפסת וטונרים,0.097,677,OPERATIONAL,other,,04-834-8865,4.3,yes,"זבולון 9, קרית אתא, Israel","Zevulun St 9, Kiryat Ata, 28000, Israel",no,0.95,Different businesses at same address. 'הסביח' (restaurant/food business based on name) vs 'מרכז הדיו והסלולר' (ink and cellular center - retail/office business). Google listing is clearly NOT a food business.,https://maps.google.com/?cid=2851754973494066606&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5053,flagged,rule,Manou Ba Shouk,Manou Bashouk,1.000,22,CLOSED_PERMANENTLY,food,restaurant,02-622-8675,4.5,yes,"עץ חיים 29, ירושלים, Israel","Etz Hayyim St, Jerusalem, Israel",,,,https://maps.google.com/?cid=3922243765803193085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4977,flagged,nonfood-reject,קייטרינג כהן,אופני הבירה - תיקון ומכירת קורקינטים ואופניים חשמליים ורגילים,0.128,1,OPERATIONAL,nonfood,bicycle_store,02-532-6699,4.7,yes,"בר אילן 39, ירושלים, Israel","פינת, בר אילן 39, ירושלים, 95346, Israel",,,,https://maps.google.com/?cid=8707382707999536249&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1593,no_match,llm-no,פיצלה,פיצה מונטיפיורי באר שבע,0.167,462,OPERATIONAL,food,pizza_delivery,08-644-4022,4.8,yes,"דרך המשחררים 29, באר שבע, Israel","מונטיפיורי 15, באר שבע, 84133, Israel",no,0.95,"Different streets (דרך המשחררים vs מונטיפיורי) and different house numbers (29 vs 15) in Beer Sheva. While both are pizza businesses, the addresses are clearly distinct locations ~462 meters apart.",https://maps.google.com/?cid=16193787720074404334&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5168,no_match,no-candidate,גרוסמן,,,,,,,,,,"ביתר עילית, Israel",,,,,
3345,verified,address-first,קינג ג'ורג,קינג גורג איוונט - רופטופ לאירועי בוטיק,1.000,715,OPERATIONAL,other,event_venue,053-556-1165,4.8,yes,"שחם 36, פתח תקווה, Israel","Shacham St 8, Petah Tikva, 4951708, Israel",,,,https://maps.google.com/?cid=11114260038722241231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2025,verified,address-first,מאמא חלסה,Mama Halsa,0.833,2833,OPERATIONAL,food,restaurant,04-694-0020,4.4,yes,"אלי הורוביץ 1, קריית שמונה, Israel","6H8P+VWF, Eli Hurvitz St 1, Qiryat Shemona, Israel",,,,https://maps.google.com/?cid=9683678198072776733&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4719,verified,address-first,חצר עין כרם,HaTzar Ein Kerem,0.875,6046,OPERATIONAL,food,restaurant,02-535-3000,4.3,yes,"מדרגות הרומאים 1, עין כרם, ירושלים, Israel","Haromaim Stairs, Jerusalem, 9574534, Israel",,,,https://maps.google.com/?cid=17682036791965484767&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6940,verified,address-first,בייגל קפה נתניה,בייגל קפה Bagel Cafe - נתניה,1.000,4911,OPERATIONAL,food,coffee_shop,1-700-500-751,4.2,yes,"בני ברמן 2, נתניה","קניון עיר ימים, Beni Berman, Netanya, Israel",,,,https://maps.google.com/?cid=9921484531328875747&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4988,flagged,rule,שטיסל,Shtisel,1.000,16,CLOSED_PERMANENTLY,food,european_restaurant,02-538-4447,4.3,yes,"נחום 7, ירושלים, Israel","Nahum St 7, Jerusalem, Israel",,,,https://maps.google.com/?cid=6493785791991321135&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3970,verified,llm,צ'ומה,Chuma,0.200,49,OPERATIONAL,food,restaurant,03-566-1666,4.1,yes,"אבן גבירול 71, קניון גן העיר, תל אביב, Israel","Shlomo Ibn Gabirol St 71, Tel Aviv-Yafo, Israel",yes,0.95,"Hebrew name 'צ'ומה' transliterates to 'Chuma'. Same street (Shlomo Ibn Gabirol = אבן גבירול), same house number 71, same city Tel Aviv. Distance of 49m is negligible for address variations. Both appear to be the same restaurant.",https://maps.google.com/?cid=16858096697912318610&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2532,flagged,rule,החומוסיה של יוסקו,Humus Yosko,0.455,11,CLOSED_TEMPORARILY,food,restaurant,,4.1,yes,"הנדיב 23, זכרון יעקב, Israel","Ha-Nadiv St 23, Zikhron Ya'akov, Israel",,,,https://maps.google.com/?cid=4308111190798756559&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5991,verified,llm,שלושת הקצבים,Three butchers,0.231,71,OPERATIONAL,food,restaurant,077-558-6397,4.3,yes,"ברקת ראובן 16, נתניה, Israel","Reuven Barkat St 16, Netanya, Israel",yes,0.95,"Hebrew name 'שלושת הקצבים' translates directly to 'Three butchers'. Street and house number match (Barkat Reuven/Reuven Barkat, 16 in both). Distance of 71m is acceptable given coordinate precision issues. Unique name type confirms this is a specific establishment.",https://maps.google.com/?cid=3927432578280526650&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5583,no_match,no-candidate,הפסקת אוכל,,,,,,,,,,"הרצל 167, רחובות, Israel",,,,,
5342,verified,address-first,ליפתא,Lifta ליפתא,1.000,857,OPERATIONAL,food,restaurant,053-329-0315,4.4,yes,"יפו 234, קניון סנטר 1, ירושלים, Israel","Yirmiyahu St 43, Jerusalem, 9446728, Israel",,,,https://maps.google.com/?cid=12626186644246911973&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6200,verified,llm,הקוסקוס של גליה תל מונד,Galia's couscous,0.125,1,OPERATIONAL,food,restaurant,09-885-9900,4.6,yes,"הדקל 56, תל מונד, Israel","Ha-Dekel St 56, Tel Mond, 4060050, Israel",yes,0.99,"Hebrew name 'הקוסקוס של גליה' translates to 'Galia's couscous'. Identical street (Ha-Dekel/הדקל) and house number (56), city (Tel Mond/תל מונד), and distance of 1 meter confirms same physical location.",https://maps.google.com/?cid=1137238128457310765&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5729,verified,address-first,פלאפל יעל,Falafel Yael,0.600,26851,OPERATIONAL,food,falafel_restaurant,09-862-0702,4.4,yes,"פתח תקוה 82, נתניה, Israel","Petah Tikva St 82, Netanya, Israel",,,,https://maps.google.com/?cid=18442147371984017795&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1831,verified,regular,פיצה מזל,פיצה מזל,1.000,23,OPERATIONAL,food,pizza_restaurant,08-633-0551,4.8,yes,"דוד וולפסון 1, אשדוד, Israel","David Wolffsohn St 1, Ashdod, Israel",,,,https://maps.google.com/?cid=2942884979780323594&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4759,no_match,llm-no,נפלאות התזונה,Kosher catering - nutritional wonders,0.200,19941,OPERATIONAL,food,catering_service,054-309-5125,4.1,yes,"הנחושת, ירושלים, Israel","Kipodan St 8, Modi'in-Maccabim-Re'ut, Israel",no,0.95,"Different cities (Jerusalem vs Modi'in), different streets (Hanechoshet vs Kipodan), 19.9km apart. No address alignment despite name translation match.",https://maps.google.com/?cid=3753311352684776353&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
5695,verified,llm,פיורי,Fiori,0.333,819,OPERATIONAL,food,italian_restaurant,09-793-5223,4,yes,"ויצמן 125, כפר סבא, Israel","Weizmann St 125, Kefar Sava, Israel",yes,0.95,"Hebrew name 'פיורי' translates/transliterates to 'Fiori'. Street names match (Weizmann/ויצמן), house number 125 matches, city Kefar Sava matches. Large distance (819m) likely due to coordinate error in our database, but address details align perfectly.",https://maps.google.com/?cid=1538262635765006948&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6182,no_match,llm-no,פלאפל עיוני,שווארמה הנביאים - עיוני,0.500,5802,OPERATIONAL,food,middle_eastern_restaurant,09-885-8804,4.2,yes,"אוסישקין 1, נתניה, Israel","Ha-Omanut St 8, Netanya, 42504, Israel",no,0.95,"Different streets (Osishkin vs Ha-Omanut) with 5.8km distance. Different house numbers (1 vs 8). While both are food businesses in Netanya and may share 'Iyuni' name component, the address mismatch is too significant to be a coordinate error.",https://maps.google.com/?cid=1271494083525769595&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4717,flagged,llm-no,יומולדת לחינוכית: דמויות אייקוניות ומסעדות ותיקות,Piccolino,0.061,168,OPERATIONAL,food,italian_restaurant,02-624-4186,4.4,yes,"שלומציון המלכה 4, ירושלים, Israel","Yo'el Moshe Salomon St 12, Jerusalem, 9463312, Israel",no,0.95,"Different streets (Shlomtzion HaMalka vs Yo'el Moshe Salomon), different house numbers (4 vs 12), different business names (Hebrew educational birthday vs Piccolino restaurant). 168m distance and all identifiers point to distinct locations.",https://maps.google.com/?cid=13063449209730532644&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3558,verified,regular,מקדונלד'ס,McDonald's,0.750,26,OPERATIONAL,food,fast_food_restaurant,052-944-0034,3.1,yes,"שד' עמק איילון 30, שוהם, Israel","Sderot Emek Ayalon 30, Shoham, 6083530, Israel",,,,https://maps.google.com/?cid=15979251213421806812&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3215,verified,regular,בית הפרגית פתח תקווה,בית הפרגית,1.000,2,OPERATIONAL,food,restaurant,053-938-1045,4.7,yes,"בר כוכבא 35, פתח תקווה, Israel","Bar Kochva St 35, Petah Tikva, Israel",,,,https://maps.google.com/?cid=7607891962206098001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3137,no_match,no-candidate,Cofizz,,,,,,,,,,"ז'בוטינסקי 127, בני ברק, Israel",,,,,
6961,verified,address-first,ג'פניקה ראש פינה,ג׳פניקה ראש פינה כשר | JAPANIKA ROSH PINA KOSHER,1.000,1430,OPERATIONAL,food,asian_restaurant,03-723-6100,3.8,yes,"הגליל 1, ראש פינה","Derech HaGalil 1, Rosh Pina, Israel",,,,https://maps.google.com/?cid=2500919057521003702&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6762,verified,llm,דבוש בני ברק,Dabush,0.400,1728,OPERATIONAL,food,restaurant,03-691-2175,3.3,yes,"בן גוריון 1, בני ברק","David Ben Gurion Rd 1, Bnei Brak, Israel",yes,0.95,"Name matches (דבוש=Dabush - Hebrew transliteration). Address matches: Ben Gurion 1, Bnei Brak in both listings. Large distance_meters (1728) likely due to coordinate errors, which is common and doesn't contradict matching when street+number+city align.",https://maps.google.com/?cid=6164531854141176664&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1727,uncertain,llm-uncertain,ארומה,Aroma Espresso Bar ארומה אספרסו בר,1.000,526,OPERATIONAL,food,coffee_shop,08-916-2522,4.3,yes,"בעלי המלאכה 2, גלובוס סנטר נתיבות, Israel","Ba'alei ha-Melakha St 2, Netivot, Israel",yes,0.95,Chain name 'Aroma' matches exactly. Street name 'בעלי המלאכה'/'Ba'alei ha-Melakha' matches precisely. House number 2 matches. City 'Netivot' matches. Distance of 526m likely reflects GPS inaccuracy in one database. All key identifiers align for this Aroma chain location.,https://maps.google.com/?cid=4018284203654759832&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6783,verified,llm,Burgers Bar הרצליה,BurgersBAR,0.545,384,OPERATIONAL,food,fast_food_restaurant,079-591-2242,3.9,yes,"ביילינסון 1, הרצליה","Beilinson St 1, Herzliya, 4649201, Israel",yes,0.95,"Name matches (Burgers Bar), street matches (Beilinson/ביילינסון), house number matches (1), city matches (Herzliya/הרצליה). Distance of 384m likely due to coordinate imprecision in our database, which is common. All identifying details align.",https://maps.google.com/?cid=971932118940410992&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2941,verified,llm,פרשפוינט,Fresh Point,0.750,699,OPERATIONAL,food,restaurant,,3.9,yes,"פלימן משה 4, קניון חיפה, Israel","Flieman St 4, Haifa, Israel",yes,0.95,"Hebrew name פרשפוינט is direct transliteration of 'Fresh Point'. Street and house number match exactly (Flieman/Pliman St 4). Same mall location (Haifa Canyon). Distance discrepancy likely due to coordinate precision issues, not actual address mismatch.",https://maps.google.com/?cid=17457531650816772697&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
6129,flagged,nonfood-reject,אבולעפיה אוכל רחוב ישראלי,Profit,0.154,199,OPERATIONAL,nonfood,gym,04-886-6334,4.5,yes,"האומן 17, חדרה, Israel","HaUman St 17, Hadera, Israel",,,,https://maps.google.com/?cid=6118076084485135498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
3530,verified,llm,שניצליאנו גבעת שמואל,שניצלאנו,0.500,52,OPERATIONAL,food,restaurant,03-644-4922,4.1,yes,"אורנים 1, רמת אילן, גבעת שמואל, Israel","Oranim St 1, Giv'at Shmuel, Israel",yes,0.95,"Same unique restaurant name (שניצליאנו/שניצלאנו - minor spelling variation), identical street (Oranim/אורנים) and house number (1), same city (Giv'at Shmuel/גבעת שמואל). Distance of 52m is negligible for address matching. Clear match.",https://maps.google.com/?cid=5776063723173669802&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
4061,verified,address-first,פלאפל מרדכי,Falafel Mordecai,0.625,255,OPERATIONAL,food,falafel_restaurant,03-934-0893,4.6,yes,"חיים עוזר 7, פתח תקווה, Israel","Khayim Ozer St 7, Petah Tikva, Israel",,,,https://maps.google.com/?cid=8881912825399199860&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
1835,no_match,llm-no,פיצה האט,פיצה האט - קרית גת,1.000,1346,OPERATIONAL,food,pizza_restaurant,1-700-506-070,3.8,yes,"דרך הדרום 3, קריית גת, Israel","מלכי ישראל 178 ישפרו סנטר, Kiryat Gat, Israel",no,0.95,"Chain Pizza Hut with different addresses: Derech HaDarom 3 vs Malkhei Israel 178. Distance of 1346m is substantial for same location. House numbers don't match, and street names are completely different. While both are Pizza Hut in Kiryat Gat, they appear to be different branches.",https://maps.google.com/?cid=5793721391940316741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2826,verified,regular,בית המאפה של מוטי,בית המאפה של מוטי,1.000,188,OPERATIONAL,food,bakery,04-991-7268,4.4,yes,"בן עמי 53, עכו, Israel","Ben Ami St 55, Acre, Israel",,,,https://maps.google.com/?cid=17516774299393226250&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2545,verified,regular,שניצל 20 טעמים,שניצל 20 טעמים,1.000,118,OPERATIONAL,food,restaurant,,3.4,yes,"מעלה כמון 5, כרמיאל, Israel","Ma'ale Kamon St 5, Karmiel, Israel",,,,https://maps.google.com/?cid=5689710784775653676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
