id,name,dest,country,address,kosher_certified,source_quality,confidence,certifying_body,evidence,source_url,friReason,satReason
8451,First Grill Marrakech,Marrakech,Morocco,"Av. du Président Kennedy,  Marrakech 40000, , Morocco",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkED1pYeXDz86V9ushs""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
6415,סופרמרקט ג'מבו  Jumbo,Amsterdam,Netherlands,"Kastelenstraat 70, Amsterdam.",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEFNT4fXsTb3dbVPoX""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 8:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
8327,Jewish Museum Cafe Amsterdam,Amsterdam,Netherlands,"Nieuwe Amstelstraat 1, Amsterdam, 1011 PL , Netherlands",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEHiLwzYgsFcxfsMto""}",,,פתוח 11:00 AM–5:00 PM בשבת (חופף ל-08:00–16:00)
8385,Chabad Barcelona Tourist Center,Barcelona,Spain,"Carrer de Sant Honorat, 9, Barcelona, 08002, Spain",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEL3yuAEPGipNSsW2P""}",,,פתוח 9:30 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
8401,Chabad of Bangkok Dairy Cafe,Bangkok,Thailand,"18 Phra Sumen Rd, Talat Yot, Phra Nakhon,, Bangkok, 10200, Thailand",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkENMPymkWv2JRX6zVq""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 8:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
8410,Burekas Ramle Koh Samui,Ko Samui,Thailand,"200, 15, Bo Put, Amphoe Ko Samui, Surat Thani , 84320, Thailand",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEQqUFJPj9VvQfDnbo""}",,,פתוח 9:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
8417,Oria'Sweets - Banana Market,Ko Samui,Thailand,"30 Chaweng Beach Rd, Bo Put Ko Samui District, Surat Thani , 84320, Thailand",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkETn5KbjjBJU7WY4uy""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 3:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
8429,Le Triskel,Pai,Thailand,"28, rue Saint-Hilaire, Saint-Maur-des-Fossés, 94210, France",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEW7UNTzBodhN9d5LA""}",,פתוח עד 10:30 PM בערב שישי (אחרי 21:00),פתוח 11:45 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
8422,Chabad Phuket,Phuket,Thailand,"9/6 Rat-U-Thit 200 Pee Rd Patong, Kathu District, Phuket, Thailand, Phuket, 83150, Thailand",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEYVqkG8gL7wqu1mzR""}",,פתוח עד 10:30 PM בערב שישי (אחרי 21:00),פתוח 8:00 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
8425,Pistachio Restaurant Phuket | Patong,Phuket,Thailand,"9 Rat Uthit Song Roi Pi Rd, Pa Tong Kathu District, Phuket , 83150, Thailand",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEavSVqUZnwpy7zPJn""}",,פתוח עד 1:00 AM בערב שישי (אחרי 21:00),פתוח 8:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
8122,Hot Cut,London,United Kingdom,"98 Golders Green Rd Golders Green, London NW11 8HB, UK",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEdBcpf3tpSiFkeZtA""}",,,פתוח 11:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
8131,M&S Muswell Hill,London,United Kingdom,"Simply Food, The, 126-138 Muswell Hill Broadway, Muswell Hill, London, N10 3RU, UK",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEfggkfcRPkpTHoDBJ""}",,,פתוח 8:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7540,Dairy Star Ice Cream of Lincolnwood,Chicago,United States,"3472 W Devon Ave, Lincolnwood, IL 60712, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEi44dLZjLn3AQXegT""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 2:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7542,Dunkin Donuts Skokie,Chicago,United States,"3900 Dempster Street, Skokie, IL 60076, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEkvCjnuKpvgBVVw7K""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 4:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7543,Dunkin Donuts/Baskin Robbins,Chicago,United States,"3132 West Devon Avenue West Rogers Park, Chicago, 60659-1427, Illinois",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEoUzUs6B5KPtqMW2g""}",,פתוח 24 שעות (כולל כניסת שבת),פתוח 24 שעות בשבת
7547,Graeter's Ice Cream,Chicago,United States,"1347 Shermer Road, Northbrook, IL 60062",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEqo9MaeSXgapNCfwT""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7560,Rocket Slice,Chicago,United States,"3918 West Touhy Avenue, Lincolnwood, IL, 60712, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEt8Hn3Zz3JrHr9frr""}",,,פתוח 10:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7713,"Tom Thumb Bakery, Kosher Deli and Fresh Meat Market",Dallas,United States,"The Market at Preston Forest 11920 Preston Road, Dallas, TX  75230",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEwYRVc2vebgmK2XvX""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 6:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7699,Pita's,Las Vegas,United States,"5115 Spring Mountain Rd, Las Vegas, NV , 89103, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkEztLfR2CxM8vYxB9A""}",,פתוח עד 9:30 PM בערב שישי (אחרי 21:00),פתוח 10:00 AM–9:30 PM בשבת (חופף ל-08:00–16:00)
7580,Bacio di Latte - Century City Mall,Los Angeles,United States,"10250 Santa Monica Boulevard, Los Angeles, CA 90067, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkF3U7jRbdt8mUin5gB""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7582,Baskin-Robbins (LA Cienega Plaza),Los Angeles,United States,"1831 S La Cienega Blvd Suite B Los Angeles, CA, 90035, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkF5vTUaTGAR92Qc1yg""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 10:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7593,Cold Stone Creamery of Sherman Oaks,Los Angeles,United States,"14622 Ventura Blvd. #119, Sherman oaks-Los Angeles County, 91403, usa",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkF8Fbkwkqsf5u3GMYG""}",,פתוח עד 2:00 AM בערב שישי (אחרי 21:00),פתוח 10:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7599,Erin McKenna's Bakery LA,Los Angeles,United States,"236 North Larchmont Boulevard, Los Angeles, CA 90004, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFAcEiZY6JaqZn5Ngd""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 8:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7616,Julie's Bakery and Catering,Los Angeles,United States,"9030 Owensmouth Ave, Canoga Park, CA, 91304, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFCxsUbESpMSWcTMgU""}",,,פתוח 7:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7624,LA Burger Bar,Los Angeles,United States,"8581 Pico Boulevard, Los Angeles, CA 90035, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFFJGHegfT3YYR18Ks""}",,פתוח עד 1:00 AM בערב שישי (אחרי 21:00),
7638,Modern Bread and Bagel Los Angeles,Los Angeles,United States,"6256 CA-27 #1200, Woodland Hills, CA, 91367, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFHtHoiWrWkqzLkT1w""}",,,פתוח 8:00 AM–5:00 PM בשבת (חופף ל-08:00–16:00)
7643,Nothing Bundt Cakes Sherman Oaks,Los Angeles,United States,"14622 Ventura Blvd Suite 104, Sherman Oaks, CA 91403, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFdUWUNJnwqXZw6bAx""}",,,פתוח 10:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7644,Nothing Bundt Cakes West Hills,Los Angeles,United States,"6524 Platt Avenue, West Hills, CA 91307, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFhT8QkixF329oEVV6""}",,,פתוח 10:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7654,PopUp Bagels Los Angeles,Los Angeles,United States,"11710 San Vicente Blvd Los Angeles, CA, 90049, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFjrF4ZxaX52LCHWnE""}",,,פתוח 6:00 AM–4:00 PM בשבת (חופף ל-08:00–16:00)
7669,Sweet E's Bake Shop,Los Angeles,United States,"4574 W Adams Blvd, Los Angeles, CA, 90016, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFnP3XG4WV45KoywbX""}",,,פתוח 8:00 AM–2:00 PM בשבת (חופף ל-08:00–16:00)
7676,The Bagel Factory Cadillac Avenue,Los Angeles,United States,"8986 Cadillac Avenue, Los Angeles, CA 90034, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFrW6DdMvxqNkePYL6""}",,,פתוח 6:00 AM–2:30 PM בשבת (חופף ל-08:00–16:00)
7677,The Bagel Factory Sepulveda,Los Angeles,United States,"3004 South Sepulveda Boulevard, Los Angeles, CA 90034-4202, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFtrUX5WAuHPC9T3k7""}",,,פתוח 5:30 AM–2:00 PM בשבת (חופף ל-08:00–16:00)
7445,Carvel North Miami Beach #1657,Miami,United States,"725 NE 165th Street, North Miami Beach, FL 33162, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFxQnf1FWgwGs7pGjy""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 10:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7471,In & Out Bagels,Miami,United States,"18800 NE 29th Ave Suite 9, Aventura, FL, 33180, USA, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkFzejPe12ru12Li3TP""}",,,פתוח 7:00 AM–4:00 PM בשבת (חופף ל-08:00–16:00)
7473,Jajaja Mexicana Wynwood,Miami,United States,"2775 NW 3rd Ave Miami, FL, 33127, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkG3FzRKpYy9CyvaocS""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 11:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7480,Krispy Kreme #1049,Miami,United States,"16851 S. Dixie Highway, Palmetto Bay, FL 33157, USA, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkG5d87g4eXJnwNY3p6""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 6:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7481,Krispy Kreme #1177,Miami,United States,"590 NE 167th Street, Miami, FL 33162, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkG7untTQEtw6A372p5""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 6:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7483,La Pistachio,Miami,United States,"7500 SW 120th Street,  Pinecrest, FL , 33156 , United States, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGAEh5Mko6t3TmwM6H""}",,,פתוח 10:00 AM–6:30 PM בשבת (חופף ל-08:00–16:00)
7486,Levy's Shawarma,Miami,United States,"3575 North East 207th Street, Miami, FL 33180, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGCaLHZL3LFe7GKHRM""}",,פתוח עד 9:30 PM בערב שישי (אחרי 21:00),
7489,Mama Pizza & Coffee Shop,Miami,United States,"19200 West Dixie Highway, Miami, FL 33180, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGEqkpw7mantmrKHir""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 24 שעות בשבת
7493,Miami N' Ice,Miami,United States,"1214 Washington Ave, Miami Beach, FL, 33139, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGHBeiqN9QfKLjSobB""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 3:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7499,Morelia Gourmet Paletas,Miami,United States,"76 Miracle Mile, Coral Gables, FL 33134, USA, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGKeEZpWe7Cj4vrKU4""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7510,Playa Bowls Coral Gables,Miami,United States,"6620 SW 57th Ave, South Miami,  FL, 33143, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGN4qUzTziCJvwVhfw""}",,פתוח עד 11:00 PM בערב שישי (אחרי 21:00),פתוח 8:00 AM–11:00 PM בשבת (חופף ל-08:00–16:00)
7511,Playa Bowls Miami Midtown,Miami,United States,"3111 NE 1st Avenue, Suite 200 Miami, FL, 33137, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGQermCPb2M3HtAcJs""}",,פתוח עד 10:00 PM בערב שישי (אחרי 21:00),פתוח 8:00 AM–10:00 PM בשבת (חופף ל-08:00–16:00)
7512,Playa Bowls North Miami Beach,Miami,United States,"14881 Biscayne Blvd North Miami Beach, FL, 33181, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGTdhdiTHw58bxbJL2""}",,,פתוח 8:00 AM–9:00 PM בשבת (חופף ל-08:00–16:00)
7515,Pure Green - Juice Bar Sunset Harbour,Miami,United States,"1915 Purdy Ave Miami Beach, FL, 33139, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGW4o5ifE7Dpbs7fVF""}",,,פתוח 7:00 AM–7:00 PM בשבת (חופף ל-08:00–16:00)
7516,Pure Green Juice & Smoothie Bar Aventura,Miami,United States,"2960 NE 199th St, Ste. 4,  Aventura, FL , 33180, USA, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGYND9bzXRZAuYEB9g""}",,,פתוח 8:00 AM–8:00 PM בשבת (חופף ל-08:00–16:00)
7519,Serendipity Creamery & Yogurt Cafe,Miami,United States,"9457 Harding Ave, Surfside, FL 33154, United States, Miami, FL",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGakL7QES5WXY9QK4V""}",,,פתוח 7:30 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
7522,Silan Fusion Cuisine,Miami,United States,"5225 Collins Ave,  Miami Beach, FL, 33140, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGdCAkbE54Pcn9YZ2a""}",,,פתוח 11:30 AM–2:00 PM בשבת (חופף ל-08:00–16:00)
7523,Skoops,Miami,United States,"401 Biscayne Blvd S10,  Miami, FL , 33132, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGfXZgEzBGSzpcKrXy""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 9:00 AM–12:00 AM בשבת (חופף ל-08:00–16:00)
4697,Katz's Delicatessen,New York,United States,"205 E Houston St, Manhattan",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGhthUUDYMe2KeEFuE""}",,פתוח עד 11:30 PM בערב שישי (אחרי 21:00),פתוח 24 שעות בשבת
6401,Bodhi Kosher Vegetarian Restaurant,New York,United States,"77 Mulberry St, New York, NY 10013.",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGkD6SpDMc2PfHJr2D""}",,פתוח עד 9:45 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–9:45 PM בשבת (חופף ל-08:00–16:00)
7714,16 Handles 3rd Ave,New York,United States,"428 3rd Avenue, Manhattan, NY 10016, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGoNbok52oqMHUxuN6""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7715,16 Handles Amsterdam,New York,United States,"325 Amsterdam Avenue (75th Street), Manhattan, NY 10023, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGqxd2mT15ac38idZ3""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7716,16 Handles Chelsea,New York,United States,"178 8th Avenue, NY 10011, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGtHX6bLPh8A9NctgW""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7718,16 Handles Upper East Side,New York,United States,"1569 2nd Avenue (between 81st and 82nd), New York, NY, 10028, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGvaBj6Akd4krvnX7w""}",,פתוח עד 12:00 AM בערב שישי (אחרי 21:00),פתוח 12:00 PM–12:00 AM בשבת (חופף ל-08:00–16:00)
7722,Ahimsa Garden,New York,United States,"204 East 38th Street New York, NY, 10016, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkGxrMsifLKDztqjWZe""}",,פתוח עד 9:30 PM בערב שישי (אחרי 21:00),פתוח 11:00 AM–9:30 PM בשבת (חופף ל-08:00–16:00)
7730,Anixi,New York,United States,"290 8th Ave, New York, NY , 10001, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkH1FiqLvs8CGpqdwLx""}",,,פתוח 11:30 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7733,Asia Glatt Kosher,New York,United States,"4813 New Utrecht Avenue Brooklyn, NY, 11219, United States",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkH3hZbs2FF5U6tL3Hu""}",,,פתוח 11:00 AM–10:30 PM בשבת (חופף ל-08:00–16:00)
7735,Avenue P Appetizers & Bagels,New York,United States,"466 Avenue P, Brooklyn, NY 11223, USA",error,none,0,,"400 {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase credits.""},""request_id"":""req_011CcpkH61xxCsU8NHkr42Dg""}",,,פתוח 7:30 AM–5:30 PM בשבת (חופף ל-08:00–16:00)
