id,name,action,reason,old_photo_url,old_photo_source,new_photo_url,new_photo_source,new_photo_attribution,google_photo_name
8145,Pita Restaurant,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405701/restaurants/google/restaurant_8145_google_800.jpg,google,Pita,places/ChIJs9JpXpcQdkgRqGdKBr3d76s/photos/AaVGc3npvitCAhigUdINaFgF4M5iRPO1uGX_hCPzolRtUa0J2bZ0YRm1sEdEpD71Ecb37Ye5w2ScNqSIvAw1eMro6DMIYoVeedi1DYFE9MWgh1VyulTiruvvMkdnJq2Ep2b7XZZHehAXOx1GaMb_uGOIV6ne5cohisu-LnCJWldR4vXdYaB1-mnQYY156Ws6CUIwTesNJ082ccbY7vGCCk_nlq-CMHUhTtgNBhfmdKifFuXQtnQC-cWCLhFGPCb21Xticbi5hlc0oOSkCaYwo7p7zAOws3vhL3KfElGyFgicgvea4GWySzFaFYYcgB-ZdG4u2SfJiaBvLqLpLM7mNYANGghuBPBuxYC3Ifx03u51hc-nyI0zKSCq22MsW_jfmEnai7ypGu5DHRn6c8lzCIfju_pBFZUDuUCupQJBr0qbusVkIyhglVD124LMMXmUojIH
8146,Pizaza (Edgware),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405703/restaurants/google/restaurant_8146_google_800.jpg,google,Sam Aberman,places/ChIJlfZ-NNIXdkgR0ywnfJIe6Z4/photos/AaVGc3lKvyCXNPHJCWFpFrmbbvBMeUcILHxQ_Z7utTGNWPC8axs3wEc1TX6hdoNsc8ZT1UplW-YzPtoUqY0xaBDgqx1c2030U-Xnn8hOxLKeI8gmsOV7BmGKToiBufDYsmkiLDSMrui1m86DpAgrpa-pm7g_PbFSsZH23gt5o1iG4UjqKajXhpZQOH8MzGLF5FlgSkTPdEpJMeMZsrPAFvPLVze7QAFI4LkxaEpF-dh3jsUwP9h6KVC0WucJbFNt1VEW-B40XGrApCxaIdC_fyCwKnNKVMfIUFUbpULl2bqiREtdrrZJyzmK8An_XDFP_1D0Bgth6_Y-IH9B05qb4pww_dhs1cqvcZFDehvW2UlyVK4FeL-Jb6dBdK30Ib5OsybsixOb2gj_IU93bBsEdrhPJDJfcWE7rmhIWaisnVaotA4
8147,Pizaza (Golders Green),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405704/restaurants/google/restaurant_8147_google_800.jpg,google,Pizaza,places/ChIJs9JpXpcQdkgRzkZ37T4f4hs/photos/AaVGc3kjPtunCG94sdW4TmEK_Gc5pu82Kl_Vr3QznWFSJkiWn7_40sKnsS8FcpzdzOCevlOg6BwJTPjZiH7u-RdF2l3ynAjMPwFfTPLMw7kI5vgHCbSu0hnJnc8vompXe-rkjOikyjR35mrALpWTktQOk_4qZJJDFwib_wS4-28ByRdm3Q9Sz5bh0j22TJ4_JklGqx13QkmhGfZ2qnNRVA73Rdem88exr2YfAZuSf_XNavZrL0wxzQey8N8iJKqqgemHf7qieCxkLP71wiYr_0A-aaeFWF_wgG2DGP3SXYZBKyRLcInjNBoIjwpeQcoKwY0Xz2O6ODVUTtbNk1HQtUdVAqedAkyg-xhc9jQXbjk1wE6U2HdqcHL7NLzHQ5skCCrU0Ce0JJX6rQD-Y3__hrQC3MbMD5CTUyG1xaWUEF24Y72lsg
8148,Pizaza (Hendon),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405705/restaurants/google/restaurant_8148_google_800.jpg,google,meir hecht,places/ChIJ7ZAsTcQQdkgRFdnf_TN_yx0/photos/AaVGc3m9d_R06ley-SjpuUwanj7z2SkwOzJLRCAhJrE81eSMcRj_V_0enoHZBFJ8FPS-pXTkc2M_l5p2T90aIs3pu2J158EraiSCNTT7SDEzQhx8Q6ReGaBo0Q7OjY28kgJ_ovkh0pN0XB0v78a09ZE2uNqSmeOKNItVTjtL4dmqfLPTwkrD74npwhsB-TtdJcoeu7WT3YlRUmvJeveO1X2HLNwysWgcT5QXtDvC7RdN-cL_oLDFilJgMdMyP6ZpHs2Ail2qRi8Txwe6e7tNovwzva0BOFqzLnCS6oroiX8aX9qbK0xqFre7iOu_LZDODUU64RFVU2z41Icnod9LcZ7PwOG1cm46ajBAyR0NhfmyIOJk37OfF3ZW1pkz0PlpfKSTgBbTxksgqohe2S9ZqADW4MMr4Olt2Z_5TdSnyxkL253xJq3d
8149,Portoberry London,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405707/restaurants/google/restaurant_8149_google_800.jpg,google,Portoberry,places/ChIJa38V5pARdkgR84KbP4b8pRo/photos/AaVGc3nxlqKGE6E6ceitvzbv16Ov2YVoJ4wegpVpCfMNkJ1FEfkwtV6Ko4D_gtF-mmVukUq-3efpCjPN8oS9RWNZ5nrdqWZx09AhDxz_nad81Ka1cLZGRXKUYBnKeK0gvcDeseyQDrPfvYKFtM_i-d2MtcMYjJ-409mlAKX-mqexl7FYzE7W_QkO_HXsH5ZzlCAibKi0w0Q7Vi7iOerfrVAFOuhNX4ADGGpeXkFhHiZVal1U7sRrwOJhXk61dRQrbi-R83cigC7HGf2u5D9n7lzXqO7nwCweBm-wSVmDED_96rK6ybdiu1H65B4xDY3dAl4YAsJ2owOaWE_KZRhNgRyRWrHhIviGOsYMrKf6JnkGKmG1KDiY66ftA6s-neHtEOOXiP2wSRlw8-XOzqo-ctS-aeDZ6X_tZndENt8A3EF6byo
8150,Pukush,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405708/restaurants/google/restaurant_8150_google_800.jpg,google,PUKUSH,places/ChIJ4ZL1oxERdkgRL7Vjb1gD5ns/photos/AaVGc3mfyE80bHFK93pSN6lAulvSEbC7egqrBrMum9fGbUkIYsc-sZM-zSZmPEzt8J1jGOf6ZYwg7rA1kBT3A0rr9Jc2oI2JieoPHGB0Sxe984h3KC2eez9ml1EeyU35j7t5tNKkre-VLUJoY8l4jLrGnnuW-br7Yqe6Ho8KLpwnIjzkpnDeH7qSJJlw58hyds2Mf5riBWY-YwfynwrgvAvRNgtbVTV-GLVs0qycEqJOcdE8oZO3LtciyMcmqt2n1lw74We1pMx9mQxkkPOztrzXjxxULTB12p5v1eohFomQX5fPPa6bCe1ukkY6s8JoO2WllRtr6es7KqyTmmNKoLVp4Rp3yAL-gpAPH9qtjg_ADeR-Ey43Ony8T5xdHbPotj33ppS99re58bhwkKlbkpUGUMsdes_rCdV8xLMcO8Po9skdN9U5IVEPBIWOfyH7cw
8151,Reich's Catering,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405710/restaurants/google/restaurant_8151_google_800.jpg,google,Tova Photography,places/ChIJ01S9r78QdkgRMFO36DyznQg/photos/AaVGc3mcWm9ph6niZDI8d_7qo8dczmktvlJtsxscX--v6lQXy-7jxnlOc0NnVrun-eyXGKv3KaogR-PIEhftLMSLjyuO1X3jI9-NVLl2o0RnQCHGSmhnOD-dskBN8jZPCo4J5wparYe5RD89WZxs7ftwosjjr6SEL7qyjJuAX1ynvyolRzwR-AQy4CzfoHQhsCYClU8c_uGDAUtZCM_Juax51XOLGlkB5kvLepa3zD3PDVrmRpGU2AwIs96PQ8uzckXfBbBnD1l_m969JKyIWyPqj_cLriUDW0Wuo4qCWMjPojI_tLGxDuYgK5AiG7P4O3mag5gbiuGF4HKiadx6hAfsNp_Xew7WQwuBUIQg7bHefd_oLZki2JxiVIbw68tExFbHvF2cj-uh32Kr6fhtraTIbK4NILOA_UoQ6Oif2zDuGIIKKf9NXRk5GHeqEUy5ilh_
8152,Renbake Patisserie (Commercial),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405711/restaurants/google/restaurant_8152_google_800.jpg,google,samuel grunsfeld,places/ChIJkXj4PEccdkgR8xCxljgdKOM/photos/AaVGc3l7Vccml28vRuDwPwCeJv5Sulq38MM45COTSV3f9HPkqQPZ6YSon9OCti38pPsXPfJS2eZfxi5kbBJl1YoODdr92NjjbP_knEuHhWhws2FaZQrBsLNBYs4W5oWf4xBscXY64wpAziUaLd7A5_WJk0AVTj_dOHh6FJkzaC_1dBf-fNU2IE9xe34OYGrx0jT9qsD0_wgA7KfeMcd7ON_YJM2sKRODAl23q2OG9OllrJvHyJOOP_sSydtJMUm9PkPGRG2cOT3-Q4BbZlJHYwZz1mlGNnyM_7QyGk7-rNVe2KlPJ_M0h-yVsPFJUecFzjJcosuTAKLOhQbcRqDRPJ3qldhSH8z15GC7hvyn5y_5In9F5TM7GE0Gd40MGhRpaWihI52jMa1qHBtGRYyCSw11xgNOV98OqyRzKEjQHEBhhqUohQ
8154,Reubens Deli & Restaurant,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405713/restaurants/google/restaurant_8154_google_800.jpg,google,Reubens Deli & Restaurant,places/ChIJe67jI8wadkgRgzf7MLltS9A/photos/AaVGc3lDAXXJwK_UgKXlZT7r67buppACcLn3gpt85ZcjcYNYGrV5WN1FfuFmNXKcWaNAgzGKVFxPvfHcuAgW0fedPoMQeMLlmPkOkZe8vcrOh4h_sQX0aWVoojKb0nSTCMJV37xLGorxAHTJQg7NLktxwTQMNWyt3x7yIomK7KjRV-2gLXuthri8qBoVo2DZHj1ihHHK81Fq_SNMbV05eKSr-_IAQPFyfCMCRszTJNm_AwJ18ecWAwWdY-VCqU1v1KbCZ2RHUGGZCuXN96YutTA4mq6y7l3ddzVUrwSYV1-it4QACaoMV_7LK8QM5DK6FNZUKGucLY2oG6XkJ8iNNPQPZ-0Yt0Mq_9xE6wLDWdsDOSxifLNWFyKY0yYkHo-EAs2b_I2W7mX1HZcTKXPIsjk1bj-c5-dh3brBxniYzoph5VlDNw
8155,Rodo Meats,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405714/restaurants/google/restaurant_8155_google_800.jpg,google,Rodo,places/ChIJe1hnZn8XdkgRKxWyP4c4M50/photos/AaVGc3mROmSNOjhYC_rJNjtetdeOFfSL-eynFMBMAJhB3diBjacP99IRLeTusb_CmngkexvAL6g7Mo6bjsui_muDivBA_9SdKemV-vy5ldQZvDd_18BARijIwG5nKkUGNIwC4XNsmX_i4TpuTs7-7DJC3V3IWC0BzGfRocEdJu9PfdyKclxSH0J3HZ5uOcMOBU_HZVoGZ_V4T5g0LJUQo_xtc8rJaKeosWz8EGv93v6cP9k7C7g_soYcZClwBqN5jd6wyRa3Tc7v1iVa1as-4aJhhl2cfpy9lMktsB0F_vuyh3jvLKxlz0mD-M_jC06UWaf81roVU6ke0DOJ1dZJArfjSFdUCvZcg3xKx5BPWmwoZUpITyjw60smy6fBolz15f1T14wM80C6-1QG49zR-WVK8GwdbU-t0GrzYIQvNx0MQ3lCDdgBmnQVkTEvD1KI2Bn0
8156,Sami's Edgware,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405718/restaurants/google/restaurant_8156_google_800.png,google,Sami's Edgware,places/ChIJLWX5oaMWdkgRt6AUNerwD9A/photos/AaVGc3mgnXiM7_gESyKu1VqZmQu-MHhvnkiYDWMtuGewYyRzJWH6JtPGOtL6yzWxRYMiKAK0yy2pReD1Zj4jhNyMTNcRLxCH3nQn8QTfMQNfuP0p5nH-lpsstXuhk4I2MS_pXQfoHCxcFY1VNkydIkB2LwgzF91DQfFfpGLP503ajvWZmjNzjsl7Mqq1IYKhCr17hU4yfF-XxdZPYZn5DSEFJmv9jcFxZMUcG0MdhUFKwa8xWbGTu-OkojrnK04bXkryknWRCZjbw16vmrV40mjcL0hQbOhA1mXQVfDlXRJg7nN7cIEt7tDOQsWUnWAGX65EMv3piYGBVrkC5xAp8KIyW0SE0TQDsNlP2-Egch36oh_jpx7dy_MMgiIZ0Sar-QYbv8OBSdjGLzAdwwkxmXqAL0WI5uI7vlMUcOqT8rIbcRa5-A
8157,Sami's Hendon,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405719/restaurants/google/restaurant_8157_google_800.jpg,google,Samis Restaurant,places/ChIJ_x7Ems8QdkgR_v7Y4YvLNvE/photos/AaVGc3nFwhDWAjLiCI9mfVgyethaD92BZI3HIcblo1m4O-aAml2fPVSZwSS1iOxEVIW5Nd8S4mf1McU1UXjuKV4W-RXay4--dAxop3oRtah5ukiYMZwnB1CJIDjFvCn2JYePiU0zY5OpCVED991piQvqZOdShYiJbUYKYVCpTEhMoDr6abhQ7-hgzrg2mTM5zhlsJUA_nTtHUa8t0dLCN4rKQ8JXLoO4RkrWtVjdKCJsJryoK7BJmtIa3DWbywzg3E9U16uIYY_8_QstNF1rwlQQofUAviCPPENyOljxqBoga3ycsGwlgedkikFRSDE7VY5cYIFc8cjosGgR7nRJ1mct50HOFpnNw7FVXvBXzPrKvAAaHz11Ix8p0_zzdZtxcDGXDsA1m7OjRvZTVKClITSNFOvuNHSPBLpIhDC3n72IhAuyzMRv
8158,Shai - Pizza & Coffee - TEMPORARILY CLOSED,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405721/restaurants/google/restaurant_8158_google_800.jpg,google,Shai- pizza & coffee,places/ChIJSW5EBQsRdkgRaGcHkJFnjM0/photos/AaVGc3nhTYXuD8V6urXis63eW0Y_IntZIgAHpyRDKjDxM80bNEYjUbTGg5UXwHKwIwupaMV3VPh1GE8NqYCQDiHkiktKfXYGNF2e2bywge3T6dBa7_zGEel6vDJHYBLgOXg1Kczu70qv5te801xbExNoMckyJ9e8PIL82q-7PZKtTTlnzU50E1lbeUe5Mf2uPJW5impOAixU9Bbaw7Gm_fBSK2s29HC4n8ETh7GRkNJ1sQ5Nfsnq5qHp-rjkg-2Y1EZ_yb4POt44R0n5Yq5kBx_d1Xct39vA7lkJrTWtFsDknjxUlAelSw0uEYZMGHuf-8Q4QNtHJOdnCVY5EljdbWvtXORBmlqJI379D1ld70_DzELupVm3TnxnD0156TI8loZMI4Odb41c3IHcnU4NavA4CXrp2JiHiSdF5qXM7xhvuVA605jB
8159,Sharon's Bakery,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405723/restaurants/google/restaurant_8159_google_800.jpg,google,Sharon's Bakery,places/ChIJv-ew66MWdkgRSNaABRkb-PQ/photos/AaVGc3nhvgguC8NUXhg5oVrnlTuuxF9zM2QS5f-GXYyTBEAZFCpGkHaOd--nAErxTY-eV515MGU8f16bmhD0h34CBkMpDBph8hV2keKKnONEySly3CpT34ZB7yOJCHyzI6w1vU5Bq0oA31KSWs3dP_woblTfhWRvrixzspkADM-s84WjdJ71RunpSFCPUKtfvJb4vVORvu1mjcmczXjxaTKVWpiReW8W8uNV6kJDttHFbCnYmMXMl0HAWct7pINDd7734IpcnIZazFVBtFFEMFzy8pa3p3GgjxdJzbWj0bqWV3nA-yBOqWKnEQHQGXWYEWfZq_GHgWK3KlYSi3mkdKodEPZ1zf61rQYz7AwdL4Beqpa72HUGmMY9rq-PqJjMkuOxap84a3T9_ve0zIWJMnDfV8GZVqI8GviuS_jKJdtqiSX3052w8gxnXmsNPYzh2g
8160,Slice Dairy Restaurant,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405725/restaurants/google/restaurant_8160_google_800.jpg,google,Sruly Gross,places/ChIJW19LsL8QdkgRGMipSwsXIu4/photos/AaVGc3lkwQ7415h5Pb-IqJXc7VDUulbP3ii0jtiEvrhLie9sgt10i9370TTmSyI16TJCeSAVuXCWgEHRIPCfu0fDdX_ULzfUckWd3pc1tTeAvZmJ1HDl-Z8uUShiw5dGqe2jAoD6F6PIdaQHln31GAaP5i1m0pd-bHT0_wa92fSveGN396uslorlo5HbcSzeCOojSvytQxNso65LGpRe4gNfgAEyZ8AxCKugCYekDY5OaCvXlK9L4IZsLzydaQeODthF3H7dC6CtGX7f17iMKo9ODuonLdESjVvYXyiCyOgivLZavavnIHdJaVnoxn6sfHjNrBVfx7E6d0Uo61uJ4QgGbfKeiW0U7UnxNnxJdHsT9EoJnkKz7ABnDwxnvxoTXToXiMR0Ef4HGQR3G3f46cvEvK754vEkW_GZfCpM8mwntyQ17g
8161,Soyo - Edgware,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405727/restaurants/google/restaurant_8161_google_800.jpg,google,Soyo - Edgware,places/ChIJMWLUcgYXdkgR6fuxwmvLdPo/photos/AaVGc3nKVzH_dzW9oEtKLVt2LHd1xFCbpCnWSS4MFoG174SsJeoueyr0lOsi9BGfkI6S7OnmC66htYP0wZcpOVMv-l62jK60Y0gLeHlK5cnCB3NREsSgUniVWQu1Htdi6_6FW-rTroT0BEOh3z-HYgq_FTcMoier-sIO3JOs3fkzv0rgh1l2gfnIpkGlG3IlExQbPfZjKZ19XEDdtZ0pW7ZnHD-RrCeTxGGfmqbuHxVMAG6uUt-2l8RjtdgF3Hj5zF2RSGVyZEPVwCGQVLDKwV4A0tm0VFF5jfgPYNjhvWuuq5fKwsjHhGPaSrfVsHXQoHAW80zwpssO6cXGG6UA5SMsc0Pu7XPm8_G23UEqiNy3cjqHeSPRv_EgJuBVQ8Vdj9KH6DfqCYycluc8VyDIhlmo8yjvf9fcbez6PypLZRdr4pd38br7
8162,SOYO Golders Green,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405728/restaurants/google/restaurant_8162_google_800.jpg,google,Soyo,places/ChIJ5a5j9pkQdkgRjlx_x6cI2iY/photos/AaVGc3lwq02osXgLAfemn0NpoYCJlXCocPR3MKczW85VPgTHaOcG-2FrJ44pPAt_nfktu3f0k5LjUSxJ7re9dqhe2IJmgPeAmUuokZB1b5ASCvDO13RFhGeoPQPfewPvOMNHcvaez9OJDaC94PNYAy-0ahXJ2OUmczGZa2Bsz1RSCfO6FVARuBB63nvIgnDc2Ru6Q1jxn2Uo_c8vR6biuukJ-HE92WLPdeKes-4qrKDa3yRD4lpEqv1AXi8epk1AylfiNYB_dtXytB0KaUUHT59m-jqPqMFr1PvoTAMIqJLhnowdj3XSKRRTuUCINpfoWOMt6mJunYZYixNPvVUFTowQav4bR7zfoVFNa67rJ7nDP7BsBRa36UGDTcN6cWW2TPnf64kScetrNsnKwqX62wPelp27Gox_mkOqJM06z6g8WVO-HmSb
8163,SurFin Poke,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405730/restaurants/google/restaurant_8163_google_800.jpg,google,SurFin Poke,places/ChIJ4_oR_dcRdkgRwzWXbsj3puE/photos/AaVGc3nHRqkA-sJT6Mf6MmruTIQqmAVTJTx3i0hum_S8ynkYV-lTltDPpALb5PqtxD8PllCrqI1DkO_d6jM_UgSvI9biEB3dfdm4MIrbM6tWhtD6z4DTwj7YB4XP25Iy2gd7MHS_n9Z2NwGga0bzqzG_SG-yX7Cf8anE76A8HYPhj1JeXP0PIMM-8E7C1ArVke80E1c-zh4yzB2Ofg36yhwndj3x6U6cExUg8rg94FOaCW4qqMZcuoa7QWcpfnFc_dTyB69ndGJdZPtA4XxCBKeSbmij-qJWBwyHoNkXejz84haVaMYn5VL2TYFQoodxGN4G5gdxhl7Ffy9lMh3O9InhQsTAdHWwYX7-23v-2swuqGODsPfMtZsdC1R_kxjUTwfMBmAqj_CRMGJbFXoBjhA_0GOulUO8R4L6ZgA9smHiRBg
8164,Sushi Haven (Edgware),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405732/restaurants/google/restaurant_8164_google_800.jpg,google,Hadar Sushi,places/ChIJT8WaJ9gXdkgRO4QYnagb8jg/photos/AaVGc3nJqN-wHbRAFsofaI--L9bjpPomJ3oPOUajUj7PavUb2GUVEfzhjl-TunUOHS7v1zFo6i6Vfr3XoWitb3tzZ5Rmo_4X5eSDtQxNc44pK3fx-AIKlEIVKQCX2iTw9OTUR4rQTPVsXO_V7o7l5pHhwtTW0qDPJ9easGzN9LaMLSC2ATSJdgp6ExYqzlFFY3FqmIxi6n8sWND4fyJnsO5qXas74_Ie8pWnc_edtIINduKjLklUVtDdVfq380mj9rEHNgcnwC5luNU8CXW_vhD-jXCOuBHrGvsbtU3awohODD2ul3tgvcFQ-gWGJ6efoxTdQU26ZE4evCJvKLAdbK36ty9z1By9nW6eaDZYwHp5ys6s-lroWwolVxVNqGwFmTumMhWXKWv4vGlUtoqE9-kVostkS_K5GLtq-ibCt1oJClg
8165,Sushi Haven (Golders Green),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405733/restaurants/google/restaurant_8165_google_800.jpg,google,Sushi Haven Golders Green,places/ChIJW-zu5JkQdkgRjiYzizF6dg8/photos/AaVGc3mDptn0rQDQX6jhve7i-snjkiwCa4wIWR2xQcuE_iUxCzNwlpjILnqWlZ-Csowjcd_8khoACKJFBvBXtppO_Amc6XjCY8Hyow7zbTWzxwmvYGw0TP7y36Fp1oqH58ofO297N_TiFI6NWaErtwU6pg-dQeItNiaphHvfr03S04fH6PAAn4pFrdDMxZYTsFRxiPDtzjYckniSiLqR366SkG_vii7Ar5_YryROR2f_RtsA0lFc-4x3OMlu1zzU997iwZ8D11T0jOgAxiXDzMhm_Lz3NCWYTia2_LajE88mvrPD_P_sK_6q0snLVlvK4d9fVpsFMcu6KXq59fTLELP6ml-AdSLyvequXnofxpQ956_2x5ZxF8D_MIUFQeXOyz2pmNYEDTEvDxIIWqq044SO9BjImScIMHy0P5XnynVeajI
8166,Sushi Haven (Hendon),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405735/restaurants/google/restaurant_8166_google_800.jpg,google,Lauren Chong,places/ChIJtTW396EbdkgR-B9Q9OlBySU/photos/AaVGc3nDRfLtshFdy9hzGf7DR5xTE1gXA8m5FJ3iELma-3UJorDlqf7RWtKmEzoxS9kwCkVzB4yc4C_LY3TAV5ZFVtUYsYPzYZNUxnS3vEFyk3nq7q-tinwYR02X7LNRAmOLJ755aoB2klj4Ecz_3-ep1khZK0vT4RY8SirFPyd2z-l5DU-10rQJqxeg6zXKwu5Zm0wNAQEd5zTNnS42GYv8d85JwJE7L8Tz4UbyosWroOG_R19O8z8pqCdcKsEf4lkvog2Zi9KpvfX-hVe9KVlr9K0C0Yxb5H6Ykr7kV9CTIQHYDd1fSSrwSLO5H8NqJ9VpnvZqj1MoUIH7Jd4gcHoabYeVQVbJEn1bj5-8QOz0zWD4YzJIL8fYZy2UrV4FIbee7OVfNA2fMWTjkfSjf9C92z7AT7WM_-zVqxeiFUl9-dMQAA
8167,Sushi Haven (Kosher Kingdom),update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405737/restaurants/google/restaurant_8167_google_800.jpg,google,Sushi Haven @ Kosher Kingdom,places/ChIJvxUzBNgRdkgRLj84-Tt7PSU/photos/AaVGc3lIfwlPg908D26mvnVoL1rmw-ZW4ZQS_EnPOAWCne6W061g7U6ilQFNw9VHG14XM_lgVnVY5KqoTT87mod2qweWM44R144kR1rRJJkogMI3sNxIO9R6N5_Qsx-pyOVOXImY9c7p5hLXQuARXYdprMUEgs2yFFsC5_floOVfZRp5Iz9CUXHKyIRJvkHlfOGC1MgDe4gZ687XA4CK4joo-6Zln-f7UrqnYcH6_p0sb8dDz23S-8nRhJQhKZtQDx0J5LegZwu9SlBNioczNEBxhaMEEuElFEXxag0DsLp1uzBxZBeJW-qPxR7xr1KUJBDMZFWmGJrwIyQA7DQI-2koPsI-Gdj4VwpnwwtpdLZUJMuD0-l14UAOR_y6LjsxbFVg5JY66nNLrir-NIkh8kV5fBnVdsEixQl-59oYbZaxOEq27Q
8168,Taboon,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405738/restaurants/google/restaurant_8168_google_800.jpg,google,Ian Davis made in England,places/ChIJ0cUgGb4QdkgRKRGrR0E5Kjs/photos/AaVGc3lbU8cmimGBLIQJtrNHnOCfgk2OSarM7ea0Yed2HERTYNvCymD52BDZql9cupM7zlR2231PwWGQKoL7qib83INj4eW1ebf14s3SL1MRTXw8NFVzvNjXKZFFKg_OnHD8taSAoKozgAkqK7yfwOckMOfB_UcwIV2520AC5Lx5xqWMk4qoGK1uuALodo2_GMPhJ9kcRz0ay_LK_8_JMErBSqaqpusi0-PneaYU5HF8bmp38Uhmy5IhiMwXnqLkFyhR7_eNibsILL56hXP9vhI4N8Cc79A8HKrZFq_MbZCNLUPETu3kYsaiqbxNFWqAlxGGRyk7nhw6V_MUFGMStRaX2-3EU8O2YdC4BJXfWhg6jPLiwZM_uGU3rip5C71OaPMq0_4O7a5d0sCLfEH0zTDh6G8ekMqBsUpsHqt5yRCKh54
8169,Tasti Pizza London,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405739/restaurants/google/restaurant_8169_google_800.jpg,google,Tasti Pizza London,places/ChIJpS3eymscdkgR3weo15jaPr4/photos/AaVGc3k1sL5gO0hDDl0Xb2ORO558cchq5E7zsRIRiaMpnL26o-21sUL-vBq7R4hbZ6UwZFSAy0TpzPPHtsNg_G6cTvggloR2-_AAhCy7CyJP_r58p39bQLw_LiISKQ1oSOtmMrPc1_wqI9K2IdyCYSpP6Egy-GJunkuRKo-7QYYPQhlxWwGuj84XUG3x4RQjOIOYiXo3bDS_-0nckhbNxUd7YUQVmXLuRs0qydnjzeaKTybRmDU9LxON9t6gfQFZtfhySFw7PwXak_xxT4dPVN2Z4VrpdbN97HRei38-rOCD0Z24BjcmdLrnEKW4cRyXA9kiGzRboh0hGo3G7reGPjohyfrA3rDaiH765_q01Ln2GZeWvdrGjG9PSRSZz5SunIY8w0Snt8qh4-mQlDRNxbd1m9tECnDuBTpc-mcpsejUJCYv6g
8171,The Kanteen Brent Cross,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405741/restaurants/google/restaurant_8171_google_800.jpg,google,Y maps,places/ChIJoxmA0ecQdkgRWBHRsI75Hxk/photos/AaVGc3lNh6vZn2xWm4XxYxFUTveHLymBJ-eHbbAX-v38WAFDFc5SlwY1rYB_dxNK4zrn1K3h9jVx-epqzfX4b7SEATQq7n077Kmnz9J9YJ4QlBOsPHDhgiyAmq9aNW1gUawt54l-2uezY3KfCz8RbDu48nujJQoonFzZrSMLkgE_7Xa_W7s78PaKyA6ETJW8VtYUviAElz0qbTp97jVU7GV8jpAfNX2LxRQ-70Qr7Yr2E6plKcLxNTlW_-EQMGXKaTh040jPk2A3XZ9Dzrh5CZYeJzchZUoDMOV3rZUn8VX6Q780ca4JSkRIFxk4VQzpvEP-HtrU4jF9rhdfjbmyDX3r7ff1DQRJWQv10ILTBFwD8bVTFKXyLhrkJ03DCSiPDObqr7RZtARmw08s3rZQ-VtCuwUE22R3h9YLIDngZ7_HhuKiH0IAUB1eeDrrBwyPzFJS
8173,Tish Bar & Restaurant,update,,,,https://res.cloudinary.com/dn7vbd6nn/image/upload/v1783405743/restaurants/google/restaurant_8173_google_800.jpg,google,Tish,places/ChIJgarU3ZsbdkgRcGqHAF2_E3A/photos/AaVGc3niKDWWWtwdeZf1yU-IKRBY0dirMozFL8ib4Ohjd3gi5pcUR3vd7Acr7xTQJqA556e85ArcP2ZPDBI8RJKMfTGJEaSojGIJZjvRdR8Nk5HMA1ykN-dexxiIlHNGIG2FgBKxTd-iusNeLO__ZAsD4SrtRlz7cbne2X_NSSr9zoAdC5LnaqzUq04DMqlp7du5-2bAyxoZe24DgzND-ukW75RoLoZk8ciCdFhz8nfO7ZGuVd7lgiS_ErDUEwZSzTpWyAWE5Z7a8j83aHdMvG-NVqrpTI_srur8yVbjikptXinqOswzWCObz3M3c4T_kYobJM_UyTQVOlGHMZYhfeLcww7amy6y77dXaaAxf4Sx79TsF6TruUYn2Z-TdElEYeJ9TymTqiL9vwhTdakoJZydv-ZjGa_xKmP_9s6NgaElO8O12eiC
