id,old_name,old_address,google_name,google_address,google_place_id,google_rating,google_phone,google_photo_name
1227,ניסו הדייג,"בת גלים 3, אשקלון, Israel",Nisso HaDayag,"מתחם המרינה, בת גלים 1, אשקלון, Israel",ChIJvbRJxDWcAhURhKDET2sQqeg,3.9,08-995-4545,places/ChIJvbRJxDWcAhURhKDET2sQqeg/photos/AaVGc3nyNQ2OFGpHdkDyMYq5ZwdbtmHlfOZeGyXqbVrX3JDD6TR8O7TA5j1oQws0gZpGF78yia1ZjW0Nfq0TKBpAYVyqa5QtM2Qh_ImMmXz3KJdwWrrx_5dq2DzZubM9idYSVOr_jpJ1OIsqiRFMeQlGMIovB42p7NMsF23iKXIBKMicjkK9u8s1I1QmkUTTNsqXZYT97oMZWz5YNWSIIWR340FPbhdsmh-WThcfzKpJGTI9Pqpg83E5hIk9gvixBuLzPI4jg1WwKbmcgn-ze2VhHSeULW510zuCeTRwsC-PSzga33uPvcJ2AZU_ilrSSqAtBsIbS_jKoBn8KPJk90h84IEYphk-qkclv4OT83fUbAJ8dxriBCU2rew6fPJ1HgO1Bn-NXd1u056kMaqM1BDIAzHdbkEJ6Jk-_KAjiJHbSNySOQ
1229,אושי אושי,"דימונה, Israel",אושי אושי דימונה,"דימרי סנטר, דימונה, Israel",ChIJrT3y-UhFAhURGszWOJN7tb4,4,08-651-5050,places/ChIJrT3y-UhFAhURGszWOJN7tb4/photos/AaVGc3nxwO_yXZKDZH3Zos5Kj35aElzfGMek9Os65BnVFnREfddNHim0x0oWsy2yuR2ddxPq-qoxZhkVW0xZoyx77C11ebuKy9RZ5n7Rt3t89HlZppuxKevJ_rnIA0JBFcp2HJppOr-KyOV9b8MguiAEZDZIz0PJHSAasuxH2yKQcs_iZqbRaIZULyjBOdj7AivgREpHr3scwDfq4piSYUqsM4isSwcYDqy54DxMcF5dahO1-nIvVcqp4JLDiyH9aabybuyqy7ANVTjRW_Ccz1OUmupBVc5v8_vZSKlfEs9HVHM23zIY_c4kGIsXcc8T5NDtGnlSC88p2mHwdH-tutUOx7txccjN84tm14r7-w1-RDd0h-mK84JZ4S1_aIjO81jizoz1g9h6x_n9vBCzJFreGeVYGmxwjWkjNFxYetZCfDqfWQ
1230,בית החצ'אפורי באר שבע,"החלוץ 53, באר שבע, Israel",בית החצ'פורי,"He-Khaluts St 53, Be'er Sheva, 8421431, Israel",ChIJ59yM6nZnAhURNA9ybkjztO8,4.9,08-648-8886,places/ChIJ59yM6nZnAhURNA9ybkjztO8/photos/AaVGc3nEivH2Zj77m4_jx2tdJKXFQbnJ9vYEZtWJW1_xTLpCOygV_D2vtY6gdKJReJgKJz2Zmt28GRVEV2tUCGrUFsEqxrf5QDuEO9ct0YQxiGr9_-rFmYGk4a2WfXiz4rVRsCg3vj9i_yG3_mzEELAFTGltUZYJRdOzo3Tx_9Q48NtiZBJu8nEWkcgqRfBtr6QB4gALwkkZClsmJC9x6ceWeFAU9uBgcwyN-mKOqFBqkpGtl_mtzK5EFNmpN8NaJLeHf6DNsBCAYKMLpufrkATW9ijDT0wsZZX19oPMh_XG4ePYw_6UXZaWfTkwpHbuKgwnOY4LbMEmlvUctYRY7YgkMSfWzTJD5JEtIuZqT0daONJ1yUtA4-RrDcN1OLbOdNfenF85UeZNG0NdmRj_BW4zbVF_T37415OHNnXGSwrZukw6MtEDMCGPj4vtJSLbpw
1231,"ג'אספר 08 JASPER, ישרוטל אגמים","קאמפן 7, אילת, Israel",ג'אספר 08 - Jasper 08,"Kampen St 7, Eilat, 88000, Israel",ChIJyzAYHBFxABURpabARVKMhsk,4.3,050-797-1137,places/ChIJyzAYHBFxABURpabARVKMhsk/photos/AaVGc3mHLvgM9Av35gKS5iSS_FFULhBkAHZ96rJu7rrC7dclC3dUoOUIcMVhf5vQRhcoZnH6ZFFo9q_hWrA1guLR1Faeob14uAQdlWMqoyuwR9e4fXP4NE7rTe4QfZS2B9tW1sQ-tV0n-ii9NlIzNiXZd830oq-v8mycGV0oniXOHg1s6xk-IkYZUehqvGs5r0z8---CNsG-21tS6EmQyoKZV6lKErTKazpmrrITPLMYz8tsgD29TVkFdj-FFFhGmC-C2zp0TZFyYfDly_EbkywmnCu4jDocrcm_lGWL-O3M7j5Lksb8a_OdKzIlcR1JG6n0JvVWY4onnhDtpY0E8z-91pMqK0e4FGtCcMNOQteFerQT39TkHY_P1-azY-A6DdxXUPJjLn7FzcoGtzK6eVYPkv0GSlI-ONKfM27TCtuTc-oERQBj
1235,ללוש בראסרי באר שבע,"חיטה 1, באר שבע, Israel",Cafe La Lush,"סינמה סיטי, חיטה, באר שבע, Israel",ChIJSzn0GjJnAhURAaInVPCWr7k,4.1,08-623-7337,places/ChIJSzn0GjJnAhURAaInVPCWr7k/photos/AaVGc3mY86DXarAht53YhTrSNasDHW6On7USbYnNvhU-iI2LDduKgXD5ukAJLtDqBka-pe0rVqd09dYNN7g7OJxOYZp750EuUcvk_n7n7qjRq56XKu6BLwimoLRYH4MTvgDcoRJkIzeqDfmYrTVr-Anx_3-xTJLndsIDuOl5fNCLY7nSyEAanMuCoYSNk0j_SOi-pT8eTyBG_2cE3w0xxaGLUC1sh7Gf1Xs9FMXNOpG8tAkxR-K1HLxhiPDVOoXoYhXY3p4GcnGY_nHPWxV2dWhxS7pYrH2a-sXaWrVTOi1zvgXH9okOMZbraCfHrgGzWjAZAZ_bFEnOAGlUJ2TN59JlX3gSpdmLb8BRbfBmNr8tQ_vprMhg5NrdsxcmnEqd2K605NxKT8x80R1zS0BBYElTXJ3RNrI0Tw6QRRfjsuIHSMfpVJQ7Bw3rIAaNPC3mUtNW
1236,ריבר אשקלון,"רחבעם זאבי 4, אשקלון, Israel",ריבר אשקלון - River,"Rehavam Ze'evi St 4, Ashkelon, Israel",ChIJx4GiBBSfAhURX4XSwzQ3vuk,4.2,08-632-1666,places/ChIJx4GiBBSfAhURX4XSwzQ3vuk/photos/AaVGc3mxpTYtr0LRViXe4U31ONdzNKluVHeLGzammw3SX0UdhBHMxyPb4kQN9-gYLM9fTi_Fx4XjGesiD1kUeLo8h3N5c3xpVklDuZDcIiixfBqthh55fUzS3OtGNp6yBSVr1zSYjameO6iguvRa5X5sAiykOd1un2SL3o-TUCIxRowALKQF_Mt3O9g6_1S09APPZogPu6LkgUNQuKQynpGfHD7KKA0hk_V4hqbAUaLHkBX6TRQz3pVCdnfpLrzDrbKUS-OsckhxWv9VgO6NgypWjyLO3w7iB7USP6a9AEbADqOI4W69f_-TBqqrCs1eijxxjU_eF2dylj3Av9YX27DpqLxxlwVp6lY6bv0TL57E6QJC5OM37yyPtlwvkuT9q2420nz1cBCg0MGVJbQA2a-rvVvChDaPoPgQ6mbB7I4Bk8uj6qeA
1237,HAVAS,"יוסף טרומפלדור 73, באר שבע, Israel",מסעדת חבס,"Trumpeldor Joseph St 73, Be'er Sheva, Israel",ChIJrRSEoSZnAhURXr9-wWdNbkE,3.9,054-479-4127,
1238,בית הפול והשווארמה נווה זאב,"שד' יוהנה ז'בוטינסקי 11, באר שבע, Israel","בית הפול והשווארמה - נווה זאב באר שבע | ב""ש | חומוס | פלאפל | סביח | שניצל | שווארמה | משלוחים","Sderot Johana Jabotinsky 11, Beersheba, Israel",ChIJSWOfZQdmAhUR_IDBoaq3Ug4,4.5,1599-545328,places/ChIJSWOfZQdmAhUR_IDBoaq3Ug4/photos/AaVGc3m8mEnqBKC_fqdUCE2wyti-I9j3hD5v6-APV0PzJVTUj_8JEel5s9J8aSj7j1b8YPcVkqwZHb5RAPZl9A7LMDpC3gWFs8sLO5SvzRjCtN4uf6G7Yj-Mlj4aKbJXY9oaAn8bRXKKcmSiPzq3JFAW-EFnk_fzcUIXBd4teqr4_gOUtYcgegChMS1vp0MKAxUy3LKzwmRwdFh9YvWUSMMwsh-YBNphfT1KI3quFBCiNlZ1IzzCd8a9dfw6PEU6xw5pgV1gTNWbf4pJswaLd-d6c0PhpOdzdfZHzHalz6m5yLZvxY0zovnHK4TDwcxYKClz4G8sZ4c1LyP8lnBT-HT9h4H9NYVpVXAa5Uzvlk_TvxIksMbOPKtbQsynWvs-0Hz3g3OTCrMtgkvakN-R9SQqTY6r2Q5yoDicsNJvtsgc__BoJml2cq8gLcU9c-W5QJZj
1244,פינצ'יטו,"הסתת 7, אילת, Israel",Pinchito Eilat,"Ha-Satat St 7, Eilat, 88000, Israel",ChIJzQ4oXARuABURx77m2BbmBhA,4.5,08-633-6688,places/ChIJzQ4oXARuABURx77m2BbmBhA/photos/AaVGc3nHbxNObwQkBypAAyOo8l2hHEDhFIww5xV6dqYu9Z1q3qv0hduA0zO-OT1dYyWSS-Wf4tc3CGMN9KxngQJxwO1f34D7fjxYgUqDHzFTfcRh5AOcdYphSiWFKy_yqt8ml8pPDaCmE0mAFBXqJW_UorsAZ-vo3PGz0yaTu9c29aTLO-jLqVLD6maOKs-dFOSnHxDYumXzpXEfgumYfrvXxoXv7Rc2uHMOWXFr5MYxVi22IdPPXLEi8ar5HYRBuUU_CngQlY9ZR-q0RMDTzWB4DkaOzcDk_o62s-WpCYHz7AAN_mwAIpAru0SX2GB2o4zTD92DP79KFx5jQFVZIvsQvlAyDlznXNnW3YyhE0iBBQk9QNkhuMlhCmvPax8IH_KMcsXDIrdYt7rloXxpaGiUUcbHW0_-_SdEhWtUvA4cw7i8aw
1246,פיצה שמש נווה זאב,"שד' יוהנה ז'בוטינסקי 24, באר שבע, Israel",פיצה שמש נווה זאב,"Sderot Johana Jabotinsky 24, Beersheba, Israel",ChIJb05EnwdmAhURrcmjQR2FD9s,4.3,08-855-5428,places/ChIJb05EnwdmAhURrcmjQR2FD9s/photos/AaVGc3kmGm4hSaS1uQ0pdpLhXRO870IAQwa4aHpfwoMqUiyufX_SeJhuT2Awm-FZUVylpak0ca4zI8CBEcqFly0AFM_0W_WDJeGCIvWH7GutMSN2o6fPScIHxvljMJtwZ-jmFF4HmrMMg7X1OgJ_bPRTx0_oVUMFX_vtcfIMRuCbPwhW1O_1WDVLjk7OhBnDlCAAmNazuVuSCm-9w5MX1M0yT1w1y7MEJ_aY61Nx6p7dtiV14e5KUpKR1mRhfA-JMR-zqHryRK_xrOxIaiuTK7WajceNg6k94v3wTEQhdMvLvAyKWSp6CMTPiQtuW99sNssA7asCODqQBfX3YqyLKy7pZhQJ0vR0u3oHikSClZ6Ex_vk7brDhs5vUkPsf5OhxW3l-74MMdvNcKDC4b1F6zAQUoJqpOFxMPdABkn88Sgt0P_yoWw1
1247,מאפיית אורן,"מרכז אורן 50, באר שבע, Israel",מאפיות אורן Cafe,"Yitzhack I. Rager Blvd 185, Be'er Sheva, Israel",ChIJO5QVoPRmAhUR6YnyQ2aTnfs,4.4,053-937-4710,places/ChIJO5QVoPRmAhUR6YnyQ2aTnfs/photos/AaVGc3mlniF8s0gpS8a__z0ozA0SS9cg-HBQ6eAarYdETX9MQhBdlvVQ148E6Or8T-tW8OMqgP7-XUVlxbq7JLP9yjJZ4mw3C4J6OV1bzU3kVnE4zWXoK1wY3uUPanhlCNK_gfXizaYyacC_jCd8RFGQLJPTEKh43g_85sGSeGsvY-UduO6xOMEMalWYBQXEq3BQoXDtOBjGaoRjSVw-JZMf6ZyroC2_izoPlo8H1gNcRPtJ30YaZbKq9bgMG5cv_X8FJ46kBkRborKmTg92IBGI3PH2iizlxEqvIDjZHQA3hg2PFdgtpdZBE1XhASjRLQRk8pF-kjKtlnwUC39kSmAIOG0KZtAi90juFngp3z-bp78RHiMqUo0WhgjPB6zrnLQPYJLKldX-7M86KKUjS4501SGqeFw_f0e3VxpUJ2qJ95LLCw
1248,בראנצ'וס,"ז'בוטינסקי 43, סטאר סנטר, אשדוד, Israel",בראנצ'וס אשדוד,"מתחם סטאר סנטר, ז'בוטינסקי 43, אשדוד, Israel",ChIJnUPN286jAhUR-W_rSnZKLvU,4.4,08-916-6658,places/ChIJnUPN286jAhUR-W_rSnZKLvU/photos/AaVGc3kACBXHmGqxlAvvwPCuRG3OvjKeVvQV8mez7cLq8NqSMKTL3BdBkM-fAyy5LxyDrhlvPMLd2bW_yiC6S6b-jGMQ2iyREx-o4uoyjzeS2ICUmQ3FNAujhv77kXrqmVj7cuedCFe_uQPBMJOBHRCAuIFQRr4mbcJz8mfrQArDHcsUMGf1IZtX44BopbBeXBaBngUtYFEXFTGOW0aavds_7w8iMpdJonRzIAU_QLa8fs5LDViThyVbCdG7IrvAbk3xCi07D_VOKKI1ruStVQPPmcqZjaQ1GQrR8beHAeSGlcl5-wRhQafQv1HEKKfCla7R2ahFu4BZKlUqXuv4WJzi_yGtv87DmnMb0iBLFeGa52MeZqxfhSV-e9Eaitrt0GL-2Ooig2aONiFASj-vC0cmPxale2ZFEND0wdPWcMZX9F4
1250,פיתה בסטה אשדוד,"הבנאים 1, נמל אשדוד, Israel",פיתה בסטה - סניף אשדוד,"HaBana'im St 1, Ashdod, Israel",ChIJRUMRhGujAhUROdEdSInk2cI,4.5,08-664-4199,places/ChIJRUMRhGujAhUROdEdSInk2cI/photos/AaVGc3klAWgRxEEKuML4mKZqbu4b9PPbhI26ZGv3Sa3U1N_5e7t7CYuFFY7ZZoKxzws3LQot3WKPgUNPNmKVZBhUzLN04C9dQlhxBqjck4fp1bPWGN4z95SmscI6VX7aStfllBGr2cGvI2Y8Ybbq3NvdKWXMYcLVoGcNANoPRjual3raTHucWMrnMmyD_1IuVFyFp-joSRxw4f2qL1wUcXNr0-g-7jdioaX1o-DtfQRIhFxGb0X42ewv-AI6dySAIFotswX1679Fo1dBav3AjRoE4CUigTnKw0De6AJFVv5efeSPDX6sH5UCuW5b1KNr_Nb367H6_buw8AkWvM6QQgzJR9wZQBoqkwjnAxFaj9ntqpj68eGJtgwz0Us6EOVS1bmR-89POsmj22_Oq0TOjw3XdCt9nqQsmdaNxxxZsSUMvftluw
1255,עידן הפיצה,"שד' הפרחים 20, אשדוד, Israel",עידן הפיצה אשדוד,"Sderot HaPrahim 20, Ashdod, Israel",ChIJueEqpvyiAhURQXdqi4hLVxw,4.3,08-923-2202,places/ChIJueEqpvyiAhURQXdqi4hLVxw/photos/AaVGc3mrRC93PjRjiRtrXVjD89wE_B0S8unMdJvNdSgDL5FEsmWQJZPP2BQyutfQ3Z4uNL9rynsaXk1nUUubtIUaIfotFPdIVxjV7YXc4svZgpqb0q5HVna96XD8cR13pW4Jp8uvpRPvE9MejKQV1BhLA2l-JsweXczIdS-ROA-vxvH8H-9CqGS4sCuOp07S58imR8QKONNCh6EMGXey5u5OeHCiunHS3GMzFMYHKDiSBWXWhkmnnCf-YdkbrFvL3vcSPuNuPnnRaiu3o-SEB0UXV3UUN0EbLtSu9rNy61YaWjzYtrstbsdlm5re6ZjZ2erPDvOU-ZQvfT29_mGCxUVTKmXcFiE1ccVbwkbVzH42090FE81URPJs-mAkqcrlb6gMe_OOC87sL2Nocz2fYjGWykSdrmGonsa0-lA1fTZvGBvS9kM
1259,פיצה קרמלין Kremlin,"תש""ח 9, אשדוד, Israel",פיצה קרמלין,"Tashah St 9, Ashdod, Israel",ChIJTYmzRvmiAhURS37u5WXqJkQ,4,08-955-3544,places/ChIJTYmzRvmiAhURS37u5WXqJkQ/photos/AaVGc3kg5g5mL5YtFiCMJuokNoPRjySRHEV4E2p5_uHePuF_Og1L4Q1f_CRd8KxEuHuOoYlt34b66Gjh2aazzASoyqcYLEW0EbotirV989khgGMIubVr0bEX7csrTxPdfvn3q2fapJ-nTKFUeoXM2bhpOVcQVgyrFG-dnPA-HNlhwrFA8yVPRNdHYJLtSCG5pi0WMTeJkuItbbEHGw8siHClWYu3E5GwTh7cvrKXiwiDfiNQQV6z3TG5recude-y6FbtoIYtQn9ZKgGit4DAzCuGl-xmzsPmXBufjCbhlxm7nX1azQOS9Ij4-4OpoIKy8snJMrM5L21fU34PK70v-LOcAJe4NzKuhl5vqD1qD1WlUX4tdla7v543AQVIs0JNHSNnPd7YtLWKAnwmf4nx1uy4OtldtLhvShNgyMaDMNKpZni-c8Q
1260,מאפיות אנג'ל,"אברהם רוזנמן 6, נתיבות, Israel",Angel Bakery Factory Store,"Avraham Rozenman St, Netivot, Israel",ChIJI1_vxdl9AhURi2CaNlQHVFc,4,08-993-1111,places/ChIJI1_vxdl9AhURi2CaNlQHVFc/photos/AaVGc3n0o-TODEaYYVOvku2_nFIlZVuofxDVin-Eqr90lhHLA0RcDWanP_nIz6oLYGrBdaOM7894FJoyHyCgNnVa0T_E1P6fd3BXNz9eEA9LGP6wssjYR9hfwD7gbMAnV6NsdJfOMfgCXimfUokT4ECon1MBiAzh-L1iqTMvUZZnfRfVYwaPE_IVlE04upvHHB_l8dA6R_YX_5kftasI_r_qizLDeo76QZWLOHZyBB_EC3ziVe_mfHpx_EE9zQsN_PdS5_3GH56GkKjGIfWJepklni6Uf8O_7BZH3lbsXmKaxSJWtxFqesB5tMRdpHO2SkBU5G5dlpW_tE8IGfu_9MGrKtz2HVbeMX24lAyvkxjCDCJ4GCU9QeHbIz5e5O4Zyy7oFk74T0hrlb9ekLfrm3CkPNh_AoZf1q6vBomkAJtq2l4jvg
1261,פיצה פלוס פיצה,"שד' גת 46, קריית גת, Israel",פיצה פלוס פיצה,"Sderot Gat 46, Kiryat Gat, Israel",ChIJfYWRbnqRAhURbTZybPBaPUA,4,053-482-4594,places/ChIJfYWRbnqRAhURbTZybPBaPUA/photos/AaVGc3nalHu3RjoFGQidzMdv-I_B_7xen_tV9oDrX5I_wKmNJ-Xu4yrgRCoHEgI48ztst4d-TQgk_5MNsowP_KSfVdDz2rncjvvpds5uszvWHIYV0CNdK-rSF4-9Yhiug5SMdgG00Nfzqug-FvfytjuysJu3LOx2EpTMnMARn_zpCiGEiYD8QO8uZzraMvGJk20kvYdBwQRHvYriRPZUKBlsWkKcSkFlxbLdPxEe-kSgLNPExZ0cHOtUL3XIRjO6h7wMNNpTOENrw8e_YDYzV9AsLgoQnN9j6co-IngDWVHdnMEDt_Sbl0on-c2qmzf0vue1w1YpyeHxwTKPFdqGBTrDASdA4v95ycNGlMFeakfHVKfD5TYWxrIMS2IB17wnQCA9_hpzAZ9Z3kzhWK0ncxbH6GOqd6xM_JKRJiU58n4JrZ2tersM
1264,שווארמה סבן,"פרץ סנטר, פרץ סנטר דימונה, Israel",מרכז השווארמה דימונה,"Peretz Center Mall, Dimona, Israel",ChIJM2yZAwFHAhURhAjPIpAMBD8,2.6,054-599-2030,places/ChIJM2yZAwFHAhURhAjPIpAMBD8/photos/AaVGc3kU2ddBdYpto5loJZevQ3yFe3kUaaQfbbU3HW_lJ9b8BIm64FEg2ZSTWlWUhYOMXxPKevGP_AOcCQ4lpsExEX2Tdb0EjzcIg7T2Hxbo0ZD01pD3Drclsy-rNqMYXMFJg2LfKI7-IziWtaarNd0Gvs6HcAylXWWlWFYva1iQGLqd20Esde4O73-nidEpAdco830sVHl2zeZ49SlyaIk8_WDAYt8zI-vboO7eFobPaDSPw8ZTZ0tZGsAdIaF2nPyVEVlieShh5yqhcFclrivDQtLtZfBsqacCSAUHjlJ1OH5oY_oweBBENsOL0Bks3z6P2umTbm5GKEx-zMy3GMmO8mvLMfJrO48H6SfCjOXXDSK_qQPeGMxdpxPbbUp-NiTxAU_oZ4X5c9ZS-oAXFmn7tDuAapQPiAn5GxkJOZQ1sx9yCJZ2
1268,שיפקה,"התקווה 4, קניון קרית הממשלה, באר שבע, Israel",שיפקה,"Ha-Tikva St 4, Be'er Sheva, Israel",ChIJ48XPzmNnAhUR-DWO-dBjmD4,3.7,08-623-4883,places/ChIJ48XPzmNnAhUR-DWO-dBjmD4/photos/AaVGc3mu6G2yrwo9BjSlYZMViLeyPyM8ps3LkUr1xqj28f7aaaG2FeMVyBwbB7NRhNwB_ERZ6rv6JVaaRhOpLJ-IUmZkNq9b5cjOJtv0tv1v7wLEOgvIb_aMyDGi4x7CV1BLPLR2hYup4Qdd-21E8yZr_Ijca6BE7z5t_UOE4NPcDRyJEByDUPCD5qBjz4D3o-0EN5g8i3VnC6JgktcjrVrBOVFbIQ5f1OYqmYlJOU9dfR5tfIqQw52vMVT-CDjzgyzLBnQZ20xrjtwFAhItuyCcRQL_gD_NGKD7HYQ_k4f7dQhsJbEA4f-XjWDW29Wm2p9sCeFYDWkye0Jvrc8U71rF_gCN3P8rBUbpbm8pqNENJ27X67SB7QyL_2GsLXB2BM0Ym2Dul1kKte1roDILh1bo5FySpYztdjO3ZE_MkAk2V1mQlwc
1269,שניצליה,"דרך מצדה 17, באר שבע, Israel","שניצליה, באר שבע","Derech Metsada 17, Beersheba, Israel",ChIJf-3gvGdmAhURwbWGmrLskVI,,050-785-3839,
1270,פיצה מרציאנו,"וינגייט 32, באר שבע, Israel",Pizza Marciano,"Wingate St 15, Be'er Sheva, Israel",ChIJ6zuTx1BmAhURxMnBK_4TrOg,2.6,08-910-6565,
1271,קונדיטורית ללוש,"בארי, Israel",קונדיטוריית ללוש,"Be'eri, 8513500, Israel",ChIJ6Wizd9yB_RQRMjqdSfPnP5c,4.3,054-791-8946,places/ChIJ6Wizd9yB_RQRMjqdSfPnP5c/photos/AaVGc3k0H0u7IhodKNIzPmd75jvKIWLnYKF-xYY8Uzza5x-IdO4K9YEUF4zIWHDDXloFtV-8Z9RfJM8yaOGEPBGjXLmrOv8W8JcV5pSwNtYsQAeQ5j01As06TKs5VM0Msiv70ao8-0F6kasXV3RYd8yqj7C7kSw_pkUENzy0F25IhO1czIKlsQjPnYaC8oaL_9fhSPCX6nKxxT05lD1XzYsClNi0psnI57z7chLXvJ0H-29wTc_FRyztOYzq-5LjElFHqliw7cYLT75vQKrPujYkuJbgReR_Z9lX40DTyQ1erGbTGbmokfhPBRGYaNIv8GdY49ZJ0wG--tgq7me5ncnC1cvDcbMDG0DXXEK-U_hET4XwCqJZdWvi7jl8Vr62gG7YwAbbXiYOzbrOs3bcdczQAzvOhCz5mE162TBvGfKZNu8j4A
1272,הפינה התאילנדית,"גן בנימין 8, אילת, Israel",Thai Corner הפינה התאילנדית,"מרכז סיטי סנטר 8 אילת, Eilat, 88000, Israel",ChIJSZpEZPhxABURuqJoLeNP2z8,4.6,08-637-4447,places/ChIJSZpEZPhxABURuqJoLeNP2z8/photos/AaVGc3lqVMOGjMO8lZQBPkJWnZk9_RhXNNE8KC1vmdtmp3U4tFdFjtERuRIfNcCiXnUUJdcnXB0TjwD9Y_F3--VM9sdnvpP9YqPFt8B_fJeAqit8nagPmpFsnSh4Bmk3OHih-xKNKUZg59MTL87s0Tvc5U_jhLVzH_0iIkUwzVY3xHvitvOZga2lBZa-8RwKosHG-fG6VJDzloChJVULBQYDHyaDjJMKAyh1ciZyoppEgaTk5yI5ZuGPStLM7bKTZ0BWIGv0oex5BkoaAyH631yjfvzHNh9-Xgzkp6-sNfB2drBJloHV9-b0Ec8ghXBroDIylhfC07C93-K-_lphSRlzyXa-cXg6r1jK9X3MY6SgxTHDv6ap4dsmZnG97eMi-czxuQWNkzBz0j2MBuQwrqtugM2xvuf5PkcBLxwR1sOSOoX3-7DS
1277,המקסיקני,"דרך הדרום 9, קריית גת, Israel",המקסיקני,"Derekh ha-Darom 9, Kiryat Gat, Israel",ChIJkR5krWKRAhURC8FumegupAU,4,052-775-8805,places/ChIJkR5krWKRAhURC8FumegupAU/photos/AaVGc3nSbIfbLr10-euQjSgXPCDD44ZpygUl3YS-szrrz52zjvWKIC7sMZbruEarFeY_oeseLu8hZk0-hQpVC2Xp2rYbz_7Akm04tbczjHTXFY5EZ1Q4CqLFUCSr3uDRRSD8xgUMEmpH3ZyIaLnbzaepBWmff5M1noDlHgkYjFRSb_btSYcrDVl90msFREXLRD0XDL_YG6MxJ_N0JpISaMNzVTnxmeSc9966lgOGzVzi17sEnHklNazo1XlvNyzpO4P23UzUHDITCr-zl9p9mt7UgEzZRdoKuBN_OVKMH4hcXCyouLOf2aQi0ihfmYoqy4JcPZxnNBUzxUWFhpGqa9GaEYsneYYkVkGUg8bw8Ek_ck1VE4m1LYAlo7yQXCWzMulOux2-6TiqYLQQcxmBYSaDFVy7ivGRUtXfG3yMUxenVee0loI
1282,פיצה דליה,"דימונה, Israel",לה פיאצ'ה (פיצה דליה),"מרכז מסחרי, Dimona, Israel",ChIJpzEndfVHAhURNAJygSNMzcw,4.2,,places/ChIJpzEndfVHAhURNAJygSNMzcw/photos/AaVGc3kggKUerNaBEZhqAbQp7-AQfpJ2UR5v4g4QL3kbk_UrJtDEad0teFqcZ3oUkcw1aIrrzRPL4usmvyjM6-V0BKVXC_VFPnFimpED3MpfCPb3K2DI6FzSHtBzN2t4U2AsVoL178eXWQmXcczbbyucD65uKyaS4N0evxz-6pJI5DxygQFXtVnYC-aWzzgwEwONZuEjtMYlFnMJK80AEoN6yKOKHK3WwS11ZbiiygYHHxbYcpC5IR7p2J7vUhpu9HlxASnC8ROy14uWIFeQ_R54SolOgKYRsZ5Ck31LKxyQ1eZdbbgX-vptxfGcqJA-ZHC6TTeb-tcIGcPW5FKGCt5BjrAXZItM5c8BKcdJUi_VsDTAYxNykQTBTLsJVHvitA4nDh6153MwnjW0HXH7iWahoVVxkETL961IlGes2Pzpwuy3T4I
1285,אזור גריל בר,"הרצל 102, באר שבע, Israel",אזור גריל-בר,"Herzl St 102, Be'er Sheva, 8422049, Israel",ChIJIej1l0JnAhURymaUg9TFvHs,4.5,077-321-8802,places/ChIJIej1l0JnAhURymaUg9TFvHs/photos/AaVGc3kNQ3v-8JUpLOJZiX8uvCvFEt7xbMWCY76QW82fwjGUVep1PNBZcBgLJMVMcUbcPt2uaY4WOWxCuZ3aRg9IaLSMGAGDMveIi9k2VrGoRER7akpQk8Fu-mzSRoYMkgpnQdO1vKhROQMV5DOwwKUETcOs6cRaMANDRPrDr-Um8Pjoa_EA_mXK52scSTBOJV7PAqGRZ9K6PIIzsR65tk8lsZu0fRoWkoLEOy2ZykDjhQQCXt3kb_vSPWIa_yymULxDhtQoH70LF_Sr5UaDQXEYn0uTBgDquGzg-nGVoliA6OijCr09QM6HqjipCoeuHDwC3mLLGUuJZQedWzXOAXGNYNwgFYKqlrCQ6FhjxQ_pdlevK8DcKqRwPsfPOqbYVqZAd2cXHjXsL9Bb4of6S9H-MfRE1USePXlo4vlDm8q7W1qHb0Zv
1288,אנטריקוט אקספרס,"קאמפן 8, אילת, Israel",Antrikot,"קניון אייס מול, Kampen 8, Eilat, Israel",ChIJt3r4jP5xABURyuWQcqA_cc4,3.9,053-885-8688,places/ChIJt3r4jP5xABURyuWQcqA_cc4/photos/AaVGc3mpVxID2BPTHIf-nTfQnUIrzKDx6JEANnzb68NrHPhHgswrWPEEiVVsV5ZgsIACZuG5cXfnjoF1setG3jJY_sR8ocm-4FSQj98cAJcz-2GmwAnLO8M0_cD0BWn-z5LDb549-IoDWlk3QogUl9e1kM2V3-5G1zBB1BCwLF_fLj0Ia6YTyxGebSpQN0yJbj4UI1echCUAi4cBgHdBy34IUYTY6bcYhivE5LHjuwX3bRhe2lgUe_KIYxuTCmPbmOqxiLq6Wxul7iZH-xS1N-Ickz_mVekhfslJ3SwuCT2tw0X1Hp54Pg_L2RbxQj9l0R-nualPga3xFc0pDE_hIXAw1wP_W0EXWbB5-OXFSR2gsIqeY93nMF5Z0HqXOpCA5sCv5SHLsEeblkj-_baH7NNz2qY6lvGgRAlxyJLY3hhadQDy-w
