id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
2227,no_match,0.2,1.000,29775,cofix,Cofix,no,"פלימן משה 4, קניון חיפה, Israel",,no,dist=29775m name=1.00 no-match
2228,flagged,0.4,1.000,234,קונדיטוריה ענבל,קונדיטוריה ענבל,no,"חצור הגלילית, Israel",,no,dist=234m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2229,flagged,0.7,0.217,187,מזלזלת הפלאפל והשווארמה,בפיתה אוכל ורגש,no,"השיחרור 1, טירת כרמל, Israel",,no,dist=187m name=0.22 needs-review
2230,flagged,0.6,0.263,39,השניצליה,חומוס משאוושה קרית ביאליק,no,"קרן היסוד 12, קריית ביאליק, Israel",,no,dist=39m name=0.26 proximity-name-mismatch
2232,no_match,0.2,0.400,256,הפיצה של טקטוק,TickTook Pizza,no,"סחלב 1, נהריה, Israel",,no,dist=256m name=0.40 no-match
2233,verified,0.95,1.000,37,פאטיו,פאטיו,yes,"אתגר 5, טירת כרמל, Israel","Etgar St 5, Tirat Carmel, Israel",yes,dist=37m name=1.00 close-proximity
2234,verified,0.95,1.000,57,פיצה האט,Pizza Hut,no,"מעלה כמון 5, כרמיאל, Israel","קניון חוצות, מעלה כמון 5, כרמיאל, Israel",yes,dist=57m name=1.00 close-proximity
2235,no_match,0.2,1.000,32812,פיצה האט,Pizza Hut,no,"שד' הנשיא, חיפה, Israel",,no,dist=32812m name=1.00 no-match
2236,flagged,0.7,1.000,554,פיצה פסטלריה,פיצה פסטלריה,no,"קרן היסוד 64, קריית ביאליק, Israel",,no,dist=554m name=1.00 needs-review
2237,verified,0.88,1.000,75,פיצה אלברטו,דון אלברטו,yes,"הרב עוזיאל 42, שלומי, Israel","HaRav Uziel St 42, Shlomi, 22832, Israel",yes,dist=75m name=1.00 near+name
2241,no_match,0.2,0.571,754,ניו דלי,ניודלי Newdeli,no,"פלימן משה 4, קניון חיפה, Israel",,no,dist=754m name=0.57 no-match
2242,flagged,0.7,1.000,325,שיפודי שמחה ובניו,שיפודי רחמים שמחה ובניו,no,"הירדן 29, טבריה, Israel",,no,dist=325m name=1.00 needs-review
2243,verified,0.88,0.667,231,אלדו,Aldo,no,"דרך הגליל 1, ראש פינה, Israel","בוויז ״גלידת אלדו ראש פינה״ בהשגחת בדץ בית יוסף, דרך הגליל 4, ראש פינה, 1200000, Israel",yes,dist=231m name=0.67 near+name
2244,no_match,0.2,0.300,1235,המטבח המרוקאי,Ma moo meat | מה מו מיט,no,"מנחם בגין 60, חצור הגלילית, Israel",,no,dist=1235m name=0.30 no-match
2247,verified,0.88,1.000,148,פיצה אודיז טבריה,פיצה אודיז,yes,"הגליל 32, טבריה, Israel","HaGalil St 34, Tiberias, Israel",yes,dist=148m name=1.00 near+name
2248,flagged,0.7,1.000,853,מטעמי העמק,מטעמי העמק,no,"זרזיר, Israel",,no,dist=853m name=1.00 needs-review
2249,verified,0.95,1.000,26,פיצה שמש טבריה,פיצה שמש טבריה כשרות בד״ץ העדה החרדית,yes,"העצמאות 2, טבריה, Israel","HaAtsmaut St 2, Tiberias, Israel",yes,dist=26m name=1.00 close-proximity
2250,flagged,0.7,1.000,325,מאפיית דיין,"מאפיית דיין בע""מ",no,"חצור הגלילית, Israel",,no,dist=325m name=1.00 needs-review
2252,no_match,0.2,0.333,738,יאמוס בר,Hmus,no,"עכו, Israel",,no,dist=738m name=0.33 no-match
2253,flagged,0.7,0.000,81,אולמי,W Grill & Bar,no,"הנשיא ויצמן 1, עפולה, Israel",,no,dist=81m name=0.00 needs-review
2254,no_match,0.2,0.750,3762,מקדונלד'ס,McDonald's,no,"דרך חיפה 30, קניון שער הצפון, קרית אתא, Israel",,no,dist=3762m name=0.75 no-match
2256,verified,0.95,0.625,23,קובה גוטה,Kubeh Guttte,no,"ז'בוטינסקי 50, טירת כרמל, Israel","Jabotinski St 50, Tirat Carmel, Israel",yes,dist=23m name=0.63 close-proximity
2257,no_match,0.2,0.500,367,פלאפל הנשיא,פלאפל אורי-גושן 55 ק.מוצקין,no,"שדרות גושן 55, קריית מוצקין, Israel",,no,dist=367m name=0.50 no-match
2258,no_match,0.2,0.333,533,מעדני תימן,Mensa - Deli & Bakery Afula,no,"קהילת ציון 35, עפולה, Israel",,no,dist=533m name=0.33 no-match
2259,verified,0.95,1.000,25,ג'פניקה,ג׳פניקה ראש פינה כשר | JAPANIKA ROSH PINA KOSHER,yes,"דרך הגליל 1, ראש פינה, Israel","Derech HaGalil 1, Rosh Pina, Israel",yes,dist=25m name=1.00 close-proximity
2260,no_match,0.2,0.100,874,קונדיטורית אסיף,Asif Bakery,no,"החרושת 48, כרמיאל, Israel",,no,dist=874m name=0.10 no-match
2262,no_match,0.2,0.077,393,הזולה,"טק סטיישן – מרכז טכנולוגי בחריש ועמק חפר | חוגי תכנות, פיתוח משחקים ו AI לילדים ונוער",no,"זויתן 14, חריש, Israel",,no,dist=393m name=0.08 no-match
2263,no_match,0.2,0.556,4853,מאפיית המפגש,HaMifgash Bakery,no,"שד' ההסתדרות 82, חיפה, Israel",,no,dist=4853m name=0.56 no-match
2264,no_match,0.2,0.250,261,בום בורגר,Ruben- טבריה,no,"יוחנן בן זכאי 7, טבריה, Israel",,no,dist=261m name=0.25 no-match
2267,no_match,0.2,0.357,499,אבראדה-סושי בר בורגר,אדוארד סושי - Edward Sushi,no,"טירת כרמל, Israel",,no,dist=499m name=0.36 no-match
2268,verified,0.88,0.625,125,חומוס אליהו,Humus Eliyahu,no,"הפטיש 2, טירת כרמל, Israel","Keren ha-Yesod St 2, Tirat Carmel, Israel",yes,dist=125m name=0.63 near+name
2269,flagged,0.7,0.600,264,ג'פניקה,Japanika,no,"קהילת ציון 26, עפולה, Israel",,no,dist=264m name=0.60 needs-review
2271,flagged,0.7,0.800,1117,אסתריקה,Esterika,no,"קריית שמונה, Israel",,no,dist=1117m name=0.80 needs-review
2276,verified,0.88,0.800,216,Caesar`s Coffee & Bar,Caesar Spa,no,"המגדל 2, קיסריה, Israel","שכונה 8, HaMigdal, Keisarya, Israel",yes,dist=216m name=0.80 near+name
2277,verified,0.95,1.000,12,רוגלך מאפים,רוגלך,yes,"הפלמ""ח 16, כרמיאל, Israel","Ha-Palmakh St 16, Karmiel, 2199632, Israel",yes,dist=12m name=1.00 close-proximity
2278,flagged,0.7,0.889,968,"""שיפודי הכיכר""",Shipudey Hakikar,no,"שאול המלך 1, בית שאן, Israel",,no,dist=968m name=0.89 needs-review
2279,flagged,0.7,0.000,146,פיצה Fix,Pizza Hut,no,"שלום הגליל 1, קניון עכו, Israel",,no,dist=146m name=0.00 needs-review
2280,no_match,0.2,0.500,437,ארומה,Aroma,no,"טבריה, Israel",,no,dist=437m name=0.50 no-match
2282,verified,0.95,0.900,8,אצל קיזלר'ס,אצל קיזלר,yes,"השומר 28, חיפה, Israel","Ha-Shomer St 28, Haifa, 3317632, Israel",yes,dist=8m name=0.90 close-proximity
2283,flagged,0.7,1.000,346,נגיסה,Nagisa נגיסה עפולה,no,"יהושע חנקין 1, עפולה, Israel",,no,dist=346m name=1.00 needs-review
2284,flagged,0.6,0.125,26,עחומוסייה,Abulabas Hummus,no,"קהילת ציון 4, עפולה, Israel",,no,dist=26m name=0.13 proximity-name-mismatch
2286,no_match,0.2,1.000,3829,מאפה נאמן,Neeman Bakery,no,"דרך חיפה 30, קניון שער הצפון, קרית אתא, Israel",,no,dist=3829m name=1.00 no-match
2287,flagged,0.7,0.167,81,פיצה כמעט חינם,Almost Free Pizza,no,"שד' ארלוזורוב 22, עפולה, Israel",,no,dist=81m name=0.17 needs-review
2288,no_match,0.2,0.500,606,קיסר מיט בר,מסעדת קיסר ראש פינה - Caesar Meat Bar - כשר למהדרין,no,"ראש פינה, Israel",,no,dist=606m name=0.50 no-match
2289,no_match,0.2,0.250,31344,כחול לבן אירועים,Blue & White Event Catering,no,"שד' הנשיא 124, חיפה, Israel",,no,dist=31344m name=0.25 no-match
2290,flagged,0.7,1.000,808,סין צ'אן בית השיטה,סין צ'אן בית השיטה,no,"בית השיטה, Israel",,no,dist=808m name=1.00 needs-review
2291,flagged,0.7,1.000,932,בגט ניר,שאוורמה בראש פינה כשר-בגט ניר,no,"דרך הגליל, ראש פינה, Israel",,no,dist=932m name=1.00 needs-review
2293,no_match,0.2,0.250,800,חומוסאחבק,אצל סבח,no,"חלוצי התעשייה 2, חיפה, Israel",,no,dist=800m name=0.25 no-match
2294,verified,0.88,1.000,134,על גחלים,על גחלים,yes,"דרך העמק 13, מגדל העמק, Israel","Derech HaEmek 13, Migdal HaEmek, Israel",yes,dist=134m name=1.00 near+name
2297,flagged,0.6,0.111,10,אל-קפה L-CAFE,Cafe Cafe,no,"הנשיא 4, קניון נחמיה, קריית שמונה, Israel",,no,dist=10m name=0.11 proximity-name-mismatch
2298,flagged,0.7,1.000,772,אוריון,פלאפל אוריון,no,"זבולון 5, קרית אתא, Israel",,no,dist=772m name=1.00 needs-review
2299,no_match,0.2,,,פרינוק,,no,"עמיר, Israel",,no,no-candidate
2300,flagged,0.7,0.130,212,אצה,השניצליה קריית שמונה כשר למהדרין!,no,"קריית שמונה, Israel",,no,dist=212m name=0.13 needs-review
2301,no_match,0.2,0.667,2012,טנדוקה,Tanduka,no,"יקנעם, Israel",,no,dist=2012m name=0.67 no-match
2302,flagged,0.7,0.750,453,מקדונלד'ס,McDonald's,no,"השילוח 1, טבריה, Israel",,no,dist=453m name=0.75 needs-review
2303,no_match,0.2,1.000,1707,קונדיטורית טיבי,Tibi conditory & coffe קונדיטורית טיבי - בית קפה,no,"שד' הנשיא 35, חיפה, Israel",,no,dist=1707m name=1.00 no-match
2304,flagged,0.4,1.000,622,ויויאנה- VIVIANA מסעדה כשרה,Viviana,no,"רשות החולה, Israel",,no,dist=622m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2306,no_match,0.2,0.188,394,סנדוויץ' בר סמי הגדול עכו,Sammy Hagadol Sandwich Bar,no,"דרך הארבעה 22, עכו, Israel",,no,dist=394m name=0.19 no-match
2307,no_match,0.2,0.625,1975,חומוס אליהו,Hummus Eliyahu,no,"יקנעם, Israel",,no,dist=1975m name=0.63 no-match
2308,flagged,0.7,1.000,738,בית מאפה ברכת מאיר,בית מאפה ברכת מאיר,no,"הנשיא ויצמן 30, טבריה עילית, Israel",,no,dist=738m name=1.00 needs-review
2309,flagged,0.7,1.000,516,טעים בצמח,טעים בצמח,no,"קהילת ציון 4, צמח, Israel",,no,dist=516m name=1.00 needs-review
2310,no_match,0.2,0.375,3388,גרג קיטשן,Greg Cafe,no,"המברג 1, טבריה, Israel",,no,dist=3388m name=0.38 no-match
2313,no_match,0.2,0.125,784,שיפודי האגם,Simha And Sons Grill,no,"הירקון 1, טבריה, Israel",,no,dist=784m name=0.13 no-match
2314,flagged,0.4,1.000,485,קפה אלמנט,קפה אלמנט,no,"זבולון 32, קרית אתא, Israel",,no,dist=485m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2316,no_match,0.2,0.375,709,חצ'פורי מאיה,KHACHAPURI Maya,no,"חלוצי התעשייה 12, חיפה, Israel",,no,dist=709m name=0.38 no-match
2317,flagged,0.7,1.000,299,סושי בר,סושי בר נהריה,no,"הרצל 73, נהריה, Israel",,no,dist=299m name=1.00 needs-review
2318,verified,0.95,0.857,21,מפגש גיל,Mifgash Gil,no,"ירושלים הבירה 3, בית שאן, Israel","Yerushalayim ha-Bira St 3, Beit She'an, Israel",yes,dist=21m name=0.86 close-proximity
2320,verified,0.88,1.000,167,המרפסת של הרצל (סוד החלה),סוד החלה,yes,"יהודה המכבי 9, נהריה, Israel","Yehuda ha-Maccabi St 9, Nahariyya, Israel",yes,dist=167m name=1.00 near+name
2322,verified,0.88,1.000,109,פסטה פאסטה,פסטה פאסטה,yes,"גדוד 22, עכו, Israel","HaHaroshet St 2, Acre, Israel",yes,dist=109m name=1.00 near+name
2324,flagged,0.7,0.933,782,קונדיטורית אייל,קונדיטוריה אייל,no,"חלוצי התעשייה 92, חיפה, Israel",,no,dist=782m name=0.93 needs-review
2325,no_match,0.2,,,קייטרינג מלכה,,no,"בן עמי 4, קרית אתא, Israel",,no,no-candidate
2326,verified,0.88,0.625,237,בורגראנץ',Burgeranch,no,"תל חי 51, קריית שמונה, Israel","קניון, HaNasi 4, Kiryat Shmona, Israel",yes,dist=237m name=0.63 near+name
2327,verified,0.88,0.692,113,שווארמה פאפא לוסקי,Shawarma Papa Luski,no,"שד' הגעתון 19, נהריה, Israel","Sderot HaGa'aton 19, Nahariya, Israel",yes,dist=113m name=0.69 near+name
2328,no_match,0.2,1.000,1935,פיצה העמק,Pizza HaEmek,no,"תל חי 106, קריית שמונה, Israel",,no,dist=1935m name=1.00 no-match
2329,no_match,0.2,0.000,717,Black Coffee,נא קפה,no,"שקד 36, נהריה, Israel",,no,dist=717m name=0.00 no-match
2330,no_match,0.2,0.455,2247,השיפודיה,שיפודי אפשרון,no,"בן גאון דוד 33, נהריה, Israel",,no,dist=2247m name=0.45 no-match
2332,flagged,0.7,1.000,270,פיצה פדאל,פיצה פדאל,no,"הרצל 26, טירת כרמל, Israel",,no,dist=270m name=1.00 needs-review
2333,verified,0.88,0.500,107,אורטוריו,Oratorio,no,"יאיר 1, זכרון יעקב, Israel","Ya'ir St 1, Zikhron Ya'akov, Israel",yes,dist=107m name=0.50 near+name
2334,flagged,0.4,0.625,286,קפה רוטשילד,Cafe Rothschild,no,"ששת הימים 1, טירת כרמל, Israel",,no,dist=286m name=0.63 business=CLOSED_PERMANENTLY (non-operational)
2335,verified,0.88,1.000,99,חומוס שהחיינו,שהחיינו (חומוס ועוד),yes,"האריזה 3, מגדל העמק, Israel","מתחם הום-סנטר 3, HaAriza St, Migdal HaEmek, Israel",yes,dist=99m name=1.00 near+name
2336,verified,0.88,1.000,162,300 גרם,300 גרם - מסעדת בשרים כשרה,yes,"שדרות האקליפטוס 13, בוסתן הגליל, Israel","33°00'26.6""N 35°13'15.1""E, Bustan HaGalil, Israel",yes,dist=162m name=1.00 near+name
2339,no_match,0.2,0.500,580,סיצליאנו,Pizza Siciliano,no,"דרך הגליל 49, סנטר הגליל, ראש פינה, Israel",,no,dist=580m name=0.50 no-match
2340,verified,0.95,0.571,10,פלאפל נטו,Falafel Neto,no,"התמר 2, קניון דרכים יקנעם, Israel","Ha-Tamar St 1, Yokne'am Illit, Israel",yes,dist=10m name=0.57 close-proximity
2341,no_match,0.2,0.545,409,חומוס ברדיצ'ב,Hummus Bardichev,no,"וודג'ווד 1, מרכז הכרמל, חיפה, Israel",,no,dist=409m name=0.55 no-match
2343,flagged,0.4,1.000,619,ביף בעמק,ביף בעמק,no,"בית שאן, Israel",,no,dist=619m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2344,no_match,0.2,0.500,9878,פלפלת פנורמה,שווארמה פלפלת,no,"שדרות הנשיא טרומן 107, קריית חיים, חיפה, Israel",,no,dist=9878m name=0.50 no-match
2345,flagged,0.7,1.000,313,בר בכרם,בר בכרם,no,"חזון, Israel",,no,dist=313m name=1.00 needs-review
2347,flagged,0.6,0.200,74,הצומת של חיליק,Big Fashion Tiberias,no,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel",,no,dist=74m name=0.20 proximity-name-mismatch
2348,verified,0.95,1.000,54,מוקפץ תאילנדי,מוקפץ תאילנדי,yes,"שד' הגעתון 28, נהריה, Israel","Sderot HaGa'aton 28, Nahariya, Israel",yes,dist=54m name=1.00 close-proximity
2349,no_match,0.2,0.667,4411,סנדוויץ' בר סמי הגדול,סמי הגדול סנדויץ בר - הקריות,no,"קרית אתא, Israel",,no,dist=4411m name=0.67 no-match
2350,flagged,0.7,0.231,240,קקאו,ממתקי אלמחרום,no,"שפרעם, Israel",,no,dist=240m name=0.23 needs-review
2351,flagged,0.4,1.000,4291,סנדביץ' בר זיו,סנדביץ בר זיו,no,"שד' טרומפלדור 56, חיפה, Israel",,no,dist=4291m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2352,no_match,0.2,1.000,24985,אמריקן פיצה,אמריקן פיצה נווה שאנן,no,"שד' הפלי""ם 2, חיפה, Israel",,no,dist=24985m name=1.00 no-match
2353,flagged,0.7,0.600,270,קפה בורדו,Bordo,no,"שד' הגעתון 42, נהריה, Israel",,no,dist=270m name=0.60 needs-review
2354,verified,0.88,0.667,208,Cofizz,Cofix,no,"שד' ארלוזורוב 4, עפולה, Israel","Ha-Nasi Weizman St 2, Afula, Israel",yes,dist=208m name=0.67 near+name
2355,no_match,0.2,1.000,2200,מטעים,Mataim,no,"זכרון יעקב, Israel",,no,dist=2200m name=1.00 no-match
2356,flagged,0.4,1.000,113,מאמא בפיתה נהריה,בפיתה נהריה,no,"שד' הגעתון 52, נהריה, Israel",,no,dist=113m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2357,no_match,0.2,0.000,253,אחעלמלא,מיקה,no,"השיש 48, חיפה, Israel",,no,dist=253m name=0.00 no-match
2358,verified,0.88,0.667,235,הפיצרייה,הפיצריה The Pizza Place,no,"משה שרת 6, עפולה, Israel","Moshe Sharet St 6, Afula, Israel",yes,dist=235m name=0.67 near+name
2359,verified,0.95,0.500,22,דודא לפיצה,Duda LaPizza,no,"הרצל 46, חיפה, Israel","Herzl St 46, Haifa, Israel",yes,dist=22m name=0.50 close-proximity
2360,verified,0.88,0.600,243,מפגש הפלאפל אחי,פלאפל אחי,no,"העליה השניה 20, בת גלים, חיפה, Israel","HaAliya HaShniya St 20, Haifa, Israel",yes,dist=243m name=0.60 near+name
2361,no_match,0.2,1.000,56623,פיצה פצץ,פיצה פצץ,no,"מעלה גלבוע, Israel",,no,dist=56623m name=1.00 no-match
2362,flagged,0.7,0.200,85,כוסברה,Coriander Sandwich Bar,no,"היוצרים 10, נהריה, Israel",,no,dist=85m name=0.20 needs-review
2363,flagged,0.4,1.000,3705,חומוס ואהבת,חומוס ואהבת,no,"ברקאי, Israel",,no,dist=3705m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2365,verified,0.95,0.667,13,פיצה פנורמה,Panorama Pizza,no,"שער הלבנון 6, חיפה, Israel","Sha'ar ha-Levanon St 6, Haifa, Israel",yes,dist=13m name=0.67 close-proximity
2366,flagged,0.4,1.000,247,מוש מוש טורטיה,מוש מוש טורטיה,no,"שד' הגעתון 43, נהריה, Israel",,no,dist=247m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2369,flagged,0.4,0.417,106057,המזרחית של צל תמר,Tzel Tamar,no,"צמח, Israel",,no,dist=106057m name=0.42 business=CLOSED_PERMANENTLY (non-operational)
2370,verified,0.88,1.000,160,להבות בעמק גריל בר,להבות בעמק מגדל העמק,yes,"שלום עליכם 1, מגדל העמק, Israel","Shalom Aleichem St 1, Migdal HaEmek, Israel",yes,dist=160m name=1.00 near+name
2371,verified,0.88,0.600,164,ג'פניקה,Japanika,no,"דרך בר יהודה 111, צ'ק פוסט, חיפה, Israel","Israel bar Yehuda Road 111, Haifa, Israel",yes,dist=164m name=0.60 near+name
2373,no_match,0.2,0.375,579,קפה ראש פינה,בית של קפה,no,"ראש פינה, Israel",,no,dist=579m name=0.38 no-match
2374,flagged,0.6,0.000,11,טורו,Nehemiah mall,no,"הנשיא 4, קניון נחמיה, קריית שמונה, Israel",,no,dist=11m name=0.00 proximity-name-mismatch
2375,flagged,0.4,1.000,97,פיצה בראנצ',פיצה בראנצ',no,"היוצרים 7, כרמיאל, Israel",,no,dist=97m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2376,flagged,0.4,0.444,223,חצ'פורי זיוה,KHACHAPURI-Ziva,no,"משה שרת 3, עפולה, Israel",,no,dist=223m name=0.44 business=CLOSED_PERMANENTLY (non-operational)
2377,no_match,0.2,0.130,3510,לחם גריל,המשבעה - כשר למהדרין - שווארמה גריל ישראלי,no,"המשור 3, טבריה, Israel",,no,dist=3510m name=0.13 no-match
2380,verified,0.95,1.000,12,חומוס אליהו,חומוס אליהו - קריית שמונה,yes,"תל חי 61, קריית שמונה, Israel","Tel Hai St 61, Qiryat Shemona, Israel",yes,dist=12m name=1.00 close-proximity
2381,flagged,0.6,0.118,8,כרמלה אורחים נוספים הגיעו,Yigal Alon St 29,no,"יגאל אלון 29, חיפה, Israel",,no,dist=8m name=0.12 proximity-name-mismatch
2382,verified,0.95,0.333,25,הפינה של אריק,Shawarma Arik,no,"החלוץ 32, חיפה, Israel","HeHaluts St 32, Haifa, Israel",yes,dist=25m name=0.33 close-proximity
2383,flagged,0.7,1.000,689,חומוס אליהו,חומוס אליהו גשר הזיו (למהדרין),no,"גשר הזיו, Israel",,no,dist=689m name=1.00 needs-review
2384,verified,0.88,0.600,142,פיצה מרסלו,Pizza Marcelo,no,"ההגנה 1, קריית מוצקין, Israel","Ha-Hagana St 1, Kiryat Motzkin, Israel",yes,dist=142m name=0.60 near+name
2386,flagged,0.7,1.000,441,מזליקה,פלאפל מזליקה-כשר למהדרין,no,"יהושפט 28, עכו העתיקה, Israel",,no,dist=441m name=1.00 needs-review
2387,no_match,0.2,0.500,1589,קייטרינג אורייתא,אורייתא אירועים,no,"שאול המלך 39, בית שאן, Israel",,no,dist=1589m name=0.50 no-match
2388,flagged,0.4,1.000,57,שניצלוס,"שניצלוס, בית שאן",no,"אהבת ישראל 11, בית שאן, Israel",,no,dist=57m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2389,verified,0.88,1.000,231,אהבתי,אהבתי - אולם אירועים וקייטרינג,yes,"השיש 49, חיפה, Israel","HaShayish St 49, Haifa, Israel",yes,dist=231m name=1.00 near+name
2390,no_match,0.2,1.000,1552,פיצה לצ'ה,לצ'ה - מטבח איטלקי ( פיצריה ובית קפה),no,"ניר יפה, Israel",,no,dist=1552m name=1.00 no-match
2391,no_match,0.2,0.429,646,אגריפס-שיפודים על האש,שיפודי דבאח,no,"אשדות יעקב מאוחד, Israel",,no,dist=646m name=0.43 no-match
2393,no_match,0.2,0.600,3988,מאי שניצלים,שניצליית האחים,no,"התעשיה 2, קרית אתא, Israel",,no,dist=3988m name=0.60 no-match
2394,no_match,0.2,1.000,1541,פיצה מור,פיצה מור,no,"הרצל 4, טירת כרמל, Israel",,no,dist=1541m name=1.00 no-match
2395,flagged,0.4,1.000,153,קליל- טעים טרי בריא,קליל טעים טרי בריא,no,"בעלי מלאכה 26, חיפה, Israel",,no,dist=153m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2396,verified,0.95,0.300,24,לב העיר,בורג נהריה,no,"לוחמי הגטאות 8, נהריה, Israel","IL 2244742, Lohamei HaGeta'ot 35, Nahariya, Israel",yes,dist=24m name=0.30 close-proximity
2397,verified,0.95,1.000,23,פיצה עגבניה,פיצה עגבניה,yes,"חורב 15, מרכז חורב, חיפה, Israel","Khorev St 15, Haifa, Israel",yes,dist=23m name=1.00 close-proximity
2399,verified,0.88,1.000,126,פיצה הום,פיצה הום,yes,"יהודה הלוי 1, ביג פאשן דנילוף טבריה, Israel","Yehuda Halevi St 1, Tiberias, Israel",yes,dist=126m name=1.00 near+name
2400,flagged,0.7,1.000,549,פיצה אס,פיצה אס,no,"אחד העם 1, עכו, Israel",,no,dist=549m name=1.00 needs-review
2401,no_match,0.2,0.300,5429,קפה גרג,Greg cafe (Check Post Branch),no,"דרך בר יהודה 111, מרכז ביג חיפה, Israel",,no,dist=5429m name=0.30 no-match
2404,flagged,0.4,0.176,4291,"צ'יצ'ו בר אוכל מרוקאי,נווה שאנן",Chicho Moroccan Food Bar,no,"שד' טרומפלדור 56, חיפה, Israel",,no,dist=4291m name=0.18 business=CLOSED_PERMANENTLY (non-operational)
2406,flagged,0.4,1.000,675,פפרדלה,פפרדלה,no,"שטורמן 14, בית שאן, Israel",,no,dist=675m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2408,verified,0.88,1.000,77,בארכה גריל בר,בארכה גריל בר נהריה,yes,"אירית 2, נהריה, Israel","Irit St 2, Nahariyya, Israel",yes,dist=77m name=1.00 near+name
2409,flagged,0.7,1.000,352,cofix,cofix,no,"הגליל 3, טבריה, Israel",,no,dist=352m name=1.00 needs-review
2410,verified,0.88,0.600,84,מאמה מיה,Mama Mia,no,"הבנים 1, טבריה, Israel","מדרחוב הבנים 1, טבריה, Israel",yes,dist=84m name=0.60 near+name
2411,no_match,0.2,1.000,1797,פיצה בעמק,גלידה בעמק / פיצה העמק,no,"רמת גבריאל 11, מגדל העמק, Israel",,no,dist=1797m name=1.00 no-match
2412,no_match,0.2,0.250,104382,המנגל של מוטי,חלל חיצון גרילים,no,"כפר חושן, Israel",,no,dist=104382m name=0.25 no-match
2413,verified,0.95,1.000,64,אצה,אצה סושי בר בית שאן,yes,"העמל 7, בית שאן, Israel","Ha-Amal St 7, Beit She'an, Israel",yes,dist=64m name=1.00 close-proximity
2414,no_match,0.2,0.250,414,במיוס,תיא פון,no,"אח""י אילת 19, קריית חיים, חיפה, Israel",,no,dist=414m name=0.25 no-match
2415,verified,0.95,1.000,11,קייטרינג מטעמי הבית,קייטרינג מטעמי הבית,yes,"השיש 4, מגדל העמק, Israel","Ha-Shayish St 4, Migdal HaEmek, Israel",yes,dist=11m name=1.00 close-proximity
2416,verified,0.88,0.667,232,יעקב קבב,Jacob kebab,no,"העליה השניה 20, בת גלים, חיפה, Israel","HaAliya HaShniya St 20, Haifa, Israel",yes,dist=232m name=0.67 near+name
2417,no_match,0.2,0.286,713,תנסושי,סטריט צ'אן,no,"אלחדיף 3, טבריה, Israel",,no,dist=713m name=0.29 no-match
2418,no_match,0.2,,,אסתר ויהונתן,,no,"דרך הארבעה 20, עכו, Israel",,no,no-candidate
2420,flagged,0.4,0.143,202,אחים לוסקי,Luski brothers steakhouse,no,"דרך העצמאות 31, נמל חיפה, Israel",,no,dist=202m name=0.14 business=CLOSED_PERMANENTLY (non-operational)
2421,flagged,0.7,0.100,185,ווק טאון,Wok N Roll,no,"שד' הפלי""ם 19, חיפה, Israel",,no,dist=185m name=0.10 needs-review
2422,flagged,0.6,0.273,30,פלאפל המושבה,Falafel Zichron,no,"הנדיב 18, זכרון יעקב, Israel",,no,dist=30m name=0.27 proximity-name-mismatch
2424,no_match,0.2,0.125,401,ASIATICO,Moshe Goshen Ave 29,no,"שדרות גושן 29, קריית מוצקין, Israel",,no,dist=401m name=0.13 no-match
2425,no_match,0.2,1.000,2415,לחם ארז,Lehem-Erez,no,"דרך שמחה גולן 54, גרנד קניון חיפה, Israel",,no,dist=2415m name=1.00 no-match
2426,verified,0.95,0.500,70,קפה גרג,Greg coffee Nahariya Mall,no,"אירית 2, נהריה, Israel","Irit 2, כניסה הדרמית, Nahariya, Israel",yes,dist=70m name=0.50 close-proximity
2427,flagged,0.7,1.000,721,בורקס בכר העגלה,בורקס בכר,no,"פלימן משה 4, קניון חיפה, Israel",,no,dist=721m name=1.00 needs-review
2428,no_match,0.2,1.000,3297,פיצה באבי,פיצה באבי,no,"יפרח 22, יבנאל, Israel",,no,dist=3297m name=1.00 no-match
2430,flagged,0.7,1.000,345,שני,שני קרית אתא,no,"העצמאות 37, קרית אתא, Israel",,no,dist=345m name=1.00 needs-review
2431,flagged,0.4,1.000,174,פלאפל ברזילי,פלאפל ברזילי,no,"טורקיז 3, חריש, Israel",,no,dist=174m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
2432,no_match,0.2,1.000,3047,אביב- בעיר,אביב בעיר,no,"ז'בוטינסקי זאב 17, נהריה, Israel",,no,dist=3047m name=1.00 no-match
2435,verified,0.88,1.000,225,פיצה מייקר,פיצה מייקר,yes,"סוקולוב 40, קרית אתא, Israel","Sokolov St 40, Kiryat Ata, Israel",yes,dist=225m name=1.00 near+name
