triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,5682,pending-triage-right,llm-uncertain,הפורטוגזי,"ביתן אהרן, Israel",32.3660377,34.8693,ChIJNQAX2wsVHRUREXSMcjKCeWE,The Portuguese,"Te'ena St 6, Bat Hen, Israel",32.3615013,34.8692677,0.500,504,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,09-953-1549,4.6,1887,Monday: 11:30 AM – 10:00 PM | Tuesday: 11:30 AM – 10:00 PM | Wednesday: 11:30 AM – 10:00 PM | Thursday: 11:30 AM – 10:00 PM | Friday: 11:00 AM – 4:30 PM | Saturday: Closed | Sunday: 11:30 AM – 10:00 PM,yes,places/ChIJNQAX2wsVHRUREXSMcjKCeWE/photos/AaVGc3mLwu86YLbWxGlgAUWWbTU38hZpVJ-a6kiMNwCusITleScyf7wFu6fG7RxVcfOhKYG_JzHJ9UaGvgl_MuW0J5pG5u_RXibzoiMZD-qOH4ORjwCxWbRHtlLDN_jofJo18bb5tMpCvojm5tFg8xfcTd30yH95qUwQ8oeHU_sOjZbXLKasIjJe_dHW-BNn8ilhhz8KKHLPM7XAMyXQRiIsA4He-6-2hEkkStfgWOm1zlfE34rZBqb-adkfWXnas2rfhiJVlRMcV0rmS74WUfXctQ6SvCv51-7FIOSpYsBn7cLUI5vQogjYcHc8-Y28WXFjdsIi4UhqkilEPmfwB_LEEBWS6p9bSr3wDQRs29XLBTS5qqEDOZ2ZQ_mT-Xm61Sra-i0bpzOgiYkKdaxqXcsWu-bDBKcmaNc5tIv5aJMiY-34GQ,Rachel Ginsberg,yes,0.85,Hebrew-to-English translation match ('הפורטוגזי'='The Portuguese'). Same city (Bat Hen/ביתן אהרן). 504m distance is significant but acceptable given potential GPS/address errors in our database. Unique name strongly suggests same business.,https://maps.google.com/?cid=7023788247042782225&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,5687,pending-triage-right,llm-uncertain,פיצה לאונרדו,"כוכב יאיר, Israel",32.2201627,34.993953,ChIJqaIBMWA8HRURQmJL0FcP96k,Pizza Leonardo,"מרכז מסחרי כוכב יאיר, שדרות הארץ, כוכב יאיר צור יגאל, Israel",32.2244512,34.9980373,0.667,612,OPERATIONAL,food,pizza_delivery,pizza_delivery;pizza_restaurant;meal_delivery;food_delivery;restaurant;food;point_of_interest;establishment,09-749-8848,4,418,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 8:00 AM – 1:00 PM | Saturday: Closed | Sunday: 10:00 AM – 9:00 PM,yes,places/ChIJqaIBMWA8HRURQmJL0FcP96k/photos/AaVGc3ln0bKSsMAuRdzcW9amQ13mM5-s-yBciuMp6GXZyQBPObB2xJBZe41hsid9ABcQxHu_xAgCE32puncw2r5_agnKcc8ocq6LhPZfZiC7GZrvRC6VEXDQ_jD38mThvIhx0aO6_ZnoJiLMwNEzm_NExTUZY8a2uiIfTND4SXvCNfHDFDoSRIocZ5aex1DeKQo_JYpWcUXTsg9iCKgJI7ohQZojI9wZvzuesQAb-0TOmyzCLQuUamHrXYmtjDvUkSXkuWze11LOaRmA_npgABSr2emMtZhaMYqEIuIf6hjAESGLtIEdgO0Ts7F9Y1oTuKzS57RLtNI_pP4g9xlppWLahnby63pK1KwH-NUzLPNy3IaV0iNxiglFAIztxFWEaFwqpB4RK0VCGFbpPHWVbueoCYiBv8aKtI9Qtb2EE-42D9uH-g,פיצה לאונרדו,yes,0.85,"Name matches perfectly (Pizza Leonardo = פיצה לאונרדו in Hebrew). Both located in Kokav Ya'ir. Google's address includes commercial center and street details absent from our listing, but 612m distance and same city with unique business name strongly indicate same restaurant. Distance likely due to imprecision in our city-only address entry.",https://maps.google.com/?cid=12247274581488525890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,5693,pending-triage-right,llm-uncertain,רפי בצומת,"קומבה 29, חדרה, Israel",32.4475784,34.9105468,ChIJMdK1Zl4SHRURTEwhjdPlMgk,Rafi in the Junction,"Manai St 8, Hadera, Israel",32.4506748,34.9096821,0.125,354,OPERATIONAL,food,barbecue_restaurant,barbecue_restaurant;gyro_restaurant;shawarma_restaurant;fast_food_restaurant;middle_eastern_restaurant;restaurant;food;point_of_interest;establishment,04-622-1005,4.5,3223,Monday: 10:30 AM – 9:00 PM | Tuesday: 10:30 AM – 9:00 PM | Wednesday: 10:30 AM – 9:00 PM | Thursday: 10:30 AM – 9:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:30 AM – 9:00 PM,yes,places/ChIJMdK1Zl4SHRURTEwhjdPlMgk/photos/AaVGc3kRbJfF1HZaitrWCPlkM_D5Gmlw7G33kGTkCDydfhprPUM7phkZEUULUKSmIaQXcuKzockElzKnA3AhnzsHcIY43Q1pm3juopu3Va7q8swmMWFII5otrjSdJXWMc2PsINVtyNWtO5CWj9eD0aehV_XSWMEE6sr7Ca1c_64yfLDOatJUEqBllO_bhDXG1ihV_re0-UbJfsU5MBX31DeZWa8wq1QkFbnFpL444VS_ob-3rGXv2X0obhnps3h-j7BqxShusZAGo4NYv9CG8-6lRaXFwRUI-I3XzRk-TvfWyH98LpRfdSrrIf20aqrkWX9f5mwfe_rf5ossxCPYIEjJ7b9IMMUAZUIPFxRfNdJ9b3L7fJ3k83kBnBBnNIAAvl71-nBhXbheteXp0dIwnWAMcYbOtgljZU8IiamYg2RU2RA,רפי בצומת,yes,0.85,"Name matches (רפי בצומת = 'Rafi in the Junction'); both in Hadera; 354m distance is reasonable given coordinate imprecision in our database; different street names suggest one address source is inaccurate, but unique name + city alignment + food business context supports match",https://maps.google.com/?cid=662844791945514060&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,5713,pending-triage-right,rule,רימונים,"המחשב 1, נתניה, Israel",32.2877177,34.8642877,ChIJvW0x6oA_HRURHHeULEwfC2U,רימונים,"HaMahshev St 1, Netanya, 42507, Israel",32.2881292,34.8638222,1.000,63,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,09-835-1010,4.1,190,,yes,places/ChIJvW0x6oA_HRURHHeULEwfC2U/photos/AaVGc3n4VoVOY1cKpKycSP2hjwjauh2Drj11ENQldQjfGj31CCHFiFwrkaXvC96oEywoFbrPvtq6Hh_PDLU9ISmjfIeKXOojy_JGmj6JiE3W93uxM0MXqVSIRxtkblwmtBXKMyKbmXbUWKwVCbcz7Jg5eaMs3SjtJhZBagNJkpQ4_MNgUi-Fe-VCCtrql2QBzDv3VuKEks_dGnLAkGYXsLHWvEfu7ZoYoirAXLGBOlKe0lc5_zNmPPHOfUvK_tLgG2Z6zOtCbKvHVUiioKQhqz4y6g_ATOD_Y6jwrfvSVM7yJJN0V2vJTEYJGEQgY245pkZ_-to6mOxr6rNorKVjbvhRQslQGkTcO-O4wxZCZb5GtRozs0kLfKdKaMoFAUsLPe7JsC8NLqY9RxxYrlN_tYnJxPYxglWvVKotwOkOuGpo9DKjJA,רונן עופר,,,,https://maps.google.com/?cid=7280947634600441628&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,5714,pending-triage-right,rule,המוציא פיצה,"הותיקים 10, גאולים, Israel",32.0417487,34.7759827,ChIJicaRb5k_HRURInAmUOH3IP4,המוציא פיצה,"Havatikim St 10, Geulim, Israel",32.2954139,34.944018899999996,1.000,32338,CLOSED_PERMANENTLY,food,pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,09-778-7679,4.6,9,,yes,places/ChIJicaRb5k_HRURInAmUOH3IP4/photos/AaVGc3mcnFr1kj-9E-xCtbNsAUOY4OjAUrz6UcoWYb1y7kOX9AEGW4eYRBnar4T1g8k9hvygTJkFaRzkyU6kJVmzRIDPyvNK8LEKIRuZHyV9EHQfiMA4pgv8OkrZZ_l3aGCTdTii-pSmXhbnkNmHV5daL88yJyOlfYq7wFhqy2AjCwho4i6WkBZWGOO3osAyP9r8zf5Oj9ZVQilCRkgMH8cCskcjtUGQb2SmCATKd71GuvIJCE3cOy7bX3yK3UY-iKhAuaW2D5YJHqLBYJFAzZcAkCz90YRahEiHBvaav5ETM4Y6ujkSEMH5ipxp1TNxkh3qiyCVTT9EIS1b0l5KxnLaqdYFYMpJvB2m1q6ItAUt0-fOT0yb7BofXRHYBIhWQtmUFL4XNzN4I82dVUaQW2Zerc_78Xvjk_GeefFlGU5GJWIL8A,Daniel Lavy,,,,https://maps.google.com/?cid=18311908631972835362&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,5716,pending-triage-right,rule,טוקיו ביג'ינג,"החינוך העברי 6, נתניה, Israel",32.3079457,34.8776671,ChIJFTeXI-8_HRURBpDWSgKUt-Q,טוקיו בייגינג,"Hahinuch Haivri St 6, Netanya, Israel",32.3077046,34.8778175,1.000,30,CLOSED_PERMANENTLY,food,japanese_restaurant,japanese_restaurant;restaurant;point_of_interest;food;establishment,,4.3,156,,yes,places/ChIJFTeXI-8_HRURBpDWSgKUt-Q/photos/AaVGc3luFRmuwro-3XussvN6tWq7nZi8RwRPuHUXPXTgwNMlPBbY2qwF91lRzkNqSk8gr9vhFr9-MbW0lU1x0A-2tPrXIAOl-x2q616UjOW3DgYE9FR0czfkLjfT48-ThTZd71SjO3FoK4PSwwkkgRXqAcNmxi_f92vrViT0SuPtwHQDikhBGv-D_WZJp7z6z-BoMG5SyiExn_OP1DNwAn2ybW4O-UPEszqp_m4Yi-ELFoPPMMdaFBmFujEEv2_JqjcCingqq6TXCgJw6aNxXpspu5lhcpQX0FQAP2-_7TIHWG6tgICj1HyOxKNOBb5fm-oPpA_7ysAlxgteT3PcJl2VLSFmN3jJo_S1Oru0C4sBLbWXav3sVPf6V88GmltPnbedc1lbjajxYokLw1VLGL70cx3Ce903Pok1Ol7dIMwFHvXpwA,Daniel Sabag,,,,https://maps.google.com/?cid=16480804098952040454&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.95) — נחסם קודם רק בגלל רף ה-0.9,5721,pending-triage-right,llm,פלאפל טובה בתעשייה,"פנקס דוד 14, נתניה, Israel",32.080893,34.8287361,ChIJ1XXAkwRAHRURrFEKUCIutxM,Falafel Tova,"David Pinkas St 14, Netanya, Israel",32.3211764,34.8742446,0.308,27059,OPERATIONAL,food,falafel_restaurant,falafel_restaurant;restaurant;food;point_of_interest;establishment,050-292-2496,4.6,590,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 5:00 PM,yes,places/ChIJ1XXAkwRAHRURrFEKUCIutxM/photos/AaVGc3lILwyhaCa8ISdEhzvSF27HUXSfDi6a_XRlIBRrV18FxR_x0yIKVi5XVJnA8qA-Zmt_rzf6EiYnu1amd1cCZPFgH5O_IDXKRb9y7_N2j-v0fzdm_mGLehWxwDa2pKIbwEbzPTFoUGAGDV1DkXbN_BBErkOP1r34qLMMBGHwKLevT1sOSFrQCJwDi1CSTTGdjlFQA1le1iAqq_NRIC1FBDC3mPp__fHJzuSg5ZJYsfbeHzfwNMlkn-b0QHI_v-VLfb9wHazEdU6xOL3dUBE06zjNJn6yEu-xE2BDzQquQ94dCOgqZLHaH0OKEXH9nDa7Lv5KqTaoj2loHz1BMGP2qtpXbp0dRcPWp3MprHvUvV1RZKH7waNBrLHxKhjEverb3-bCm3m91kM7v5-PJte2WLD7bnRkAZBqBXltx9_OyqvHVA,AQUAMAN,yes,0.95,"Names match (Hebrew 'פלאפל טובה' = 'Falafel Tova'). Street and house number match exactly (Pinkas David 14 / David Pinkas St 14). Large distance metric appears to be a geocoding error, not indicative of different locations given the precise address alignment.",https://maps.google.com/?cid=1420654932365300140&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,"dup-place ChIJ1XXAkwRAHR (winner #5953 ""הפלאפל של טובה"")"
right,3,שם זהה/תעתיק (sim 0.67) + אותה עיר,5723,pending-triage-right,llm-no,המעורב של ניסים,"אלון צבי (החלוצים) 3, נתניה, Israel",32.0852997,34.7818064,ChIJ_UOG_qdrHRURomb1PBY9WfQ,המעורב של יוני,"Sderot Hayim Weizman 2, Netanya, Israel",32.3287028,34.858610899999995,0.667,28013,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,054-604-6757,4.3,7,,yes,places/ChIJ_UOG_qdrHRURomb1PBY9WfQ/photos/AaVGc3ly3cFHUo8ecXLx7JnSvj4qwKlGmFLtnWmMohWdmhefFPimTWpLxalGEa6HdTppbgfIpWgWaC733XQPxCwk_HpitwZ6rW_V6VcXxAN9mhTpzLxFA_A40lFBAbVZs5_9u0VHSeCRkxCYm98MlDYU7l9VbxMRVBRxrfNgnFZVIGtZiCtfPlA0CLmOPpamrGq1K3cwgxT6HtcTzVT5BHIKq4HfU3MQlcj7RD1acbvhYdgxNs1euHjdAIrQDxA2r4_US22_A0WQ_NnVvsdBaZ_ZQXfrAEMKvJfH_HeYOyu2B53uLDahLKHVO1uj5DoXx_uR5v-ErC_KtXYgoC4TGDOo2r2h4ihBatrcf0plism7UBMlVvmXFjeIt79xJy1fCbHPMbSIdGjTf4gYBjpAZDuD5EBICkUTZdeBkOu_ggo8AfTLlg,yaron almouli,no,0.95,"Different names (Nissim vs Yoni), different streets (Alon Tzvi vs Hayim Weizman), and large distance (~28km) indicate these are separate businesses despite same city.",https://maps.google.com/?cid=17607171383902955170&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,5726,pending-triage-right,llm-uncertain,סביח אל,"הראשונים 1, גבעת אולגה, חדרה, Israel",32.4418266,34.8871233,ChIJrUmmZuUTHRURCGAcFWH--y4,סביח אל חיר,"אזור תעשייה אולגה 1, HaGdud Haivri 1, Hadera, Israel",32.4394039,34.8876765,1.000,274,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,077-430-3566,4.6,60,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: Closed | Saturday: Closed | Sunday: 10:00 AM – 8:00 PM,yes,places/ChIJrUmmZuUTHRURCGAcFWH--y4/photos/AaVGc3mXP7IorOLwBTw6BQtKnIejdnOuWi7Nkic4DVLVdYH_hU3wWVTJyc_-l1FvQVyhkhm91B-dz_UJKnvlFZZqGdzjM3AbjnqBGs-FIHWQN6m9TAb_5rMuvRW9oLA2o96cFZ7giWosEBiAWwSyxS7ppL3uQbD-SyWDLZqnPMUGy0c0NI-cK-P0ydkDDfubul1myUUb8vF4JihpHRi1Fc50-PKH6FrVtfkNkzwtTWwmFNQi49bhcO-jT3OmHd8Jtox1Uhni5DzsxHe017E2W7NKgeKY5bqM7OIsCi4VdZynpIPWNdoMteJ7oF3iGWqAWY-E9Lq2sjqFgHKBG0JJxrovi7cpSLBn1ZvTNPm4cUFRs7GLrRdTTxzfcVSJ3hhNYP5ESwDnr85Ma8FjHHwXucz4nklroBL0zFSf0-DdyrmmhHL4VXAu,shmuel baruch,yes,0.85,Unique restaurant name 'סביח אל' (Sabih el) matches 'סביח אל חיר' (Sabih el Cheer - likely same business with added descriptor). Both in Givet Olga/Olga industrial area of Hadera. 274m distance is reasonable given address variations (industrial zone addresses often have different reference points). Street names differ but both reference the same industrial area.,https://maps.google.com/?cid=3385579237818523656&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2.5,רשת — LLM אישר (conf 0.95) + רחוב תואם,5730,pending-triage-right,llm-uncertain,בורגרים,"גלגלי הפלדה 5, כפר סבא, Israel",32.172961,34.9263439,ChIJZ3FN55c5HRURzuALs0o4cZQ,Burgers Kfar Saba,"Galgalei ha-Plada St 5, Kefar Sava, Israel",32.1732057,34.9284007,0.300,195,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,09-767-7660,4.2,728,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:30 AM – 3:30 PM | Saturday: 8:30 PM – 12:00 AM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJZ3FN55c5HRURzuALs0o4cZQ/photos/AaVGc3k-B8Bui85dMQxWoD_N-fClj-YbTLa0xWjU_IZJYT9PAuhQyGgzExBzqSHAnO-F0fWbrzbY9O5M7f4XqjbQhnQVaWx38ECqSRy7Nh4Uo00Sb2kCvutlz1OFob4-OdNC0WrnBHvMT_HAIp-gppPmacFvyoJqosiMw_LGV6WT1-pxs6OCBcLZbAEUsuUykxERpgz4PCx2duiOSOpWOQ2pKMrDx6KxLtfOaS1IeaLiElBduhIgJFhZTeIDStYfRmaxUVYlG15SfLC0FgNmDiZ4ZUVF2TuQ-XdqCFBZfcPbAsT9d8gJmeUdW1QWEjMx-9XORKELvJ--1uRIiPuhIveDK52KPreh1gGbFk3MghrlFhFD6K07rnhUl6DP9Vag7qVSMITkfanW3Gm80G1vz2DsyrH1sXqPEw1k4nyEdI2imPTM3oL3,"בורגרים כפר סבא, כשר בשר חלק",yes,0.95,"Street name matches (Galgalei ha-Plada = גלגלי הפלדה), house number identical (5), city matches (Kfar Saba = כפר סבא), name translates/matches (Burgers). Distance of 195m likely due to coordinate precision variations. Chain name with clear address match.",https://maps.google.com/?cid=10696392483464274126&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,5739,pending-triage-right,rule,רג'אנו,"נתן אלתרמן 44, הרצליה, Israel",32.1750261,34.8343798,ChIJo5tdfdhHHRURTb2qgothtYE,Pizza Reggiano - פיצה רג'אנו,"Natan Alterman St 44, Herzliya, Israel",32.1754684,34.8320388,1.000,226,CLOSED_PERMANENTLY,food,pizza_restaurant,pizza_restaurant;restaurant;point_of_interest;food;establishment,09-880-1555,4.3,108,,yes,places/ChIJo5tdfdhHHRURTb2qgothtYE/photos/AaVGc3ktjL3rC7GzlWS_l9JrQgh12FtBXJHWCxcsr0xqH0VOGhOUOis04tCiCDQ5Axk_tTQU5zz_1Z5MYrUTboqZGOMsGXLe_Rt3xDi3wmboYQ0pMX_menNHENd3wNtEfG6y8QqR1acvpY8rghK5R7nIxKj2zI1C2OXtTo13S7vfC8V-cLLayP1IxHWph_kZqnVfMDbRpNdzaCS7k58Ff_P_hSWF--C8fIbs3IyJvwwMrkSa62l2fcuQXxryzHT3gGWYVSCyKbU6bFEpX9Eo0HjYA5KIYwlEShGCzNpSYwaJ5fsLDQX5CggFE4fvfK7q2o3TKQQewmbIDgPT2qoU74fp5F62UW_8F4e7GkdC_-rJLMI2e3S3x6p8qdf32GWDHDKabf_SOV6WIFkmYDJSQcN56qFce-qxDs34gMwQeaFa1kI,nastia k,,,,https://maps.google.com/?cid=9346483853497908557&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,5746,pending-triage-right,rule,lilli's לילי'ס,"מפי 5, מרכז סוהו, נתניה, Israel",32.1739083,34.8261872,ChIJcYYVNXlBHRUR8It8fVSga-Y,LILLI'S,"Mefi St 5, Netanya, Israel",32.275025,34.8612588,1.000,11718,CLOSED_PERMANENTLY,food,coffee_shop,coffee_shop;pastry_shop;dessert_shop;cafe;confectionery;bakery;food_store;store;food;point_of_interest;establishment,,4,319,,yes,places/ChIJcYYVNXlBHRUR8It8fVSga-Y/photos/AaVGc3mIGfzXibeL9GSksNlC9d8qQ-Di_QWR4jg2Qqe8y_GqKn3aPyujUacDBqkaWXn3Uw8h-rZgaA_2zHLZ0TnWP4ZbRyZ1Ef5L3HA0ZnZs5spPxL-mEr3XEd5kX0iojxtXctUgC44_PTmxz5NganWAmwRdST558r_9r4adHFOQ4NVW3EXofEjbZmLEkTiahx9YszFcMiBSeNsLH7I7Xrs863Og-ropWkY6viraAF2hdHZG0-1HCSmgA9lO4i2naDd3KkkTfTAWGhRTCwcHvk00fP-vK9rHWhu90L060mBcg0AGww3y-aikflAyWSYf28-PeDCDs6LvdF2TPIqhqKJBMvGzl5WYylKbt-HXq9NiZS81JgFHUY3N-4SZJ5HtWPYXb_g8yCYr99otm35GiO9ZhCxOzXF7mNDpxhEKerTi5OWxKgeh,Etienne F,,,,https://maps.google.com/?cid=16603540735974476784&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,3,שם זהה/תעתיק (sim 1.00) + אותה עיר,5750,pending-triage-right,rule,בירקין,"ויצמן 273, רעננה, Israel",32.1923491,34.8702535,ChIJi1zZ5TdHHRURCaa12rJ8kzk,בירקין בר Birkin Bar,"Weizman St 273, Ra'anana, 4323316, Israel",32.191238999999996,34.8450306,1.000,2377,CLOSED_PERMANENTLY,food,bistro,bistro;restaurant;food;point_of_interest;establishment,09-832-8899,4.4,10,,yes,places/ChIJi1zZ5TdHHRURCaa12rJ8kzk/photos/AaVGc3l2V_HkO_DO0MLyiaU9jcF0dojF7hBK4mbpSnKXTe1pnQ7bGVUVYHmvNcAEFfH4p-FZQMP2FwoB4ywwNDae_TyQW4YZNRH2AIcFUbTGxvq3qienxBWuM-aGV7pEGtCjgjFJoMrKLHWadHy6nW5uaUE7rAcWB2TPWoeIfpnfp4NljLqyw1q6FFS6hMWJuNNVZZzTqHd0fssI2ra5LJ1B1kGHbo4OREXBbnEM2ow9wAJykIqjtqRv4JUCzw20g1pPSu0fK5acKVMBsH2TBMHRumKliBtv3dDvV1VDXQ8X8N6P_rfg4MAW0FiYLb9AdH18NKYF4VIEGA_HYjf-_YuyRsG8o2WxhZumYkjyuJq-Z9WEHsj3YqlaAS1gPKQC2I1bXbbZN40QMuiungjNHctmmHklPpK_KJUJVespmusMTpD_ygmO,בירקין בר Birkin Bar,,,,https://maps.google.com/?cid=4148796789353719305&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (111) — רחוב בתעתיק שונה,5751,pending-triage-right,rule,קייטרינג ג'יפסי,"ויצמן 111, כפר סבא, Israel",32.1755487,34.9071512,ChIJNaqQM7E5HRURPnxNzLppSoI,קייטרינג ג'יפסי,"Weizmann St 111, Kefar Sava, Israel",32.174214299999996,34.9138532,1.000,648,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,,3.8,6,,yes,places/ChIJNaqQM7E5HRURPnxNzLppSoI/photos/AaVGc3lwllxfZRMz3A7YWW85ueT0OsuEmLRvBUhNR2cbCCeJTK_0_8tuUgv6cbFW4SqN9bzBrZgSdkM89XecR8bjrr_8BNjIzr_EBERh9R_BJhiO7yQ_3TwC_ByBMUzrmamr8WeBKVwf2OPeXOlF_B19JuXpKQNhLpnbiyXQ7eWIDi-54l98k1SKBhTJFc-QjX6E0GrHYyaOhgP75g5Z-3Lizixqdf3tJuYs7RSoXQ8r4WdDNPg9txTOKOrr6eSIq-kgHekxh4WzlSWPHaQyr47ciiSAh71vhIIuyGcXu4yTIggcd7w4jf4-Ythmutu0Ka_9ZyoWJCPsNDQsTsOLznkmeCW_bzLSUKeVHURCb6PdqvuZdyvnj-mfH_gMbJYCgik0idT0H_x3IVi45j5xH4UGxC6iCEbHShC_z_917f9cOFfCIcCV,קטיה אודסקי,,,,https://maps.google.com/?cid=9388432624219683902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
right,2,שם זהה + אותו מספר בית (24) — רחוב בתעתיק שונה,5760,pending-triage-right,rule,חומוס פול ושמן זית,"התע""ש 24, כפר סבא, Israel",32.1769158,34.9273656,ChIJg-KF6VQ5HRUR7Ptq3DS5RC8,חומוס פול ושמן זית,"HaTa'as St 24, Kefar Sava, Israel",32.1772691,34.9278117,1.000,57,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,,4,23,,yes,places/ChIJg-KF6VQ5HRUR7Ptq3DS5RC8/photos/AaVGc3ntDX3Soiimgz2xz8rsh_9wQEyWGsOjnTdE2-WD1RN7_eqo36fIrQLqirOW6ZvGKEYRIl791dKim84tpvjF_hUkiC_sdpG7hzBRGFk3CC6LZDkBvyEt1NOiN3eVHMN5dyf9eCrpvDLHf_SCoNA5nM_-6UIq9p8ZMP8tM-a3VcB2RqRYaD3ILO6C2grCzf6bOlCkzz2CBbBNTjIiZIDlOmMLOazZZVVKzY3eosXw6kDo9xRwHvpos0fu992rjjp5defjABnkJdZ5Na-JNA4c5OEyjbEDj6z45_hRO3rUmCl92nRxHzu7jUwNLcDdFAj2K4Q5eOVXpzhmkX0WHwX28jY5cgCTjnUBC9LQnZ8sTKeNY9L2GIyjPdrnyR1F7mhbK1ptFj5AapeMVHOvxY7taVrIs6pf21MY4NMUllp3D01utHSy,Batchen Ta Geni Ta,,,,https://maps.google.com/?cid=3406050854886374380&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,verified,
